"","sentence_text_new"
"773","Fundamental reform of the Common Agricultural Policy."
"774","We will ease the transition from the present wasteful and inefficient price support mechanism to market prices and direct support for farmers' incomes to achieve environmental and social goals, to be funded by savings made from the present intervention payment system."
"776","Creating a New Democracy in Europe. The Communitiy's structure gives far too much weight to the Council of Ministers at the expense of the European Parliament, and, most importantly, of the individual citizen."
"777","Further moves to European union, and enlargement, must depend on the institutions of the EC becoming truly democratic."
"778","We will: Set out the rights of the European citizen."
"779","We will work for a clear definition of the rights of the European citizen, and insist that these are common to all Community nationals."
"780","This must include common voting rights at local, national and European levels."
"781","Increase the democratic powers of the European Parliament."
"782","We will ensure that the Parliament becomes an effective partner with the Council in law-making, exercising in full the power of 'co-decision'."
"783","Introduce fair votes for the 1994 British elections to the European Parliament."
"784","The British citizen must no longer be denied the fair voting systems enjoyed by the citizens of every other European country."
"785","Make the Commission more accountable."
"786","The Parliament must have the power to confirm or deny the Council's nominee as President of the Commission, and then to approve or not the President's choice of Commissioners - and subsequently to sack them if necessary."
"787","We welcome the provisions of the Maastricht Treaty as a first step."
"788","Increase democracy and accountability in the Council of Ministers."
"789","We will argue to extend majority voting in the Council to cover all areas of Community policy other than constitutional and crucial security matters."
"790","When passing laws, the Council should meet in public."
"791","Improve national scrutiny of Ministers' actions in Europe."
"792","We will create a new Europe Committee of the House of Commons, and give our reformed House of Lords a special role in scrutinising developments in the Community."
"793","Prepare for Community enlargement, welcoming EFTA members and, when they are ready, the new deomcracies of Central and Eastern Europe."
"794","A Community with more members requires reformed and dynamic institutions."
"795","Further moves to European Union, and enlargement, must depend on the institutions of the European Community becoming truly democratic."
"797","Sharing Security.  Working for Peace."
"798","The Gulf War and its aftermath have shown the crucial need for stronger and more effective world institutions capable of upholding international law and enforcing respect for human rights."
"799","Britain must ensure that the Community plays a pivotal role in the construction of a new security order in Europe, following the democratisation of Eastern and Central Europe."
"800","New initiatives for disarmament and for sharing security burdens will enable further reductions in levels of armaments to be made without endangering security."
"801","On the global stage, a stronger United Nations will be needed to underpin cooperation in tackling the world's problems."
"802","We will: Develop common European Community foreign and security policies."
"803","This will include a common approach to defence procurement and the gradual integration of Community members' armed forces under a joint military command."
"804","The burden of collective security in Western Europe should be shared more equally"
"805"," we will press for contributions from all nations to the costs of joint forces such as NATO's proposed Rapid Reaction Force - of which Britain will provide almost half."
"806","Promote democracy and reform in Eastern and Central Europe by coordinating generious economic assistance to countries introducing democracy, guaranteeing human rights and reforming their economies."
"807","Assist the peaceful evolution of the Commonwealth of Independent States, the former USSR."
"808","We will help not just with food and financial aid and technical assistance, but also with the provisino of military resources to shift food and supplies, and with scientific assistance to dismantle nuclear weapons."
"809","Develop a pan-European security framework."
"810","We will encourage the Conference on Security and Cooperation in Europe to develop monitoring, verification and mediation duties within the continent."
"811","We will press for NATO to guarantee the borders of Poland, Czechoslovakia and Hungary and to enter into talks with other governments in the region for similar guarantees."
"812","Instigate a comprehensive review of UK defence policy which will be dictated by a rigorous analysis of defence needs rather than by fixed monetary targets."
"813","The Review will cover the continuing need for contributions to collective security, the value of Britain's remaining extra-European commitments, and the potential for increasing our contribution to UN peacekeeping missions."
"814","Given the present hopeful international situation, we believe that further reductions in levels of armaments will be able to be made without in any way endangering security."
"815","Since the review will set out the framework for defence policy for years to come, we will halt any defence cut, and any order for a new weapons system, which might prejudice its outcome."
"816","Establish an Arms Conversion Agency to help arms manufacturers to diversify and convert out of the defence field, funded by savings made in the defence budget."
"817","Out proposed regional developments agencies will also provide help to areas particularly affected."
"818","We will reduce spending on military research and development, and shift the resources into the civilian sector."
"819","Maintain a minimum nuclear deterrent."
"820","We believe that the UK needs to retain its independent nuclear deterrent, but that the escalation of firepower represented by the scale of the Trident replacement for Polaris is unnecessary and unhelpful."
"821","We will ensure that the total number of warheads on the four-boat Trident system is limited to no more than that currently deployed on the Polaris system, and our Defence Review will also examine the possibilities of future European cooperatino in the provision of a deterrent force."
"822","We reject the Government's proposed replacement of British free-fall nuclear bombs with air-to-surface missiles."
"823","Proposed new disarmament initiatives covering all categories of conventional and nuclear weapons."
"824","These will aim to eliminate non-strategic nuclear weapons from Europe, and to reduce the strategic weapons possessed by the US, the former Soviet Union, Britain, France and China - a vital step towards the day when individual nations' possession of nuclear deterrents ceases to be necessary."
"825","Act against the arms trade."
"826","Together with our Community partners, we will establish a register of all international arms sales, eventually to become a UN register."
"827","We will place a total embargo on arms sales to regimes which violate human rights, and work for further global agreements among suppliers to control arms sales and technology transfer."
"828","We will close the Defence Export Services Organisation and ensure that overseas said is not linked in any way to arms purchases."
"829","Make the United Nationsl more effective."
"830","The UN Security Council should take a proactive role in peace-keeping before confrontation develops into conflict."
"831","We will work with our Community partners to ensure that funds are available for maintaining peace and security."
"832","The UN Military Staff Committee should be reinstated and a permanent peacekeeping force established, with member states contributing contingents on an annual basis."
"833","Because of the need to assign British forces to this and to European policing and disaster roles (on top of their present commitments), more general purpose infantry battalions will be required than the number currently planned by the Conservative Government."
"835","Developing Global Prosperity. A secure, democratic and peaceful world can never be created while so much of the globe remains so desperately poor."
"836","Britain must play its part in developing prosperity, protecting the world environment, eradicating poverty, famine and disease, and promoting human rights and international cooperation."
"837","This will include: Increasing overseas aid to reach the UN target of 0.7% of GNP over five years."
"838","We will increase aid especially to democratic countries carrying out policies which benefit the poorest, are environmentally sustainable and respect human rights."
"839","We will raise the proportion of aid given as grants instead of loans and place greater emphasis on supporting small-scale, community-based, labour-intensive projects."
"840","We will promote closer European cooperation, to make the best use of national and Community aid, and avoid wasteful duplication."
"841","We will rejoin UNESCO."
"842","Ending the commercialisation of aid which the current Government has practised and which substantially reduces its value to the world's poorest."
"843","We will reduce the proportion of UK aid tied to the purchase of UK goods and services and ensure that help to British exports is solely a function of the Department of Trade and Industry, rather than the ODA."
"844","Encouraging environmentally sustainable development."
"845","This includes the transfer of appropriate technology, the development of sustainable agriculture and forestry, sustainable use policies for the tropical rain forests and and projects to prevent desertification, and the promotion of energy conservation and renewable energy schemes."
"846","We will provide technical help to develop methods of resource accounting and environmental and ensure that measures of sustainability are incorporated in decisions on development projects and programmes."
"847","Urgent action to tackle the growth in the world's population."
"848","Having doubled in the past fifty years to five billion, the world's population is expected to increase by a further one billion in the 1990s alone."
"849","We will give priority to support for family-planning programmes, education and employment opportunities for women, and basic provisino for old age."
"850","Reform of the world trading and financial systems."
"851","We see the successful conclusion of the Uruguay round of the GATT world trade talks as an urgent priority."
"852","Global prosperity also requires the reversal of the net flow of resources from the global South."
"853","We will press the EC to coordinate international action to resolve the debt crisis, including reducing government-to-government debt, introducint regulatory and tax regimes to encourage commercial banks to reduce or write off debt, extending eligibility to IMF and World Bank loans, and encouraging, where appropriate, debt for development and debt for environment swaps."
"854","We will press for the progressive reduction of all tariff and non-tariff trade barriers, and in particular the removal of unfair trading barriers against developing countries."
"856","6.Britain's Democracy: Electoral and Constitutional Reform. Liberal Democrats, alone in British politics, recognise that unless we change Britain's system of government, we cannot change Britain's future."
"857","Without constitutional reform, we will not achieve our other objectives."
"858","We believe in citizenship, not subjecthood - in the ability of all individuals to exercise power over the institutions that govern their lives."
"859","The creation of a modernised democracy therefore lies at the heart of our proposals."
"860","We recognise too that Britain's success in the next century will depend not just on changing what we do, but in changing the way in which we do it."
"861","However worthy its intentions, and however able its personnel, no government will be able to put Britain right unless and until it has modernised our constitution."
"863","Fair Voting for an Effective Parliament. Our current 'winner takes all' system of voting has many faults."
"864","It is unfair, unstable and divisive."
"865","Government by minority is usually bad government: in no truly democratic country could a disaster like the poll tax have been pushed through in defiance of public opinion, wasting billions of pounds and causing misery to millions of people."
"866","Our top priority is therefore the introduction of fair votes for all electinos at all levels of government."
"867","Fair votes will make every elector's vote count."
"868","It will increase citizens' control over their elected representatives, by abolishing safe seats."
"869","It will eradicate the power of the extremist minority in political parties."
"870","It will lead to a better choice of candidates and ensure that more women and candidates from minority ethnic communities are elected."
"871","Above all, it will reduce tit-for-tat politics and introduce much greater stability into government, allowing individuals and businesses alike to plan for their future with confidence."
"872","We will: Bring in fair votes."
"873","We will introduce proportional representation for all elections at local, national and European levels."
"874","We propose the single transferable vote, by which electors cast their votes in multi-member constituencies based on natural communities."
"875","Introduce fixed-term Parliaments of four years, with a known data for the next election, subject to an earlier election only if the government loses a special 'explicit' vote of no confidence."
"876","Reform the House of Lords."
"877","We will maintain a second chamber as a Senate, primarily elected by the citizens of the nations and regions of the United Kingdom."
"878","It will have power to delay all legislation other than money bills for up to two years."
"879","Improve the way Parliament works."
"880","We will give MPs greater influence over the executive by boosting the powers of Select Committees, improving staff backup for backbenchers and increasing financial and civil service support for opposition parties."
"881","We will improve the quality of legislation by establishing pre-legislative committees and better scrutiny of delegated legislation."
"882","We will improve the quality of debates by allocating time for business more fairly, timetabling Committee sessions of bills and ending Parliament's late-night sittings."
"884","Bringing Power to the People. Our system of government is far too centralised, and fails to make effective use of the talents and skills available across the country."
"885","We believe that political power is best exercised at the most local level possible, consistent with good government."
"886","We will: Introduce Home Rule for Scotland, with the immediate creation of an elected Scottish Parliament."
"887","Introduce Home Rule for Wales, with the immediate creation of an elected Welsh Senedd."
"888","Reform and strengthen local government, removing unnecessary tiers, restoring councils' independence and ensuring theyr are accountable to the people through a fair voting system."
"889","Create the framework for regional government in England."
"890","We will enable the establishment of fully democratic regional governments throughout England."
"891","We will set up a Strategic Authority for London as a priority."
"892","Preceding the new regional governments, we will establish regional development agencies throughout England, helping to boost economic development and prosperity."
"893","Decentralise power to new national and regional governments."
"894","Economic development, housing, health, social services, roads and public transport, education and planning are functions which should be devolved from Whitehall and brought nearer the people they most affect."
"896","Strengthening Local Government. The current Government's approach to local government finance - most notably through the poll tax fiasco - has been to destroy the independence of local authorities by reducing their powers to raise and spend revenue."
"897","The Liberal Democrats approach is exactly the opposite: we aim to take power away from Westminster and Whitehall, giving new powers to stronger, more independent and more democratic local councils - elected by fair votes."
"898","We will: Abolish the poll tax, cancel plans for the proposed Council Tax and introduce a Local Income Tax, related to ability to pay and collected by the Inland Revenue."
"899","Local Income Tax is easy to understand, easy to administer, and fair."
"900","It works effectively in many other countries."
"901","Replace the Uniform Business Rate with Site Value Rating - locally administered and based on the taxation of land values (with exemption for agricultural land and domestic properties)."
"902","This will create incentives to improve property, rather than leave it undeveloped."
"903","Administration will be easier and local accountability will be restored."
"904","Reform and strengthen local government."
"905","We will reform princial local councils into a unitary system based on natural communities and the wishes of local people."
"906","We will give the new authorities greater responsibilities - for example, over education, health and planning - and freedom to ensure the delivery of services in ways they think best."
"907","Local authorities will be given a 'general power of competence', which will allow them to carry out any beneficial local action which neither duplicates the work of other public bodies nor breaks the law."
"908","Bring local government nearer to the people, by enabling the formation of a full network of community, parish, town or neighbourhood coucils."
"909","We will ensure that all tiers of regional and local government publish a 'Charter of Services', giving citizens clear rights to standards of service, and remedies if these are not met."
"911","Consulting Local Citizens. Local Democrats want local councils to be as responsive and accountable to their local citizens as possible."
"912","We will introduce across the country an initative pioneered by Liberal Democrat-run councils such as South Somerset and Richmond."
"913","We will require every council to conduct an annual survey of all its residents to gauge their views on the quality of local services."
"914","A summary of the results of the survey, compared to the previous year's findings, will be published with the annual demand for local income tax, so that every resident is able to tell what their council is achieving with the money they pay."
"916","Ensuring Citizens' Rights and Opportunities. No citizen is truly free unless all are."
"917","Individual citizens and minority communities themselves need protection against the power of the state and against discrimination and unfair treatment."
"918","Citizens must have rights of access to information about decisions taken by public authorities in their name."
"919","We will: Introduce a Freedom of Information Act, placing responsibility on government and other authorities to justify secrecy."
"920","We will reverse the present Government's encroachments on freedom of speech and association, such as the banning of trade unions at GCHQ."
"921","We will legislate to give individuals the right to access to their personal files, except in matters relating to national security, whether held by public or private bodies."
"922","Security services and intelligence agencies should be accountable to a committee of senior Privy Councillors."
"923","Enact a Bill of Rights by immediately incorporating the European Convention on Human Rights and its protocols into UK law."
"924","We will create a Commission of human rights to help people bring proceedings under the Bill and to recommend changes in existing law and practice."
"925","In due course we will add rights and freedoms not currently included in the Convention, extending into a full UK Bill of Rights."
"926","Take tougher action against discrimination."
"927","Our Bill of Rights will guarantee effective protection against discrimination on the grounds of sex, race, age, disability, religion or sexual orientation."
"928","Our Commission of Human Rights will help individuals take legal action in cases of discrimination."
"929","End the bias against women's participation in the present political system."
"930","The introduction of fair votes and of sensible Parliamentary conditions will increase both the number of eomen candidates and the number of women MPs."
"931","In addition, we will use government's powers of appointment to ensure fair representation of women on public bodies."
"932","Improve the administration of the legal system with the establishment of a Ministry of Justice, separating responsibility for civil liberties and justice from that for order and security."
"933","We will establish a Judicial Services Commission to appoint judges."
"934","Adopt a written constitution, of which the Bill of Rights will form the centrepiece."
"935","We will create a Supreme Court to entrench and defend these fundamental reforms to the relationship between the citizen and the state."
"937","Working for Peace: Northern Ireland. Liberal Democrats reject simplistic solutions for Northern Ireland."
"938","We aim to confront the legitimate fears and aspirations of both communities."
"939","We accept that both the Unionist and Nationalist traditions are valid and legitimate"
"940"," that Northern Ireland should remain a part of the UK until the free consent of the majority of its people is given to change"
"941"," that the Republic of Ireland has a legitimate interest in the future of Northern Ireland"
"942"," and that a partnership in government which allows both communities to participate is the only practical way in which to make progress."
"943","Together with the Alliance Party, our sister party and the only non-sectarian political party in Northern Ireland, we believe that mutual respect, shared responsibilities and decentralised government are the only basis for a lasting solution to the troubles of Northern Ireland."
"944","We will work together to: Maintain the Anglo-Irish Agreement, unless and until an improved agreement emerges from cross-party talks to replace it."
"945","Strengthen the constitutional rights of individual within Northern Ireland."
"946","The case for fair voting for all elections, to bring together communities and encourage cooperation, and for a Bill of Rights to protect individuals, is even more pressing in Northern Ireland than it is in the rest of the UK."
"947","We will reform the Diplock system, so that three judges preside over non-jury trials, and encourage the use of juries wherever possible."
"948","We will introduce a 110-day limit on the length of time for which a prisoner may be held before trial, repeal the broadcasting ban, and provide for the videotaping of police interviews with terrorist suspects."
"949","Support community-based organisations striving for peace and reconciliation and working to eliminate sectarianism and discrimination in religious life, education, housing and politics."
"950","Welcome the opportunities offered by the development of the European Community, in terms of economic assistance to Northern Ireland and also because it creates a freamework for progress in the relationship between the UK and the Republic of Ireland."
"952","Our Pledge. What has been set out in these pages is a programme that could change Britain for good."
"953","We could become a country of citizens, not subjects, striving for excellence rather than settling for second best."
"954","We could be economically prosperous, environmentally responsible and educated to our full potential."
"955","But the obstacle to natinoal success is the British system of government itself."
"956","Until that outdated charade is swept away, Britain's decline will continue, whatever government may be in power."
"957","That is why Liberal Democrats are putting constitutional change at the heart of our election campaign."
"958","The reform of our outdated and undemocratic voting system in particular is the change which will make other reforms possible and is the key to a successful future."
"959","Because we believe in stable democratic government supported by a majority of the British people, we shall not only campaign wholeheartedly for fair votes in the coming weeks, we also make a pledge for the period after the election."
"960","Our aim will be the creation of stable government for a whole Parliament and a more democratic basis for future elections."
"961","Liberal Democrats will neither support nor participate in a government which turns its back on reform."
"962","Any minority government which tries to play games with the constitution in order to cling to power, promoting instability and dodging the moral challenge of democracy, will have to contend with us."
"963","That is our pledge. "
