"","sentence_text_new"
"793","Tackling pensioner poverty: The success of the Pension Credit. In 1997, 2.8 million pensioners were living in poverty - with the poorest expected to live on just £69 per week."
"794","Labour's Pension Credit now means that no pensioner need live on less than £109 per week."
"795","It rewards saving and helps over three million pensioners, with women in particular benefiting."
"796","We will increase Pension Credit in line with earnings up to and including 2007-08."
"797","All pensioners have benefited from improved universal benefits like the state pension, the Winter Fuel Payment (now worth £300 per year for the over-80s), help with council tax and free TV licences for the over-75s."
"798","This year, all households expected to pay council tax that include anyone over 65 will receive £200 towards the cost of council tax, and the following year there will be free, off-peak local bus travel in England for the over-60s."
"799","Millions of pensioners have benefited from our fuel poverty programme."
"800","Our goal is to eliminate fuel poverty for vulnerable groups by 2010, and for all by 2015."
"801","On pensions, our aim is a system that provides security and decency for all, which encourages and rewards saving, and is financially sustainable."
"803","Pensions for the generation of tomorrow. The generation retiring in the future will be different in many ways from its predecessors."
"804","Their jobs will have been different"
"805"," the expectations of women will be transformed"
"806"," their retirements will be longer and healthier."
"807","We have begun to lay the foundations for the pensions system of tomorrow, for example, by: introducing the State Second Pension to ensure carers, low earners and disabled people have a chance to build up a decent pension for the first time"
"808"," encouraging automatic enrolment into company pension schemes"
"809"," creating the Pension Protection Fund"
"810"," enabling pensioners for the first time to work part time and draw down their occupational pension"
"811"," as well as offering an increased state pension or lump sum for those deferring their pension."
"812","We will work to increase the proportion of pension fund trustees nominated by scheme members, along with access to proper training."
"813","We will keep this issue under review, with consultation in the expectation of further progress to 50 per cent member-nominated trustees."
"814","We need to forge a national consensus about how we move from a pension system designed for today's pension problems to one that is right for tomorrow's."
"815","We appointed the Pensions Commission to look into the future of pensions and its second report is due in autumn 2005."
"816","We are clear about the goals of a reformed system."
"817","It must tackle poverty, provide everyone with the opportunity to build an adequate retirement income, and be affordable, fair and simple to understand."
"818","In particular it must address the disadvantages faced by women."
"820","New rights, new choices. Many older people want to carry on working in their 50s and 60s."
"821","The welfare state should be there to help them."
"822","Older people with their skills and experience are potentially an enormous resource."
"823","That is why we set up the New Deal for the Over-50s, with over 150,000 older people helped back to work."
"824","We also need to put the force of the law on the side of older people who wish to continue working."
"825","Companies will no longer be able to force people to retire before the age of 65 except where specifically justified."
"826","All employees over the age of 65 will have the right to request of their employer that they be allowed to carry on working."
"827","After five years we will review whether there should be any fixed retirement ages."
"828","It must tackle poverty, provide everyone with the opportunity to build an adequate retirement income, and be affordable, fair and simple to understand."
"829","We will give older people greater choice over their care."
"830","For every older person receiving care or other support, we want to offer transparent, individual budgets which bring funding for a range of services, including social care, care homes, and housing support such as adaptations, maintenance and cleaners together in one place."
"831","We will pilot individual budgets for older people by the end of this year."
"832","We will make the most of the opportunities of an older population by creating a new programme for older people to be mentors and coaches to gifted and talented young people."
"833","We will also work with voluntar y organisations to help expand grandparent and toddler groups across the country."
"835","Suppor t across the generations. The challenge of balancing work and family applies to parents but also to people looking after an elderly or sick relative - now one in five adults."
"836","Since the introduction of the right to request from their employer flexible working arrangements, a million parents have changed their working hours."
"837","We are consulting on a similar right for carers of elderly or sick relatives."
"839","The choice for 2010. The Tories are the party of pensioner poverty."
"840","When they left office in 1997, one in four pensioners was living in poverty and the poorest pensioners were expected to get by on just £69 a week."
"841","They would phase out the Pension Credit and abolish the State Second Pension, hurting most those most in need."
"842","When the one thing we all need is certainty, the Tories have admitted they have absolutely no plans for how to fund their pensions policy beyond four years."
"843","The choice is whether we go forward with new Labour with today's pensioners provided for and poverty falling, a national consensus on fair and sustainable long-term reform and the policies to give older people enhanced rights and choices."
"844","Or back with the Tories to rising levels of pensioner poverty and unending insecurity for tomorrow's pensioners."
"847","Chapter 6 Families: Choice and support at work and at home. Forward to family prosperity, not back to family poverty. 1997: Childcare places for only one in eight children under eight."
"848","2005: Universal, free, part-time nursery education for all three- and four-year-olds."
"849","2010: Universal, affordable childcare for threeto 14-year-olds and a Sure Start Children's Centre in every community."
"850","It is impossible to fulfil the potential of our country - never mind promoting social mobility and equality of life chances - unless every child gets the best possible start in life."
"851","Government does not bring up children, but it must support parents in their key role."
"852","We will help parents balance work and family, expand paid leave, deliver the biggest ever expansion in childcare and end child poverty in a generation."
"854","The new Labour case. Strong families are the bedrock of a strong society."
"855","Children cannot be the forgotten constituency of politics"
"856"," parents put their children first and they deserve support from government."
"857","Yet fear of seeming to `nanny' has in the past meant British law and culture have not supported parents and children."
"858","Government cannot shirk its responsibilities."
"859","Our starting point is that for children to come first parents need to be given choices: a tax and benefit system to raise family incomes and tackle child poverty"
"860"," legal changes to promote a healthy balance between work and family"
"861"," and services built around the needs of children."
"862","Our third-term commitment - not a nanny state but a familyfriendly government."
"864","Tackling child poverty. We will end child poverty, starting by halving it - both in terms of relative low-income and in terms of material deprivation - by 2010-11."
"865","Work is the best anti-poverty strategy."
"866","Tailored help, especially for lone parents, is key but we are also committed to making work pay - with a guaranteed income of at least £258 per week for those with children and in full-time work."
"867","The benefits system needs to support all children, and those in greatest need the most."
"868","That is the rationale for universal child benefit and targeted tax credits, and why we have committed to increasing the Child Tax Credit at least in line with earnings up to and including 2007-08."
"869","By October 2005, families with children will be on average £1,400 per year better off, and those in the poorest fifth of the population on average £3,200 a year better off compared to 1997."
"870","Labour's Child Trust Fund creates a nest egg for newborns that they can access at age 18."
"871","It is the world's first example of a government ensuring that all children grow up with a financial stake."
"872","We are determined to see it grow and are consulting on making payments at age seven and at secondary school age, in addition to those made at birth."
"873","Over 350,000 mothers and 80,000 fathers each year are using new rights to paid maternity and paternity leave."
"874","We are supporting local authorities in the radical reform of children's ser vices, above all to ensure there is one professional with lead responsibility for each vulnerable child."
"875","We will also ensure that services are designed to meet the additional needs of disabled children and their families."
"877","Universal childcare. Since 1997, the Government has funded an additional 520,000 sustainable childcare places and now every family with a three- or four- year-old child has access to a free nursery place."
"878","By 2010, we will create 3,500 Sure Start Children's Centres for children under five years - five in every constituency - a universal local service that brings together childcare and services for families."
"879","By 2010, all parents of three- and four-year-olds will have increased rights to flexible, free, part-time nursery provision for 15 hours a week over the whole school year."
"880","Over the longer term we will increase free provision to 20 hours."
"881","For older children up to the age of 14 extended schools, working in partnership with the private and voluntary sectors, will offer affordable out-of-school childcare from 8am to 6pm throughout the year, with a range of arts, music, sport and study support."
"882","We will help families with incomes of up to £59,000 a year with their childcare costs through more generous Working Tax Credit, including help for those using a nanny or au pair."
"883","Parents using childcare supported by their employer will be able to get a tax break worth up to £50 a week each."
"884","We are working with the GLA and the Mayor to bring down the cost of childcare in London."
"886","Creating time. Over 350,000 mothers and 80,000 fathers each year are using new rights to paid maternity and paternity leave."
"887","Parents consistently say their top priority is more choice of whether to stay at home with their baby in the first year of its life."
"888","We will therefore increase paid maternity leave to nine months from 2007 - worth an extra £1,400 - with the goal of achieving a year's paid leave by the end of the Parliament while simplifying the system for employers."
"889","We want to give fathers more opportunities to spend time with their children, and are consulting on how best to do this including the option of sharing paid leave."
"890","We have already introduced the right to request flexible working to parents of children under six and nearly a million parents have benefited."
"891","We need to balance the needs of parents and carers, with those of employers, especially small businesses."
"892","We are consulting on extending the right to request flexible working to carers of sick and disabled adults as a priority, and also on whether we should extend the right to parents of older children."
"894","Supporting family life. Common sense, as well as research, says that children need to be able to depend on the love and support of both parents."
"895","The financial support we are giving families, along with new rights to flexible working and access to childcare, are all designed to support family life."
"896","Government can and should support those public and voluntary agencies that support families and parents."
"897","We are examining the development of a new information service - Parents Direct - to provide advice on all aspects of children's services and parental entitlements."
"898","For those parents who do separate or divorce, both have a responsibility for a meaningful relationship with their children where that is safe."
"899","We are introducing reforms to minimise conflict and encourage conciliation by greater and early use of mediation."
"900","We stand by the principle that absent parents should make a fair contribution to the cost of the upkeep of their children, and we are committed to tackling the backlog of Child Support Agency claims as efficiently and fairly as possible."
"901","We also need to ensure court orders on access are enforced according to the best interests of the child, which ideally gives both parents an important role."
"903","Increasing home ownership. A decent home is crucial to family well-being."
"904","Homeownership has increased by over one million with Labour and by the end of our third term we aim for it to have risen by another million to two million."
"905","Rising house prices in many areas of the country have made it difficult for people on lower incomes to get a foot on the housing ladder."
"906","So we have raised the stamp duty threshold from £60,000 to £120,000 for residential properties, exempting an extra 300,000 homebuyers from stamp duty every year."
"907","We will continue to respond to the challenges of local housing markets across the UK."
"908","In the South we will invest in extra housing in London and the wider South East, with particular emphasis on the Thames Gateway and other growth areas."
"909","In the Midlands and North we will tackle the problems of low demand and abandonment that threaten communities."
"910","We want to widen the opportunity to own or part-own, especially for more young people and those tenants who rent in the private or public sector."
"911","Our comprehensive plan includes: "
"912"," A new Homebuy scheme offering up to 300,000 council and housing association tenants the opportunity to buy part of their home, increasing their equity over time if they wish."
"913"," A First Time Buyers Initiative to help over 15,000 first-time buyers who could not own or part-own a home without extra help."
"914","We will use surplus public land for new homes, enabling the buyer to take out a mortgage for only the building."
"915"," Strengthening existing home ownership schemes, such as the Key Worker Living scheme and Shared Ownership."
"916","Children cannot be the forgotten constituency of politics"
"917","parents put their children first and they deserve support from government."
"919","Social housing. The increased supply and quality of social housing is central to Labour's belief in mixed, sustainable communities."
"920","Since 1997, we have cut the number of substandard social-rented homes by one million"
"921"," installing 300,000 new kitchens, 220,000 new bathrooms and 720,000 new boilers and central heating systems into council homes."
"922","By 2010 we will ensure that all social tenants benefit from a decent, warm home with modern facilities."
"923","For too long, tenants have had little say over where they live."
"924","In a third term, Labour will offer greater flexibility and choice for those who rent."
"925","We will increase the annual supply of new social homes by 50 per cent by 2008, an extra 10,000 homes a year, and give local authorities the ability to start building homes again and bring empty homes back into use."
"926","And we will end the `take it or leave it' approach to social renting by expanding choice-based lettings nationwide."
"928","The choice for 2010. The Tories are all talk and no action on family policy."
"929","They opposed our increases in maternity and paternity pay and the introduction of flexible working rights."
"930","Even the measures they have proposed wouldn't come in until 2009, by which time the Tories are committed to making deep cuts in spending."
"931","The choice is forward with new Labour to a universal, affordable, good-quality childcare, a million more homeowners, more choice for all parents and an end to child poverty."
"932","Or back to the risky economic policies of a Tory government that would let families sink or swim whatever the pressures they face."
"935","Chapter 7 International policy: A stronger country in a secure, sustainable and just world. Forward to international leadership, not back to isolation and powerlessness. 1997: Marginalised in Europe, aid in decline and Bosnia in ruins."
"936","2005: Aid doubled, elections in Iraq and Afghanistan, Kosovo and Bosnia peaceful."
"937","2010: A strong Britain in a reforming Europe, 300 million out of poverty, global action on climate change."
"938","Globalisation means that events elsewhere have a direct impact at home."
"939","So we will pursue British interests by working with our allies to make the world a safer, fairer place."
"940","This means reforming Europe."
"941","It means fighting terrorism and stopping the spread of weapons of mass destruction."
"942","It means modernising our armed forces."
"943","And it means using our leading role in the G8, EU, the Commonwealth and UN to promote global action on climate change and poverty."
"945","The new Labour case. Domestic interests and international action are entwined more than ever before."
"946","Action on drugs, terrorism, people trafficking, AIDS, climate change, poverty, migration and trade all require us to work with other countries and through international organisations."
"947","The best defence of our security at home is the spread of liberty and justice overseas."
"948","In a third term we will secure Britain's place in the EU and at the heart of international decision-making."
"949","We will always uphold the rule of international law."
"951","Making Europe work better for Britain. We are proud of Britain's EU membership and of the strong position Britain has achieved within Europe."
"952","British membership of the EU brings jobs, trade and prosperity"
"953"," it boosts environmental standards, social protection and international clout."
"954","Since 1997 we have gone from marginal players, often ignored, to leaders in the European Union."
"955","Working hard with Labour MEPs, we are determined to remain leaders."
"956","Outside the EU, or on its margins, we would unquestionably be weaker and more vulnerable."
"957","The EU now has 25 members and will continue to expand."
"958","The new Constitutional Treaty ensures the new Europe can work effectively, and that Britain keeps control of key national interests like foreign policy, taxation, social security and defence."
"959","The Treaty sets out what the EU can do and what it cannot."
"960","It strengthens the voice of national parliaments and governments in EU affairs."
"961","It is a good treaty for Britain and for the new Europe."
"962","We will put it to the British people in a referendum and campaign whole-heartedly for a `Yes' vote to keep Britain a leading nation in Europe."
"963","We will also work to reform Europe."
"964","During Britain's EU presidency this year, we will work to promote economic reform, bear down on regulation"
"965"," make progress in the Doha development trade round"
"966"," bring closer EU membership for Turkey, the Balkans and Eastern Europe"
"967"," and improve the focus and quality of EU aid so it better helps the poorest countries."
"968","We will continue to lead European defence cooperation."
"969","We will build stronger EU defence capabilities, in harmony with NATO - the cornerstone of our defence policy - without compromising our national ability to act independently."
"970","We will ensure the new EU battle groups are equipped and organised to act quickly to save lives in humanitarian crises."
"971","On the euro, we maintain our common-sense policy."
"972","The determining factor underpinning any government decision is the national economic interest and whether the case for joining is clear and unambiguous."
"973","The five economic tests must be met before any decision to join can be made."
"974","If the Government were to recommend joining, it would be put to a vote in Parliament and a referendum of the British people."
"976","Protecting British interests and British citizens abroad. We will continue to provide effective support to British businesses and trade unions abroad, and we will continue to improve our ability to respond quickly to international crises and disasters which affect our citizens."
"977","The Foreign Office already provides a wide range of services for British people in difficulty overseas, and we will consult widely before drawing up a comprehensive statement spelling out the rights and responsibilities of British travellers abroad."
"978","This will include the help that people can expect from their government in times of need."
"980","Helping make you more secure. We have worked closely with the US and other nations to combat the threat of terrorism in Afghanistan and in Iraq."
"981","The threat of the proliferation of chemical, biological and nuclear weapons - and their use by rogue states or terrorist groups - is a pressing issue for the world today."
"982","We have worked with the US to ensure that Libya has given up its WMD, and we will continue with France and Germany to ensure that Iran does not develop nuclear weapons."
"983","In North Korea we will support the multilateral approach of the Six Parties talks."
"984","We will continue to strongly support the peace process between India and Pakistan, and back moves to resolve the long-running dispute over Kashmir."
"985","And we will work to put an end to the international network of trade in weapons of mass destruction."
"986","Labour has already introduced a strict regime to control the export of conventional weapons, and we led moves for EU-wide measures."
"987","We will work actively to secure an international treaty on the arms trade."
"989","Promoting human rights, peace and democracy. We need to be tough on terrorism and its causes."
"990","The threat of terrorism and the danger to British citizens is proven, not just by September 11th but by repeated attacks in Europe and around the world."
"991","So we cannot sit back and hope that we will be unaffected."
"992","It is right that we do everything in our power to disrupt terrorist networks, and to challenge the conditions that help terrorism to breed."
"993","The UN Charter proclaims the universal principles of human rights and democracy."
"994","In an uncertain world they are not only right in principle, they are important guarantees of our national security and prosperity too."
"995","There have been major strides forward in recent years: in Indonesia, Afghanistan and many parts of Africa and Latin America, democracy is being extended."
"996","We mourn the loss of life of innocent civilians and coalition forces in the war in Iraq and the subsequent terrorism."
"997","But the butchery of Saddam is over and across Iraq, eight million people risked their lives to vote earlier this year."
"998","Many people disagreed with the action we took in Iraq."
"999","We respect and understand their views."
"1000","But we should all now unite to support the fledgling democracy in Iraq."
"1001","British troops should remain in Iraq under a United Nations mandate as long as the democratically elected government there wants them."
"1002","They will continue to train Iraqi security forces to take responsibility for their own future."
"1003","We welcome the wider process of democratic reform across the Middle East, and we will work with our allies to encourage and promote economic and political change."
"1004","We strongly support the peace process between Israel and Palestine."
"1005","Resolution of the conflict is crucial to peace in the region and the wider world."
"1006","The conference held in London in March 2005 has started the process of helping a democratic government in Palestine build security and prosperity."
"1007","We will work tirelessly to bring about a peace settlement in which a viable and independent state of Palestine lives alongside a safe and secure Israel."
"1008","Domestic interests and inter national action are entwined more than ever before."
"1009","Action on drugs, terrorism, people trafficking, AIDS, climate change, poverty, migration and trade all require us to work with other countries and through international organisations."
"1011","Suppor ting our armed forces. Britain's armed forces are among the best in the world."
"1012","They are able to play a key role in advancing our interests and values."
"1013","We want to keep it that way."
"1014","We are immensely proud of the bravery, skill and dedication our armed forces have demonstrated in Afghanistan, Iraq, Sierra Leone, the Balkans and elsewhere across the world."
"1015","They are a force for good."
"1016","We will never commit forces to battle unless it is essential"
"1017"," but when they are committed they will have the investment, strategy, training and preparation they need."
"1018","That is one reason we have given the armed forces the biggest sustained increase in funding since the end of the Cold War."
"1019","But we also know that modern demands on our armed forces are changing."
"1020","That is why reform and modernisation are essential."
"1021","A reduction in the number of infantry battalions, made possible because of the improved security situation in Northern Ireland, has allowed extra resources for the vital support services such as signals, engineers, intelligence and logistics units - the parts of the army most under pressure."
"1022","This is essential to allow our infantry soldiers to be fully supported when they go into action on our behalf."
"1023","We will continue with the investment and reform that make our fighting forces the most flexible and effective in the world."
"1024","We are also committed to retaining the independent nuclear deterrent and we will continue to work, both bilaterally and through the UN, to urge states not yet party to non-proliferation treaties, notably the Nuclear Non-Proliferation Treaty, to join."
"1026","Veterans. Labour has always recognised the sacrifice and bravery of our servicemen and women."
"1027","That is why we were the first government to appoint a Minister for Veterans Affairs."
"1028","This has enabled us to put veterans' affairs at the heart of decision-making at the Ministry of Defence."
"1029","Labour has also put more money than ever before into veterans' issues, including £27 million of Lottery funding over the last two years."
"1030","We will continue to give priority to veterans' affairs as we mark 60 years since the end of the Second World War."
"1032","Reforming the United Nations. The UN is crucial to our efforts to build a more secure and more prosperous world."
"1033","We support the reform of the Security Council so it becomes more representative and has a stronger focus on conflict prevention."
"1034","We support the recommendation of the Secretary-General's High-level Panel for a Peace-building Commission to assist countries emerging from conflict and to develop mechanisms to enhance conflict prevention."
"1035","We will press for more radical reform of the UN humanitarian system, so it is better equipped to saves lives."
"1036","We will also press for reform of the World Bank and IMF to improve transparency, give more say to developing countries and, with the EU better focus their efforts on the poorest countries, particularly in Africa."
"1038","Climate change and Africa. Britain has the chair of the G8 this year."
"1039","We will use the summit for two particular purposes."
"1040","First, climate change is the one of the most pressing challenges that the world faces."
"1041","We will continue to lead internationally on climate change, and to strive for wider acceptance of the science and the steps needed to combat the problem."
"1042","We will look beyond Kyoto and promote an international dialogue to reach agreement on the long-term goals and action needed to stabilise the level of greenhouse gases in the atmosphere."
"1043","We will also work for effective international action to adapt to the impacts of climate change."
"1044","The UK has already met its obligations under the Kyoto Protocol."
"1045","We remain committed to achieving a 20 per cent reduction in carbon dioxide emissions on 1990 levels by 2010, and our review of progress this summer will show us how to get back on track."
"1046","A 60 per cent reduction by 2050 remains necessary and achievable."
"1047","We will continue to promote and develop renewable energy sources, to seek high standards of energy efficiency in the public and private sectors, and to support emissions trading in Europe and beyond."
"1048","Secondly we will focus on Africa and the global fight against poverty."
"1049","We have more than doubled aid since 1997."
"1050","We have cancelled the debts of the poorest countries and are now pushing others to follow our lead and offer 100 per cent debt relief for the poorest."
"1051","We are proud to have established a Department for International Development, with a clear mission to reduce poverty."
"1052","Now, for the first time ever the UK has a clear timetable - 2013 - for achieving the UN target of 0.7 per cent of national income devoted to development."
"1053","Globally we are pressing for a doubling of aid backed by getting international agreement to an International Finance Facility as supported by the Commission for Africa."
"1054","But aid will not be successful without conflict prevention, good governance and zero tolerance of corruption."
"1055","We will work for faster repatriation of stolen assets from UK financial institutions, ratification of the UN Convention on corruption, and more open and accountable reporting of revenues from oil and mining - that so often fuel local conflicts."
"1056","Our commitment is to the people of the developing world"
"1057"," our contract is with their governments for reform."
"1058","But if poor countries are committed to good governance and poverty reduction we then believe they should be in control of their own policies."
"1059","We will end the practice of making aid conditional on sensitive economic policy choices, such as trade liberalisation and privatisation."
"1060","With this leadership and extra money, we can now work to ensure all children go to school, and millions of people in Asia and Africa suffering from AIDS, tuberculosis and malaria have access to treatment."
"1061","In particular, we will press for an international agreement on universal access to AIDS treatment by 2010 and for all people in poor countries to have access to free basic healthcare and education."
"1062","Our long-term aim is to help lift a billion people out of poverty."
"1064","Fair trade. We also know that without fairer trade rules and private investment, poor countries will not generate the growth needed to lift themselves out of poverty."
"1065","We will press for the conclusion of an ambitious trade deal that will completely open markets to exports from poorer countries"
"1066"," for further reform of rich countries' agricultural subsidies, including the EU's Common Agricultural Policy and a 2010 timetable to end agricultural export subsidies."
"1067","We do not believe poor countries should be forced to liberalise."
"1068","We will allow them to sequence their trade reforms, so they can build their capacity to compete globally."
"1070","The choice for 2010. In 1997 the Tories had left Britain isolated in Europe, overseas aid had declined and we lacked any coherent vision of our place in the world."
"1071","With Labour, a strong Britain will force international terrorism into retreat and help spread democracy and freedom around the world."
"1072","We will be leaders in a reformed Europe, and, with others, make significant progress towards raising a billion people out of extreme poverty."
"1073","We will fight for a new global agreement on climate change, an arms trade treaty, and a trade deal that makes trade work for the many, not just the few."
"1074","Our armed forces will continue to be the best in the world."
"1075","The alternative is to go back to the Tories with their record of cuts in aid and defence and their policies of tearing up the Social Chapter, and marginalising Britain in Europe and the world."
"1078","Chapter 8 Quality of life: Excellence for all. Forward to Olympic gold, not back to cuts in sport and culture. 1992-1997: Arts spending cut by 13 per cent in real terms."
"1079","2005: Free entry to national museums, and visits up 75 per cent."
"1080","2012: An Olympic legacy for Britain."
"1081","Arts, culture and sport are thriving around Britain - enriching individual lives and transforming communities, towns and cities."
"1082","They are important in their own right - as nourishment for our imagination or a source of plain enjoyment and our local environment should be a source of pride."
"1083","We will work to improve the quality of life of every community in Britain."
"1085","The new Labour case. We believe in the inherent value of arts, culture and sport."
"1086","Our towns and cities are being energised by sports and culture and as they are regenerated the quality of life for all is transformed."
"1087","As we build on this change, our progressive challenge is to broaden participation as widely as possible, making the links between sport and health, and culture and well-being."
"1088","We must combine the broadest base of participation with the ability for the most talented to progress to the very top."
"1089","Our third term will embed the expectation that every child and every adult have the maximum chance to develop their creative or sporting talents."
"1091","Creative cities. Art and culture are valuable for their own sake"
"1092"," they are also crucial to our national prosperity."
"1093","Britain's cultural industries now make up over eight per cent of our national income"
"1094"," and from computer games to the fine arts, British talent is gaining global recognition and generating real wealth."
"1095","This is one of the fastest growing and fastest changing areas of the economy."
"1096","And the transformation of our great cities is, in great part, a story of culture-led regeneration."
"1097","We are proud of the record of Labour-led councils in leading this transformation, from Gateshead to Greenwich."
"1098","To help young talent get the right start we will work to establish Creative Apprenticeships."
"1099","Through the National Endowment for Science, Technology and the Arts (NESTA) we are funding the Creative Pioneer Academy which will develop the entrepreneurial skills of recent graduates with outstanding talents and original business ideas - and for some there will be the offer of up to £35,000 to start their own business."
"1100","From 2006 we will provide £12 million over two years to the Arts Council England to promote leadership and management in the cultural sector."
"1101","We want to invest in high-flyers developing commercial and business skills, encourage the talents of leading ethnic minority figures and improve the links between arts and business."
"1103","Arts, culture and museums. Since 1997 we have increased funding for the arts by 73 per cent in real terms."
"1104","We will continue to support our finest artists and institutions to achieve world-class standards."
"1105","Thanks to our policy of free admissions the number of people visiting formerly charging national museums and galleries has risen by 75 per cent over three years."
"1106","Many are first-time visitors, with the biggest increases among children."
"1107","Victorian City leaders left us a legacy of great local and regional museums, and through our investment programme `Renaissance in the Regions', we are re-creating them as centres of excellence."
"1108","By 2008 we will have invested £147 million in partnerships across the country, modernising museum collections, broadening access to new audiences and providing a comprehensive service to schools."
"1109","We will explore further ways to encourage philanthropy to boost the quality of our public art collections."
"1110","We will legislate, as soon as time allows, to implement the findings of the Heritage Protection Review, which allows the public a greater say in listing decisions."
"1112","Creative Sparks. Our aim is that everyone should have the opportunity to participate in cultural life, and we want that involvement to start as early as possible."
"1113","Creative Partnerships, our programme of support for art in schools in our most disadvantaged areas, has already reached over 150,000 children."
"1114","We will build on this approach by rolling out our new programme Creative Sparks to guarantee that all children and young people will be given the chance to experience the very best of culture every year."
"1116","Spor t for all. Our aim is to increase participation in sport year on year."
"1117","Central to this is having modern, high-quality facilities close to where people live."
"1118","£1.5 billion is being invested in sports facilities in every community."
"1119","By 2008 our aim is that almost everyone will be within 20 minutes of a good multi-sport facility."
"1120","Grassroots clubs are the lifeblood of sports in Britain, and week in, week out, they are sustained by an army of volunteers."
"1121","Reform of Sport England will continue, to reduce overheads and ensure that more money reaches the grassroots."
"1122","We have put sports clubs at the forefront of our investment plans with the £100 million Community Club Development Scheme and mandatory rate relief at 80 per cent for registered Community Amateur Sports Clubs already worth about £5 million."
"1123","As we review the operation of the new licensing regime we will ensure that there is not an unfair burden on local community groups, including sports clubs."
"1124","Investment in school sports will ensure that by 2010 all children will receive two hours high-quality PE or sport per week."
"1125","Building on that, we pledge that by 2010 every child who wants it will have access to a further two to three hours sport per week."
"1126","Every child should have the chance to compete at school."
"1127","We have  clamped down on the sale of playing fields: 96 per cent of schools in School Sport Partnerships now hold at least one sports day or sports festival each year."
"1128","All secondary schools will be expected to field teams in regular competitive fixtures."
"1129","We will also establish individual and team rankings in all the main sports, with clear and transparent success criteria."
"1131","Spor t in the community. To make it easier to get access to sports in your local area we will establish Sport Direct - a single point of access for sports in the UK."
"1132","One website and one phone number will help you find out what's going on in your area."
"1133","Together with £155 million from the Big Lottery Fund, the Government will ensure that children who have had little access to play facilities and those with a disability have much better access to safe, modern playgrounds."
"1134","Building on the lessons of the Football Foundation, we will develop a National Sports Foundation to bring resources from the private and voluntary sectors together with public money to invest in grassroots sporting facilities."
"1135","We will work with the Premier League and the FA to find innovative ways of assisting community sport, including Supporters Direct."
"1136","Having passed the necessary legislation, we remain committed to completing the sale of the Tote to a Racing Trust."
"1137","Our towns and cities are being energised by sports and culture and as they are regenerated the quality of life for all is transformed."
"1139","The Olympics. Britain's medal hauls at the Sydney Olympics in 2000 and in Athens in 2004 were the best for over 80 years, and we maintained our position as one of the leading nations in the Paralympics."
"1140","Now we are supporting the bid to bring the Olympics to London in 2012."
"1141","Our plans would bring regeneration to the East End of London and will leave lasting sporting, economic and cultural legacies."
"1142","As we approach the Olympics we will continue to invest in elite athletes through the Talented Athlete Scholarship Scheme for young athletes."
"1143","In addition we have launched 2012 Scholarships worth around £10,000 a year each for our most talented 12- to 18-year-olds."
"1145","Libraries in the information age. Where they offer new services like childcare, after-school education for pupils, and IT learning our libraries are successful."
"1146","We will develop a strategy for the modernisation of our libraries which builds on the best, strengthens library leadership, sharpens customer focus and harnesses local popular support."
"1147","We will encourage further cooperation in back-office functions and identify the best ways to improve our library infrastructure."
"1149","Public service broadcasting and the BBC. We support a strong, independent and world-class BBC with clearly defined public purposes at the heart of a healthy public broadcasting system."
"1150","We will replace the BBC Governors with a BBC Trust to ensure that the BBC's governance and regulation is accountable to the licence-fee payers to whom it belongs."
"1151","The licence fee will be guaranteed for the whole of the ten-year Royal Charter that will take effect on 1 January 2007."
"1152","Channel 4 will continue to be a publicly owned broadcaster providing distinctive competition to the BBC."
"1153","ITV and Five will also be retained in our public service broadcasting system."
"1155","Digital switchover. The success of satelite and cable television in driving take-up of digital shows how changes in technology bring real benefits - in terms of greater choice, and increasingly, in access to services."
"1156","Our aim is to make those benefits available to all."
"1157","We will achieve digital switchover between 2008 and 2012 ensuring universal access to high-quality, free-to-view and subscription digital TV."
"1158","This will happen region by region, and we will make sure that the interests of elderly people and other vulnerable groups are protected."
"1160","Digital challenge. We will deliver our cross-government strategy for closing the digital divide and using ICT to further transform public services: "
"1161"," By 2006 every school supported to offer all pupils access to computers at home."
"1162"," A Digital Challenge for a local authority to be a national and international pathfinder in universal digital service provision."
"1163"," A new National Internet Safety Unit to make Britain the safest place in the world to access the internet."
"1165","Copyright in a digital age. We will modernise copyright and other forms of protection of intellectual property rights so that they are appropriate for the digital age."
"1166","We will use our presidency of the EU to look at how to ensure content creators can protect their innovations in a digital age."
"1167","Piracy is a growing threat and we will work with industry to protect against it."
"1169","Film. The strength of Britain's film industry is a source of pride, and employment."
"1170","We will continue to make the UK the right place to invest in film production."
"1171","We will legislate to provide new tax reliefs that will ensure support is delivered directly and efficiently to those who produce films."
"1172","We will work with the UK Film Council to achieve a higher priority for funding film festivals around the country, in particular for the Edinburgh Film Festival, the oldest in Britain."
"1174","The Lottery Every single part of British life has been touched by the £15 billion generated for good causes by the Lottery. Labour has made the Lottery more inclusive and more in tune with people's priorities."
"1175","We have created the Big Lottery Fund and given it an explicit mandate to involve people not just in setting strategy but also in awarding grants."
"1176","Our Lottery Bill will give a duty and a power to every Lottery distributor to involve the public more radically in decision-making at every level."
"1177","By the end of 2005 we will put in place a new, national consultation on the way that the National Lottery good causes proceeds are spent after the new Lottery Licence is awarded in 2009."
"1179","The local environment. The quality of our local environment is vital to our well-being and our natural environment is a key part of our national heritage."
"1180","The environment starts at the front door, and we have made action to improve the cleanliness of public spaces and communities a priority."
