"","sentence_text_new"
"739","We will stop housing problems from restricting economic opportunities - it is no use getting on your bike to find work if the only available jobs are in places where there is no affordable housing accommodation"
"740","We will require each housing authority to draw up a housing strategy to determine what are the areas of need and how they can best be met working with voluntary organisation, housing associations, building societies and the private sector, as Alliance groups on local councils are already doing"
"741","We will open up a new 'partnership' sector of rented housing funded by building societies and institutions with a central government contribution to keep rents at reasonable levels"
"742","these schemes would be run by their tenants as co-operatives with the support of local councils and Housing Associations."
"743","In the long run we want public support for housing costs to be even-handed between those who rent and those who buy"
"744","We will target our housing assistance on those who most need it."
"745","We will promote mortgage schemes which can open up home ownership to a wider variety of people, such as index-linked mortgages and shared ownership"
"746","we will improve the availability of home improvement grants to homeowners to maintain the fabric of their properties for the benefit of the whole community "
"747","We will retain the right to buy."
"748","We also wish to give local authorities enough discretion to deal with local housing shortages."
"749","Parliament must ensure that limits are set on such discretion to ensure that it is not used to deny the right to buy to tenants in general, and that anyone who is precluded from buying his or her present home is given the opportunity to buy another property on comparable terms through portable discounts"
"750","We would restore to councils the right to spend the proceeds of council house sales on replacing and repairing housing stock"
"751","We will insist on higher design standards in public housing, more and greater recognition of the contribution that good community architecture can make to the quality of life and we want investment directed at improving existing properties wherever justified rather than demolition"
"752","We will incorporate rights for council tenants to control and improve their houses in a statutory tenants' charter"
"753","We will set up a national mobility scheme covering all sectors of housing"
"754","Once more homes are available because of the Alliance's housing strategy, we will extend the statutory duty of local authorities to provide for the homeless, phasing in extensions to the 1977 act beginning with single people over 40 and young aged 16-18 leaving care or who are otherwise homeless."
"756","Rent-A-Room. There is a desperate need for rented accommodation, particularly for single people and couples."
"757","There are millions of owner-occupied houses and council houses in Britain with spare rooms."
"758","Many are deterred from renting by the present rentals red tape."
"759","Another crucial factor is to make it easier for people to travel to seek work."
"760","We will act to enable owner-occupiers and council tenants wishing to let a room in their own home to do so more easily, and to their financial advantage."
"761","Rental income up to £60 per week will not be subject to income tax or capital gains tax."
"762","We will legislate to invalidate clauses in mortgage contracts or local authority letting contracts that prohibit such lettings."
"763","Re-possession of such rooms will be made easier."
"764","The Rent-a-Room scheme will be restricted to owner-occupier, council tenants, or tenants of housing associations, letting a maximum of two rooms in their home."
"765","The rent will be determined by the market, but only rental income up to a total of £60 per week will be disregarded by the Inland Revenue."
"766","We will legislate to impose a duty on local authorities to issue and regularly review licences to approved agencies, such as housing associations, housing aid centres, or commercial agencies, in their area to operate the scheme."
"767","Such agencies will enter into contracts with both landlord and tenant, and will be responsible to the landlord for ending any tenancy arrangement within a fortnight."
"768","Court procedures will be speeded up to ensure that possession in all genuine cases is obtainable in that time."
"769","The Rent-a-Room scheme will benefit many people."
"770","First, it will help single people and couples, particularly the young, and those moving in order to get work to find suitable accommodation, where at the moment it is both scarce and expensive."
"771","Second, it will help owner-occupiers, including elderly people, to increase their income, to assist with mortgage repayments or with the maintenance for their homes"
"772","it should help some young families to be able to afford to become home owners for the first time."
"774","Home Income Plan. For many elderly people their only capital is their home and they do not have a regular income."
"775","Elderly home owners on low incomes, in fact, are becoming one of the most deprived sections of the community."
"776","The proportion in low standard homes is double that of the population as a whole and many others in good homes are short of spending money."
"777","To enable Britain's elderly home owners to live more comfortable, independent and happier lives we will introduce a tax-assisted Home Income Plan."
"778","It will significantly increase their income or provide money for essential house expenses and repairs."
"779","The Home Income Plan will enable them, if they choose, to unlock the capital value of their homes to meet their need for more income now  "
"780","They will be able to take out a mortgage on part of the value of the house and use it to buy an annuity providing regular income."
"781","The interest on the loan will be added to the capital sum so that neither interest nor capital need be repaid during the borrower's lifetime."
"782","Although several leading building societies and life assurance companies offer home income plans at present, they are of limited value because the interest has to be paid gross after the death of the borrower."
"783","Yet tax relief is allowed if the borrowers reduce their income by repaying the interest during their lifetime."
"784","Neither method gives really fair value and so only 25,000 home income plans have been taken out."
"785","We will make Home Income Plans a really worthwhile benefit for older people by allowing them to postpone the interest payments and qualify for tax relief when the interest is finally repaid."
"786","This could, on life assurance industry calculations give an 80% boost to the income of a woman in her 70's."
"787","Tax relief for pensioners aged 70 or over who take out Home Income Plans would cost less than £40 million, assuming a 70% take-up."
"788","The cost would take time to build up and would not be incurred all at once."
"790","TRANSPORT. We will maintain public transport."
"791","Wider car ownership has improved the quality of life and enhanced the freedom of millions of people, which we welcome"
"792","at the same time, transport policy has to deal with the problems of congestion and road safety, which arise from busier roads, and has to ensure adequate public transport for those who do not have access to a car, including many women, young people and the elderly."
"793","While so many people have greater freedom of travel than ever before, significant minorities now have significantly less opportunity to travel than previously, especially in rural areas and some outlying housing estates."
"794","The Alliance believes that: Deregulation of bus services under the Conservatives was botched."
"795","Bus services could only survive if they paid for themselves, leaving many elderly people and single-parent families isolated in their own homes."
"796","The Alliance supports comprehensive competitive tendering for a network of necessary bus services, with local councils involved in planning and financing them."
"797","This combines greater enterprise and new ideas with more care for deprived groups and areas."
"798","Local councils and transport authorities should use their subsidy powers to ensure that essential services are maintained and that public transport in cities is attractive enough to reduce congestion resulting from commuting by car"
"799","We will undertake a major renewal of road, rail and port infrastructure as part of our programme of measures to tackle unemployment"
"800","we will build more by-passes and a designated national heavy lorry network to get more of the vehicles out of the towns, villages and residential areas"
"801","We will support investment in our rail network both to encourage the transfer of freight from road to rail and to ensure that the nations and regions of Britain all share in the economic advantages of the Channel fixed link."
"802","The Conservative Government has presided over a decline in our merchant fleet which threatens our national economic and security interest."
"803","We would entrust the lead role in co-ordinating maritime policy to a senior member of the Cabinet"
"804","and we would seek to help the industry through the present crisis by positive financial support and a determination to ensure fair play in world shipping markets."
"806","ARTS, BROADCASTING AND RECREATION. We will ensure that people have the opportunity to enjoy the arts and physical recreation and to develop their own potential through these activities."
"807","To help achieve this aim we will double arts funding within the lifetime of one Parliament."
"808","The Alliance will set up a unified Ministry, headed by a Cabinet Minister, to have responsibility for the arts, broadcasting, films, publishing, leisure and recreation - these activities are at present scattered amongst Ministries within which they are of minor significance and are subject to control rather than enhancement"
"809","We will further decentralise funding for the arts, channelling it through enhanced regional arts associations and the Scottish and Welsh Arts Councils"
"810","Wherever possible we will replace grants with endowment trusts providing greater stability and independence for the arts with a mix of public and private funding"
"811","We will co-operate with artists to achieve better deals through stronger copyright and public lending right laws"
"812","We regard the BBC World Service, the British Council and the provision of educational facilities for overseas students as very effective cultural ambassadors and we will ensure that increased funds are available to carry out that task"
"813","We will secure the maximum access to sports facilities for the whole community."
"815","ANIMALS. We will strengthen the protection of animals."
"816","A civilised society treats animals with care and compassion."
"817","An Alliance Government will therefore set up an Animal Protection Commission which will considerably improve control over the welfare of animals in laboratories, farms, zoos, slaughter houses and circuses, as well as domestic and wild animals, and at a reduced cost, by unifying all existing Government responsibilities in this field."
"818","The Commission will be given extensive powers to advise, inspect and enforce legislation, and to review the effectiveness of existing legislation to deal with cruelty, in particular police entry powers and the power of the courts."
"819","The Commission will include fair representation from animal welfare organisations as well as users."
"821","BRITAIN, EUROPE AND THE WORLD. The Alliance will ensure that Britain's foreign and defence policies help to bring a fairer and safer world."
"822","The things we want to achieve n our own country will not be possible unless we co-operate with other countries to achieve a fairer and safer world."
"823","Our concern that people should have basic human rights and a decent life cannot stop at the Channel."
"824","The huge public support for famine relief, the vigorous public debates on peace and defence and the public compassion for those suffering from oppression in many parts of the world refute the narrow-minded view that world affairs are not an election issue in Britain."
"826","Our Aims. The Alliance is firmly internationalist."
"827","Opportunities for international co-operation have been thrown away by the Governments of the post-war years, when Britain needed to develop a new role and new relationships in a changed world."
"828","We see the future of the United Kingdom as being bound up with the future of the European Community."
"829","As an enthusiastic and committed member of that Community Britain can significantly influence political and economic decisions."
"830","Britain is also a member of the Commonwealth and should be using that position to develop concerted policies on eradicating hunger and on issues such as South Africa and Namibia, yet Mrs. Thatcher has made such agreement impossible and treats respected Commonwealth leaders with disdain."
"831","Britain should take the lead in seeking international agreement on selective, targeted sanctions, backed by help for the Front Line States, as a means of increasing the pressure for an end to apartheid n South Africa."
"832","Britain should have a sufficiently mature relationship with the United States for the British Prime Minister to make clear where British foreign policy departs from that of the President of the day."
"833","The British Prime Minister should disavow such ventures as the bombing of Libya and support for the Contras, as so many Americans do, rather than allying with the most conservative forces in the White House."
"834","On defence and disarmament, Britain should be firmly committed to the achievement of multilateral disarmament and firm in our acceptance of our responsibility towards collective security through NATO: the Alliance rejects the one-sided approach which characterises both the escalation of our present nuclear capacity through Trident and Labour's decision to remove all nuclear weapons from British soil without securing the removal of those weapons which could threaten us."
"835","The Alliance believes that Britain should take a lead in seeking international efforts to tackle the basic problems of the poorest countries of the world, particularly the burden of debt which is crippling their efforts to feed their own people and the need to get a fairer system of international trade which is not biased against the poorer countries."
"837","Europe. The European Community must be the basis of a united Europe which has common policies on trade, technology and social policy, and encourages Europe's scientific and industrial development."
"838","We believe Labour's negative attitude to the European Community, and the obstructiveness of Mrs. Thatcher's Government, not least in vetoing the proposed European Community programme for co-ordinated research and development, is short-sighted and unconstructive."
"839","In a world of super-powers, Europe has to speak with a united voice."
"840","The Alliance would: Ensure fair elections to the European Parliament by proportional representation to give proper rights to the people of this country"
"841","Seek reform of the Community's political institutions so that the bureaucracy is properly accountable to the European Parliament, and that the Council of Ministers shares power effectively with the Parliament"
"842","Work for reform of the Common Agricultural Policy so that it no longer dominates the Community budget, and to develop Community policies on regional development, social and employment issues"
"843","Support European initiatives to put effort and resources into developing advanced technology"
"844","we would accept the negotiated European Community co-ordinated research and development programme"
"845","Make it easier for companies to sell throughout Europe"
"846","Extend the common rights of citizenship in Europe."
"848","Global Co-operation. An Alliance Government will:  Increase British support for the United Nations, develop its capacity for peacekeeping, restore Britain's membership of UNESCO and increase British backing for the UN agencies such as the High Commission for Refugees"
"849","Develop Commonwealth and European co-operation on a wide range of issues, including sanctions against South Africa designed to increase pressure for an end to apartheid and peaceful change before war becomes inevitable"
"850","we are also determined to end South Africa's illegal occupation of Namibia"
"851","Increase efforts through international co-operation to deal with the threat of terrorism."
"853","Peace and Security. We will promote disarmament while maintaining sound defence."
"854","Everything we prize most highly could be threatened by the destruction of our freedom through armed intervention or threat, or by the destruction of a world which now contains a massive arsenal of nuclear weapons."
"855","But at long last there is now an opportunity to halt the arms race."
"856","The Alliance is determined to combine sound defence against any possible threat with determined efforts to reduce and even remove the massive nuclear stockpile, which causes increasing anxiety to the peoples of the world."
"857","New opportunities for arms agreements are being opened up by the changed priorities of a new Soviet leadership: we cannot afford to assume that this new and welcome trend in Moscow will continue unchecked, but at this delicate and hopeful stage it is vital that we have a British Government determined to seize the opportunity to drive sensible bargains on arms control which are secure because they are seen on each side as being realistic."
"858","Britain cannot defend itself or the values of western democracy alone, just as it cannot achieve international disarmament solely by its own actions: both the other Parties have chosen in different ways to ignore the reality that our defence and disarmament efforts are interdependent with those of other countries."
"859","The Alliance is committed to NATO, and we accept the obligations of NATO, including the presence of Allied bases and nuclear weapons on British soil on the basis of clear arrangements for a British veto over their operations including where appropriate, dual-key systems"
"860","we believe it is essential to strengthen the European contribution to NATO."
"861","The Alliance welcomed the outline agreement discussed at Reykjavik to remove all intermediate nuclear weapons from Europe, and Mr Gorbachev's later acceptance that such a deal should not be linked to the future of the US Strategic Defence Initiative"
"862","The Alliance believes that this must be only the first, vital step in a continuing process which will include both shorter-range nuclear weapons and conventional forces."
"863","The Alliance would withdraw UK support for President Reagan's Strategic Defence Initiative, which clearly involves breaching the ABM Treaty, is destabilising and is likely to lead to further escalation."
"864","We will seek to revive negotiations on a Comprehensive Test Ban."
"865","In the meantime Britain should itself ban nuclear weapons testing and should encourage the US to do likewise."
"866","We would seek a battlefield-nuclear-weapon-free zone in Central Europe extending 150km in each direction from the East-West divide."
"867","We believe that NATO relies too heavily on nuclear weapons at all levels for deterrence."
"868","A strengthened European pillar, involving effective defence co-operation and improved conventional strength would better enable Western Europe to move towards the elimination of dependence on first use of nuclear weapons."
"869","NATO should adopt strategies and weapons which are more self-evidently defensive in intent and which are concerned with minimum deterrence."
"870","We want to see a new initiative achieve Mutual and Balanced Force Reductions and we would be prepared to include Britain's nuclear weapons in disarmament negotiations."
"871","We would continue Britain's efforts to achieve a multilateral treaty prohibiting the manufacture, development and possession of chemical weapons."
"872","In the meantime, we would oppose any manufacture of fresh stocks of chemical or biological weapons."
"873","In government we would maintain, with whatever necessary modernisation, our minimum nuclear deterrent until it can be negotiated away, as part of a global arms negotiation process, in return for worthwhile concessions by the USSR which would enhance British and European security."
"874","In any such modernisation we would maintain our capability in the sense of freezing our capacity at a level no greater than that of the Polaris system."
"875","We would cancel Trident because of its excessive number of warheads and megatonnage, high cost and continued dependence on US technology."
"876","We would assign our minimum deterrent to NATO and seek every opportunity to improve European co-operation on procurement and strategic questions."
"877","We would seek to reduce the flow of arms to areas of conflict and to ensure that arms from Britain are not supplied to repressive regimes, particularly for their internal security operations."
"879","Shared Earth. The Alliance will:  Increase the share of Britain's GNP which goes in development aid, which has gone down from 0.52% to 0.33% under the Conservatives, so that we reach the UN target of 0.7% by the end of a five-year Parliament"
"880","Concentrate aid on raising the living standards of the poorest through more rural development, environmentally sustainable resource use, promotion of self-sufficiency, recognition of the role of women, appropriate technology, training and education, making full use of experience and expert voluntary agencies"
"881","Seek to increase awareness of development issues through more resources being devoted to development education"
"882","Change the situation in which many poor countries pay more in debt repayments to rich countries than they receive in aid by seeking international agreement on debt rescheduling and cancellation"
"883","Combine the Aid-Trade Provision and the Overseas Development Administration's soft-loan facility with the Overseas Projects division of the Department of Trade and Industry and the Export Credit Guarantee Department into one division of the DTI - help to British industry will no longer be taken from the aid budget."
"885","CONCLUSION. The Alliance came into being to achieve these things."
"886","From three sources came the political ideas and momentum which are now carrying the Alliance forward."
"887","One was Liberalism, a long and honoured political tradition from which we draw not only the philosophy of individual freedom but also a record of achievement in the establishment of the modern welfare state and the championing of local communities."
"888","The SDP combines a commitment to social justice and ending poverty with a dynamic approach to wealth creation and its leaders have extensive experience of government."
"889","A third element, which has ensured that the strength of the Alliance is infinitely greater than the sum of its parts, is the support of those who have never before been members of a political party, because no party seemed to offer them the chance to realise their aims."
"890","Their numbers continue to grow."
"891","The Alliance is therefore different."
"892","It involves two political parties working together, and taking along with them the great mass of people who are dissatisfied with the politics of recent years, the kind of politics which is so dismally displayed in the shouting match of the House of Commons at Prime Minister's Question Time."
"893","All political parties involve compromises between different views and different strands of opinion - the Labour and Conservative parties each embrace an enormously wide range of opinion."
"894","But for them the spirit of compromise, if it operates at all, has to be concealed, kept within the party and denied in public."
"895","We make no secret of the fact that our programme draws on the ideas of our two parties and that we are keen to work together to achieve shared goals."
"896","Like the others we seek to put our entire programme forward for endorsement and to form a majority Alliance Government, but unlike the others the whole approach of the Alliance underlines our belief that if we are in a balanced Parliament we must heed the message of the voters and work with the other parties to seek an agreed programme which commands the widest possible support."
"897","The Alliance is different also because it is not the voice of any one section or interest."
"898","It is not paid for and controlled by the trade union movement, as is the Labour party, and it does not have the massive dependence which the Conservatives have on the City and big business."
"899","These links make each of the other parties powerless to reform their own institutional backers and incapable of understanding or winning the confidence of their institutional opponents."
"900","The Alliance has a capacity to be fair which is based on its independence and on the breadth of its support, typified by the fact that we have been able to win by-elections in the heart of the countryside in a former Conservative stronghold in Ryedale and in a former Labour stronghold in Greenwich, both seats now held by Liberal and SDP women MPs."
"901","The Alliance is different in another respect."
"902","It is not merely seeking to become the elected government of the country, but to overhaul the system of government so that all future governments, of whatever party, are based on real public consent and full participation in an open society."
"903","Our intention is not simply to get into the driving seat but to re-design the vehicle."
"904","Once the Alliance has reformed the voting system, no future government will be awarded the power of a majority without the support of a majority of the people, and no kind of extremism, whether of the left or of the right, will be able to get in through the back door."
"905","Not only that - if we find ourselves exercising power in a Parliament with no overall majority, we guarantee that we will use that power to block extremism and to fight for the kind of reforms which make sure that governments cannot push people around and individuals have the opportunity and the means to achieve their full potential."
"906","The Alliance is different too, in its belief about the nature of society."
"907","Our aim is a civilised society in which individual freedom goes hand-in-hand with care for others."
"908","Individual freedom is central to our beliefs, but if it is not accompanied by social responsibility it becomes freedom only far those who can afford it, or the survival of the fittest."
"909","But when society as a whole tries to meet human needs it must respect individual choice and be aware of the dangers and limitations of state provision, otherwise there will be no freedom, and public services will be both inhuman and inefficient."
"910","Declining public services and the inhuman scale of organisations like the DHSS and the big council housing departments have contributed to a widespread feeling of apathy and despair, and many young people in particular feel that this society has no place for them and does not want to listen to them."
"911","Government must work in partnership with people, enabling them to use their own organisations, their own local communities and their own skills, and giving them effective democratic control over those services which can only be provided by the community as a whole."
"912","Our society is one that recognises that the arts are not an optional extra, to be grudgingly afforded when the economy is booming, but play an essential part in meeting the wider needs of individuals and in broadening the vision of communities."
"913","Our aim is a society in which values other than the purely economic are recognised and valued."
"914","Our society is one that recognises the importance of the environment in which we live - even those who are successful do not want to live in a shoddy society whose values are dominated by greed and selfishness."
"915","We recognise the crucial need to live in harmony with our environment and we will support those developments in our industrial and social activities which are environmentally enhancing and benign."
"916","We aim to join the nations which lead the field in environmental protection instead of trailing amongst the last."
"917","The Alliance is also different in being concerned about both unemployment and inflation."
"918","The Conservative Party concentrates all its attention on inflation and ignores unemployment and its consequences."
"919","The Labour Party concentrates all its attention on unemployment and ignores the fact that increased inflation undermines expansion and inevitably puts brakes on efforts to get people back to work."
"920","We must have sustainable growth."
"921","That is why our proposals for expanding the economy are accompanied by plans for an incomes strategy and for a firm monetary and exchange rate discipline through entry to the exchange rate mechanism of the European Monetary System."
"922","But in the long term we will only succeed if we give the top priority to industry."
"923","The service and manufacturing sectors of industry are mutually dependent, but manufacturing industry has been devastated in recent years."
"924","We believe it is the engine of growth and our competitors in Japan, in Germany and in the US demonstrate that only too well."
"925","Much of what the Alliance wants to do to ensure basic standards in the public services and to encourage people to find new ways of caring for one another depend on achieving success through our economic and industrial policies, which are designed to enable us to achieve greater prosperity."
"926","Some of what we want to do will have to wait until we have earned the resources with which to do it."
"927","We are not prepared to enter an electoral auction seeing who can make the largest bids to spend money which is not there and will not be there unless taxes and borrowing are increased to unreasonable and imprudent levels."
"928","Investment in industry and particularly in new and high technology industry is the key to creating the wealth we all want."
"929","We deplore the way in which windfall benefits such as oil revenues and the proceeds from privatisation have been frittered away instead of being used to enhance the basic fabric of our society."
"930","The other parties know that the Alliance is different, and they fear it, even to the extent of burying their own fundamental disagreements with each other so as to co-operate against us."
"931","In the House of Commons they have voted together against electoral reform, and against some of the measures designed to put trades unions fully under the control of their members."
"932","They work with each other in an attempt to preserve the appearance of a two-party system long after it is dead: Conservatives carefully protect Labour's privileges in the House of Commons to ensure that latterly only Labour and Conservative working peers have been appointed to the Lords, in vain hope of silencing the Alliance voice."
"933","We do not rule out the possibility that after the next election there could be an informal Lab-Con pact to keep the Alliance out, as there has been on several local councils: it would be the old parties way of attempting to stagger on as if nothing had happened after the two-party system had suffered a shattering defeat."
"934","Indeed we believe that Labour and Conservative supporters should now be asking their candidates In a balanced Parliament will you work with the Alliance or with our traditional opponents?"
"935","That is why our prime aim is an Alliance majority government, an aim that can certainly be realised at this election."
"936","Indeed, such are the absurdities of the voting system that quite small increases in Alliance support can make the difference between fifty Alliance seats and three hundred."
"937","If we get that majority we will at once set out to reform the system which produced it."
"938","Our commitment to fair elections is clear."
"939","We are the only political grouping who, if given a majority, would use that majority power forthwith to reform the system under which we gained it."
"940","But we will also be able to get on with the job of bringing down unemployment while managing the economy on a sound basis so as to prevent inflation from increasing dramatically again."
"941","We will be able to embark on immediate improvements in basic services like education and health, while we open the way to the longer-term proposals in these and other fields which will give people more chance to realise their full potential and build a caring community."
"942","We will be able through our tax and benefit proposals to improve the lot of those who now find themselves on or near the poverty line."
"943","We will be able to make the conservation of the environment a priority of government, and pay special attention to the needs of cities and countryside."
"944","We will be able to house many of the homeless through more imaginative housing policies involving partnership between public and private housing."
"945","We will pursue policies on defence and foreign affairs which will make Britain a force for good in the world, recognising our interdependence with other nations."
"946","All this is possible, and our Joint Programme sets out the main steps we will take."
"947","These aims and values are also a clear guide to the way we would use the power we had if no party had an overall majority."
"948","We would insist that the views of the substantial section of the electorate who had voted for us went into the process by which the programme of a new government was decided."
"949","If other parties seek to cheat the electorate of that right, we shall seek to bring the matter back before the voters as soon as possible."
"950","We are not prepared to see the views of so many voters ignored any longer."
"951","Alongside this Programme for Government the Alliance is publishing manifestos for Scotland and Wales, setting out our policies on those issues which we believe should be dealt with by devolved power."
"953","An Election of Opportunity. We believe that our priorities are right, that our proposals are practical and that our values are those which are most urgently needed in the government of this country."
"954","We make no claim to have a monopoly on good ideas."
"955","We seek from the voters the chance to give back to them the power and the opportunities which are rightly theirs."
"956","Their time has come.  "
