"","sentence_text_new"
"837","We will therefore put the Jenkins Commission's recommendations before the British people in a referendum at the earliest possible opportunity."
"838","Ultimately, we wish to see the Single Transferable Vote (STV) used for Westminster elections."
"839","We will introduce STV immediately for local government and European elections."
"840","Introduce voting at sixteen."
"841","We will also allow people to stand for elected office at this age, the stage in life at which they are able to begin full-time work and pay taxes."
"842","We will promote the action and habit of participation earlier in life through citizenship education and school councils."
"843","Introduce new methods of voting."
"844","We will extend the right to vote by post and investigate internet voting, while ensuring that votes remain secure."
"845","We will also promote public involvement in decision-making, through Citizens' Juries, Citizens' Initiative Referenda and electronic consultation."
"847","Westminster. The Westminster Parliament is not sufficiently accountable to the voters, and the Government is not sufficiently accountable to Parliament."
"848","We will strengthen the House of Commons and democratise the House of Lords."
"849","We will:  Replace the House of Lords with a smaller directly elected Senate with representatives from the nations and regions of the UK."
"850","The Senate will be given new powers to improve legislation."
"851","We will transfer the judicial functions currently undertaken by the House of Lords to a new Supreme Court."
"852","Streamline and strengthen the House of Commons."
"853","We will increase the powers of Select Committees and allow more pre-legislative scrutiny of bills."
"854","We will give MPs more say over the budget by allowing them to propose spending amendments."
"855","We will introduce a new annual Tax Bill, separate from the Finance Bill, to allow for greater consultation on tax matters."
"856","A new parliamentary commission will support Parliament by providing expert analysis of expenditure proposals."
"857","Introduce more family friendly and efficient working practices for Parliament to bring a wider range of people, particularly women, into Parliament."
"858","Carry out a Social Justice Audit of all bills to ensure that government legislation tackles inequality as a priority."
"859","Introduce a Civil Service Act to maintain the independence of the civil service."
"860","We will ensure that governments are not able to use the civil service for party political purposes by setting clear rules on the use of public money and government facilities."
"861","In the long term, we will:  Develop a written constitution for the United Kingdom in order to define and protect the constitutional freedoms our policies are designed to achieve."
"862","Separate Church and State."
"863","We will support the disestablishment of the Church of England to end political interference in the Church."
"864","The Head of State will be able to be a member of any faith or none."
"866","The Nations and Regions and Local Government. Despite the progress made in Scotland, Wales and Northern Ireland, the United Kingdom is still too centralised."
"867","We will take steps towards the creation of a federal United Kingdom where services are delivered at the lowest level possible."
"868","This will build a stronger democracy within the UK as a whole."
"869","We will:  Give greater powers to the nations and regions."
"870","As we move to a more federal United Kingdom, we will build on the present devolution settlement and strengthen the powers of the Scottish Parliament."
"871","We will allow the Welsh Assembly the right to pass primary legislation and to vary taxes."
"872","We will extend tax-varying powers to the Northern Ireland Assembly for both income tax and corporation tax, should the Assembly wish to have those powers."
"873","Give the regions of England more democratic power."
"874","We will legislate for referenda on elected regional assemblies."
"875","If local people vote for a regional assembly, the assembly would take on a set of core powers from Westminster and from current undemocratic regional quangos."
"876","Regions will normally be based on existing Regional Development Agency boundaries, but with scope for smaller areas where local identity, geography and preferences make that appropriate."
"877","We would allow further devolution of powers and boundary changes in subsequent referenda."
"878","Build on the work of the Northern Ireland peace process."
"879","We will develop co-operation within the British Isles through the Council of the Isles, and we welcome the establishment of North-South bodies in the island of Ireland within this overall framework."
"880","To support the work of the Council we will work to establish its own permanent secretariat, based in a central location such as Cardiff."
"881","We will also seek to establish meetings of a 'Council of the Irish Sea' within this framework to promote understanding between representatives of Cardiff, Dublin, Belfast, Edinburgh, the Isle of Man and appropriate regions of England on areas such as fishing, transport and pollution."
"882","Allocate funding according to need through a Finance Commission for the Nations and Regions."
"883","Its Revenue Distribution Formula will allocate funds from central government to the nations and regions on the basis of need."
"884","To secure stability, there will be no cuts in current funding."
"885","Any changes, which will happen in the medium-term, will be funded from growth in the economy."
"886","Over time, we will give the nations and regions more power to raise their own money."
"887","Give local people more power."
"888","We will replace the Council Tax with local income tax, so that people pay according to their ability, and we will give local authorities more discretion over their spending."
"889","We will ensure that where local government acquires new duties from central government, they have the means to fund them, and introduce a constitutional power of general competence that will give local government wider scope for action."
"890","We will also define a minimum standard of service for local councils across the country."
"891","Fair votes for local elections will prevent local domination by one party, which damages local government."
"893","Setting You Free. Cut the size and cost of central government."
"894","We will reduce the number of ministers and (as part of voting reform) cut the membership of both the House of Commons and the Upper House, while not reducing the current size of the Scottish Parliament, National Assembly for Wales and the Northern Ireland Assembly."
"895","This will include replacing separate UK ministers for the devolved nations of the UK with one Secretary of State for the Nations and Regions."
"898","Green Action. Strengthening National Environment Policy. Strengthen government environment policy by transferring the Department of Trade and Industry' water and energy roles to the Department of the Environment, Transport and the Regions, renamed the Department of the Environment, Energy and Transport."
"899","Meanwhile, housing, regional issues and local government will move from the DETR to a new Department of Local Government and the Regions."
"901","Improving Environmental Accountability. An Environmental Responsibility Act will set out reporting requirements and environmental standards for government and businesses, and introduce environmental audits across all government departments and local authorities where this is not already done."
"904","Civil Liberties. Setting all people free. Civil liberties are the basis of a genuinely free society."
"905","They are essential to a liberal society in which people are enabled to fulfil their potential and make informed choices about their lives."
"906","Liberal Democrats will:  Pass an Equality Act to outlaw all forms of discrimination."
"907","Reform the asylum system so that applicants are dealt with fairly and quickly."
"908","Extend Freedom of Information legislation to provide genuinely open administration at all levels of government.  "
"909","Civil liberties are at the core of our critique of the other parties."
"910","Asylum seekers, in particular, have been treated in a disgraceful manner by both Labour and the Conservatives."
"911","The BSE scandal demonstrated the dangers of resistance to freedom of information legislation."
"912","Labour has made a start but has fallen short of building the truly open society we want to see."
"913","We will establish a strong framework of individual rights, extending the protection already afforded by European law, so that the rights of the individual outweigh the interests of the government."
"915","Discrimination. We will combat discrimination on the grounds of race and in all its other forms."
"916","We will:Strengthen the fight against discrimination with an Equality Act."
"917","This will fight unfair discrimination on whatever grounds, including race, sex, religion, sexual orientation, disability, age or gender identity."
"918","A new Equality Commission will be able to investigate potential breaches of the Act and take action in its own name."
"919","The Commission will also have responsibility for Children's Rights, through a Children's Rights Commissioner."
"920","We will also create a separate Human Rights Commission to safeguard human rights."
"921","Support recent European anti-discrimination legislation."
"922","We will back measures under Article 13 of the Treaty of Amsterdam on anti-discrimination."
"923","This includes race and employment legislation and action."
"924","Establish a scheme for the civil registration of partnerships."
"925","This will give two unrelated adults who wish to register a settled personal relationship legal rights, such as next-of-kin arrangements, which are at present only available to married couples."
"927","Immigration and Asylum. Immigrants are too often labelled as a problem for British society."
"928","Britain has benefited hugely from immigration, in the same way that many Britons who have emigrated have benefited from their experience."
"929","There are practical as well as humanitarian reasons for treating immigrants decently."
"930","The shortage of skilled workers in many fields means they have an important contribution to make to British society."
"931","We will:  Protect people fleeing from persecution by dealing with asylum applications fairly and more quickly, which will also minimise any opportunities for anyone to exploit either the system or asylum seekers."
"932","We will introduce fair benefits for asylum seekers to replace the demeaning voucher system."
"933","We will review the failing dispersal system, end any unnecessary restrictions on asylum seekers undertaking voluntary work and review restrictions on paid work by asylum seekers in their first six months."
"934","Recognising pressures on host communities, we will ensure that local services are adequately compensated for the cost of supporting asylum seekers."
"935","We will work with other countries to ensure that responsibilities are sensibly shared, and to seek a system which discourages illegal trafficking in people."
"936","Free immigration laws from discrimination."
"937","We will ensure that immigration policy is non-discriminatory in its application."
"938","We will reform current immigration laws so that families are not divided."
"939","We will also regularly review immigration policy, separate from our asylum obligations, including an assessment of skills needs of the country in an increasingly global economy."
"941","The Right to Know and the Right to Privacy. While individuals should have the right to know as much as possible about decisions taken by government, there should be limits to the information which government can obtain about individuals."
"942","We will:  Strengthen Freedom of Information legislation."
"943","This will break open the excessive secrecy of government and develop open and accountable administration."
"944","In particular, it will increase access to facts and figures underlying government policy decisions and reduce ministers' powers to block the release of information."
"945","Protect privacy."
"946","Privacy is protected by the European Convention on Human Rights which is now incorporated into UK law."
"947","We are opposed to further privacy laws which could threaten free speech, except for a civil offence of physical intrusion to prevent harassment of individuals by the media."
"948","We will not introduce compulsory national identity cards."
"949","Bring the security services under parliamentary control."
"950","At the moment, the security services are overseen by a committee reporting to the Prime Minister."
"951","We will make them accountable to a Parliamentary Select Committee."
"953","Setting You Free. Improve safeguards against the misuse of surveillance and interception powers by law enforcement agencies including interception and tracking of electronic communications."
"954","We will replace the system of warrants approved by Ministers with a system of approval by judges to remove any conflicts of interest and to increase accountability."
"955","We believe that there should be a presumption in favour of an individual's freedom from intrusion into their private life and that it should be up to the Government to prove the need for it."
"956","We would ensure adequate safeguards against unnecessary monitoring and access to private electronic communications and review the impact on the electronic commerce industry of Labour' Regulation of Investigatory Powers Act."
"957","Repeal Section 28 of the 1988 Local Government Act."
"958","This gives legal sanction to discrimination, preventing schools taking effective measures against bullying and hampering responsible sex education."
"961","Green Action. Improving Environmental Knowledge. A 'Right to Environmental Information', as part of Freedom of Information legislation, will cover issues such as local air quality, emissions from local factories, and the potential environmental risks from Genetically Modified Organisms (GMOs)."
"962","We will also introduce a duty to electronic publication of environmental information."
"964","Protecting Protest. We will protect the right to legal and peaceful protest on all issues, including environmental matters."
"966","Protecting Animals. Although we support firm action against violent protests by animal rights activists, we are committed to strengthening animal welfare."
"967","We will establish an Animal Protection Commission to strengthen animal welfare protection."
"968","We will extend the size and powers of the Home Office Inspectorate and encourage more unannounced inspections."
"969","We will end the use of animals in the development and testing of weapons and household goods, and end unnecessary repetitive tests."
"970","We will fund research into alternatives to animal testing."
"971","We believe that farm animals should be entitled to high welfare standards."
"972","We will provide more customs officers with Convention on International Trade in Endangered Species training so that the law can be enforced more effectively."
"973","We believe that the issue of hunting with hounds should be settled by MPs on a free vote."
"976","Rural, Urban and Suburban Life. Action for your local community. Outside their family, most people's immediate concerns involve the local community where they live, work, shop and spend their leisure time."
"977","We wish to build sustainable communities which provide for the needs of their citizens, enhance their lives, and preserve the environment."
"978","Liberal Democrats will:  Boost local economies by protecting local services and promoting local innovation."
"979","Support rural employers, farming and fishing."
"980","Revive depressed areas by introducing a one-stop regeneration grant system to distribute funds more effectively."
"981","Create incentives for developers to build on brownfield rather than greenfield sites.  "
"982","Margaret Thatcher notoriously remarked there is no such thing as society."
"983","It was an attitude which weakened communities all over Britain during the Conservative years."
"984","Now, in many communities in Britain, there is growing dissatisfaction with Labour too."
"985","In rural areas, people feel that the Labour Party does not understand their needs."
"986","In much of urban Britain, arrogant and complacent Labour councils are out of touch with local people."
"987","Our opponents want to control from the centre."
"988","We will allow communities to make decisions for themselves, while providing high-quality services and protecting the environment."
"990","Building Strong Local Communities. The strongest local communities are built on the actions of individuals within them."
"991","Government should not interfere and hamper their efforts."
"992","It can nonetheless play a role in stimulating and supporting communities."
"993","We will:  Regenerate deprived communities wherever they are through a one-stop regeneration grant systems."
"994","This would streamline existing regeneration measures, including Regional Selective Assistance, English Partnerships and the New Deal for Communities."
"995","The new single scheme will help match-funding applications and simplify the application and appeal process."
"996","We will ensure that all regeneration schemes are truly in line with the aspirations of the communities they are designed to help by strengthening local democratic input into decision-making."
"997","Boost rural local services by directing more money to provide high-quality services, such as schools and post offices, to the rural population."
"998","We will do this by reforming funding formulae to ensure that resources are allocated fairly throughout the UK, and by giving local authorities greater financial freedoms."
"999","We will tackle rural social exclusion by providing employment opportunities in new industries and in farming for the young."
"1000","Help everyone feel safe in their homes."
"1001","People living in inner city housing blocks across the country suffer unacceptable levels of crime on their own doorsteps because there is no secure front door on the building in which they live."
"1002","We will give a high priority to tackling the security of these buildings through our Safe Front Doors for All initiative, organised as part of our wider crime prevention programme."
"1004","Supporting Farming and Fisheries. Many communities are highly dependent on a single local industry."
"1005","In many areas, this means fishing or agriculture."
"1006","Government could be doing much more to support both."
"1007","We have already published an emergency programme to help farmers and businesses who have suffered during the foot and mouth crisis."
"1008","On other issues we will:  Reform the Common Agricultural Policy."
"1009","Reform is long overdue."
"1010","We will promote the sustainability of agriculture and redirect support so that small and family farms are more effectively supported."
"1011","We will seek to refocus payments on achieving public environmental and social goals rather than encouraging unnecessary production while maintaining the current overall level of support for farmers and rural areas."
"1012","We will work within Europe to limit bureaucracy by administering CAP payments through a single Countryside Management Contract which would include stewardship and agri-environment schemes as well as support for diversification, organic farming and farmers' co-operatives."
"1013","Protect tenant farmers by funding a targeted early retirement and new entrant scheme and by reassessing diversification schemes to allow tenants more scope to diversify."
"1014","Encourage organic farming by better support for transition from current methods of farming."
"1015","Reform the present Common Fisheries Policy."
"1016","The main objective of fisheries policy must be to integrate the long-term conservation of the marine environment with the socio-economic interests of local communities."
"1017","We want to establish Regional Management Committees through which fishermen would work with scientists and government to agree sustainable and fairly enforced 'zonal management' for their local fisheries."
"1018","We will make the case for establishing the 6-12 mile fishing limit as a permanent feature of policy, and work with other fishing nations to agree to extend the national protection zones out to 24 miles."
"1019","We will strengthen and update the regulatory framework for Seas Fisheries Committees and take low impact fishing methods out of the quota system altogether."
"1020","Abolish the Ministry of Agriculture, Fisheries and Food with its numerous conflicts of interest which have prevented it from effectively addressing issues such as BSE, GM Crops, and Foot and Mouth."
"1021","Instead, we will create a Ministry for Rural Affairs to promote the interests of the countryside as a whole."
"1022","An Agricultural Ombudsman will protect farming, and food safety issues will be the responsibility of the Department of Health and the Food Standards Agency."
"1024","Supporting Local Economies. Local economies operate most effectively when there is local innovation and money circulates locally in a diverse range of small businesses providing for local needs."
"1025","Strong voluntary and non-governmental bodies also enrich and strengthen these communities."
"1026","We will:  Support local markets including farmers markets by providing funds from Single Regeneration Grants to regenerate local shopping areas, preserving a diverse range of retail outlets and encouraging flexibility in planning regulations for smaller outlets."
"1027","Tackle financial exclusion by promoting community banking, Local Exchange and Trading Schemes (LETS), and credit unions."
"1028","We will also support initiatives such as the Community Loan Fund in Wales."
"1029","Encourage volunteering by setting up a network of mutual volunteering exchanges or 'time banks' through which people could exchange time spent volunteering, registered through the local time bank, with help for themselves or discounts on public transport and sports facilities."
"1030","Protect village pubs and local breweries by extending the 50% mandatory rate relief currently enjoyed by some village shops and post offices to sole village pubs and encourage wider use of local authority powers to grant additional discretionary relief for services and businesses."
"1031","Promote tourism."
"1032","We will bring together the marketing and infrastructure work of government, local councils and tourist boards."
"1033","We will ensure that local communities are involved in the planning of tourism from the earliest stages."
"1035","A Decent Living Environment. The quality of life for all people depends very much on their surroundings - the quality and cost of their housing, the fabric of nearby buildings, and their natural surroundings."
"1036","To promote a clean and healthy living environment we will:  Promote decent and more affordable housing."
"1037","We will open up conveyancing to greater competition, take action to tackle gazumping, strengthen leaseholders' legal rights, involve tenants in the management of housing estates, and protect tenants against misuse of rent deposits."
"1038","We will allow local authorities to specify the percentage of social housing for all new developments."
"1039","We will aim to provide lifetime homes and make sure that building regulations provide for flexibility to undertake low-cost conversion for wheelchair access, fittings, showers and stair lifts."
"1040","We will give local councils the power to end the 50% rebate on council tax for second homes."
"1041","Combat homelessness by giving local authorities greater freedom to invest in housing, and by making health authorities responsible for ensuring that patients discharged into the community have somewhere to live."
"1042","We will increase the availability of affordable housing by taking action to require public and private landlords to bring empty homes back into use."
"1043","We will make renovation a more affordable option by equalising VAT at a lower level to be charged equally on new build and refurbishment costs."
"1044","Protect greenfield sites and encourage urban regeneration through partnership between local authorities and private enterprise, and our reform of the VAT system."
"1045","In addition to an immediate cut in business rates through a Business Rate Allowance, we will also allow local councils to replace the Uniform Business Rate with a system based on the value of each site (Site Value Rating)."
"1046","This would encourage rather than penalise those who develop inner-city sites."
"1047","We will also clean up brownfield and damaged wildlife sites using revenue from a greenfield development levy set by local authorities."
"1048","Require mobile phone companies to obtain local planning permission for all new mobile phone mast installations."
"1049","Establish effective measurement of living costs throughout the country."
"1050","We want to ensure that public service workers like teachers and nurses are properly supported when they live in expensive areas."
"1051","We will therefore collect data on price variations between regions so that measures can be effectively targeted."
"1053","Setting You Free. Lessen central controls on fishing by reforming the Common Fisheries Policy to promote local management of fisheries."
"1054","Reduce red tape for farmers through single Countryside Management Contracts to manage farm payments, and an Agricultural Ombudsman to tackle maladministration."
"1055","Put local priorities first in planning regeneration schemes so that communities develop according to the aspirations of those that live there."
"1058","Green Action. Guard Against Possible Dangers of GM Crops. We will seek to introduce a moratorium at an EU level, on commercial growing of genetically modified crops until 2004, to allow research into their safety and environmental impact to be completed."
"1060","Protect our Seas. We will develop a national oceans and coasts policy in consultation with scientists and the fishing industry to provide sustainable livelihoods and prosperity for coastal communities, improved health of the seas for wildlife and a safer environment for marine activities."
"1061","This will include a network of Marine Protected Areas covering 10 per cent of our seas and piloting Fishing-Free Zones to help the recovery of fish stocks."
"1062","We will underpin this by introducing consolidated marine legislation in collaboration with the devolved institutions of the UK."
"1063","We will also implement pollution reduction and prevention programmes to meet targets under the OSPAR convention by 2020."
"1065","Boost Conservation Schemes. We will protect the environment and create 'green jobs' in urban, rural and marine habitats, for example, through more organic farming, increasing green spaces in urban areas, and woodland management."
"1066","Such schemes will form part of our Wildlife Guarantee to protect endangered species."
"1067","We will also aim to preserve and increase the area of greenfield sites in the UK."
"1069","Reform Planning. We will ensure that local authority structure plans incorporate targets for CO2 emission reductions to encourage the development of renewable energy facilities and account for the climate change consequences of their policies, including transport."
"1071","Protect Green Spaces. We will create a new designation of Protected Site, with equivalent protection to Sites of Specific Scientific Interest, for green areas of particular importance or value to the community."
"1072","We will manage SSSIs to enhance their environmental value and impose a binding 'duty of care' on owners and tenants to avoid further significant damage or fragmentation."
"1074","Reducing Waste and Promoting Recycling. Our National Recycling Programme will provide a doorstep recycling collection for every household by the end of the next Parliament."
"1075","We will seek to recycle 60% of household waste within 10 years."
"1076","We will also gradually increase the landfill tax to encourage alternative methods of disposal, backed up by an eventual ban on all but certain types of waste."
"1077","We will not build incinerators unless results of research on their impact show that they are safe and the best environmental option."
"1079","Floods and Flooding. We will immediately set up a National Task Force to review arrangements for flood defence management and response."
"1080","We will also use planning measures to reduce future developments taking place on floodplains and improve standards of drainage from both urban and rural (particularly agricultural) land use."
"1081","In the long term, flooding will continue to become more severe unless climate change is tackled effectively - which our energy and transport policies are designed to do."
"1084","Britain's Role in the European Union. Your say in Europe. The European Union has a fundamental role in guaranteeing peace and freedom in Europe."
"1085","By promoting enterprise, protecting the environment and fighting discrimination, the EU brings enormous benefits to Britain."
"1086","Yet neither Conservative nor Labour governments have made the most of Britain' potential as a core member of the EU."
"1087","Our priorities in Europe are:  Enlargement of the EU to include the emerging democracies of central and eastern Europe."
"1088","Reform of the EU's institutions to make them more open, democratic and effective."
"1089","Reaching agreement on a constitutional settlement for Europe to define and limit the powers of the EU."
"1090","Co-operation with our European Liberal Democrat partners to achieve our aims in these areas.  "
"1091","Liberal Democrats are firm supporters of the European Union, but as critical members of the European family, we are also firm on its failings."
"1092","We believe that the EU offers the best means of promoting Britain' interests in Europe and in the wider world."
"1093","Nations acting together can achieve more."
"1094","The EU must have the resources and powers to act in areas where problems cannot be solved at a national level."
"1095","But it should stay clear when European action is not necessary."
"1096","Europe needs a new agenda for reform."
"1097","Liberal Democrats are determined that Britain should lead this reform."
"1098","We want a Europe where the interests of people, not bureaucrats, come first a Europe that seeks to empower people, not impose upon them and where European institutions concentrate on what they do best."
"1099","We will work to:  Establish a Constitution for the European Union to define and limit the powers of the EU ensuring that decisions are made at the most appropriate level."
"1100","It would set out the roles, responsibilities and powers of EU institutions in relation to member states."
"1101","It would provide a stable and legitimate framework to reinforce democracy and restore public confidence in the EU."
"1102","The Charter of Fundamental Rights should be at the heart of a Constitution for Europe."
"1103","Focus the scope of European Union action."
"1104","We need to improve the quality of EU governance."
"1105","The EU should focus its policy-making only on those areas for which EU-wide action is indispensable."
"1106","This means ensuring that the principle of subsidiarity is fully respected."
"1107","A standing scrutiny committee in the European Parliament should be established to ensure that EU proposals meet the criteria of subsidiarity and proportionality."
"1108","Make the European Commission more democratically accountable."
"1109","The Commission President's 'State of the Union' speech should be accompanied by a detailed list of proposals, individually justified and explained."
"1110","Each new EU legislative proposal should include a justification of why EU action is necessary."
"1111","The work programme should be put to a substantive vote by the European Parliament in plenary session."
"1112","The committees of the European Parliament should be able to cross-examine individual commissioners on the proposals under their responsibility."
"1113","The European Parliament should have the power to vet and veto the appointment of each and every Commissioner and, if necessary, sack individual Commissioners."
"1114","Make sure that European Union bodies are more open."
"1115","All EU institutions should conform to the principles of freedom of information."
"1116","The Council of Ministers should meet in public whenever it discusses legislation and publish a record of its proceedings."
"1117","The political leader of the country holding the Presidency of the European Council should be obliged to appear before the plenary session of the European Parliament both before and after all meetings of the European Council."
"1118","Maintain the veto in areas of vital interest to the UK."
"1119","We favour the application of majority voting in the Council where necessary to ensure that the EU functions effectively."
"1120","But we will maintain a veto on the constitution, defence, own resources, budgetary and tax matters and regulations on pay and social security."
"1121","Improve Westminster' scrutiny of European legislation and of the activities of UK ministers attending the Council of Ministers."
"1122","There should be no substantial initiatives for European legislation in the Council of Ministers which have not been scrutinised by the UK Parliament."
"1123","Ministers, including the Prime Minister, should give evidence before a European Union Affairs Committee in Westminster prior to European Council meetings and any significant meeting of ministers."
"1124","Increase the transparency of the European Central Bank."
"1125","The Board of the Bank should publish its minutes and votes, following the practice of the Bank of England's Monetary Policy Committee."
"1126","Support a European Common Foreign and Security Policy that includes a significant defence capability consistent with our membership of NATO and other international institutions."
"1127","Hold meetings of the European Parliament only in Brussels to end the waste of time and money incurred by holding meetings in Strasbourg."
"1128","Push for early enlargement of the EU."
"1129","The nations of central and eastern Europe have now been waiting over ten years for the opportunity to benefit from EU membership."
"1130","We will seek to ensure that there is no further slippage in accession schedules dependent upon meeting the Copenhagen criteria such as guaranteeing democracy, the rule of law and human rights."
"1132","Setting You Free. Remove unnecessary regulations and reduce administrative costs."
"1133","We support moves to streamline the role of the EU Commission and to strengthen measures against fraud."
"1134","We will push for obligatory regulatory impact assessments on all new EU proposals with a direct bearing on businesses."
"1135","We will also stop the practice of 'goldplating' EU regulations, whereby the UK government unnecessarily adds requirements to minimum EU standards."
"1138","Green Action. Putting the Environment at the Heart of Europe. All EU policies should be analysed for their likely environmental impact, with results reported to the European Parliament."
"1139","This is particularly important for EU overseas aid, where we will support the establishment of a specialised European aid agency."
"1140","All member states must comply fully with EU environmental standards, and the European Court of Justice should apply higher fines to those failing to comply."
"1141","We will support the initiative started at the Cardiff summit to integrate environmental objectives into all EU activities - particularly in the area of trade policy, where the Commission has sole competence to negotiate on the EU' behalf."
"1143","Strengthening Europe's Voice on the Global Environment. We will argue for the EU to play a greater role in raising environmental standards world-wide, through providing support for the UN Environment Programme and for the enforcement of environmental conventions, such as those protecting endangered species, combating climate change, and controlling the trade in GM products."
"1146","Defence and International Institutions. International. Britain can achieve far more by working with others than working alone."
"1147","An internationalist approach is the best way to protect our freedom and our interests as."
"1148","We will work to build effective international and regional organisations to promote peace and freedom throughout the world, combat poverty and disease and tackle global environmental problems."
"1149","Liberal Democrats will:  Promote a foreign policy based on democracy, human rights and good governance."
"1150","Seek to make international institutions more able to address global security, trade and environmental issues."
"1151","Resist further erosion of Britain' defence capability while co-operating more closely with the country' allies.  "
"1152","Events in one nation can have a profound impact on life in other countries."
"1153","The world is no longer one of self-contained nation states."
"1154","Britain has too often given aid and comfort to authoritarian regimes which oppress their people and threaten world stability."
"1155","And as Britain' own defence capability has weakened, the country has been slow to pool resources with its allies."
"1157","Foreign Policy. Britain stands at the centre of a web of global institutions."
"1158","Our membership of the UN Security Council, the Commonwealth, the EU, NATO, and other global bodies gives Britain a key role in world affairs."
"1159","But with power comes responsibility."
"1160","We must not turn a blind eye to injustice, nor support authoritarian regimes which oppress their people and threaten world stability."
"1161","Britain' influence should be used to fight for human rights and equitable and peaceful relationships between nations."
"1162","The Liberal Democrat approach puts democratic values, human rights and good governance at the top of the foreign policy agenda."
"1163","We will:  End subsidies for arms sold to foreign regimes."
"1164","We will put an end to the use of Export Credit Guarantees to support arms exports."
"1165","We will establish a Parliamentary Arms Export Committee to monitor arms exports and scrutinise individual licence applications."
"1166","We will require arms brokers to register under a Code of Conduct, and revoke the licences of those who break the code."
"1167","Take account of human rights and development needs in government policy."
"1168","We will audit relevant government departments to ensure that policies on issues such as aid, arms sales and credit guarantees conform to the standards we have set."
"1169","Give priority to conflict prevention."
"1170","It should focus on traditional threats to security but also the consequences of environmental degradation, resource depletion, volatile markets and unfair trade."
"1171","Preventive diplomacy will be given a higher priority in the budgets of the Foreign and Commonwealth Office, Department for International Development and Ministry of Defence."
"1172","Continue the fight against slave labour."
"1173","We will co-operate with international bodies like the International Labour Organisation to stamp out slavery."
"1174","Maintain funding for the BBC World Service and the British Council."
"1175","We will ensure that these two organisations, which have a vital role in spreading the values of freedom and democracy, receive proper funding."
"1177","International Security. We favour greater international co-operation to make the world a safer place and to uphold human rights in other countries."
"1178","We will:Seek to strengthen the powers of the UN."
"1179","The UN needs a more active role in holding member states to account for gross and persistent breaches of the Universal Declaration of Human Rights."
"1180","Too many UN Conventions and Security Council resolutions are flouted and ignored."
"1181","We propose that the Secretary General conducts an audit to determine outstanding obligations and the action needed to comply with them."
"1182","Ensure that the United Nations has the resources to act."
"1183","We will promote the establishment of a Staff College based in Britain to train UN peacekeepers."
"1184","We also advocate the formation of a UN Rapid Reaction Disaster Task Force to tackle both man-made and natural disasters."
"1185","Work with Britain' partners in the Commonwealth to make it more effective in promoting conflict resolution, good governance and democratic values."
"1186","Support the International Criminal Court."
"1187","If it is powerful and well resourced, the Court will enhance the cause of human rights."
"1188","We will press opponents of the court to recognise its authority."
"1190","Defence. We are proud of Britain's record of defending democracy and to remember those who have given their lives, we will make the day after Remembrance Sunday a public holiday."
"1191","British armed forces rightly enjoy the respect of the world."
"1192","It is essential to preserve that reputation."
"1193","But as the country' own defence capability has shrunk since the end of the Cold War, it has been slow to pool resources with allies."
"1194","Britain' capabilities must continue to adapt to meet the challenges of the 21st Century."
"1195","We will:  Resist further erosion of Britain' defence capability."
"1196","We will maintain the current level of spending and resist any further reductions."
"1197","Promote flexibility, mobility, rapid deployment and joint operations as the basis of Britain' defence policy, to enable the UK to honour Britain' commitments to the EU, NATO, the Commonwealth and the UN."
"1198","Promote equal opportunities and family welfare in the armed forces."
"1199","We will oppose unfair discrimination in the forces."
"1200","We will review welfare policies in order to set minimum and consistent standards that can be applied at home and abroad for service families."
"1201","Work for the elimination worldwide of all nuclear weapons."
"1202","We will press for a new round of multilateral arms reduction talks, but will retain the UK's minimum nuclear deterrent for the foreseeable future."
"1203","Oppose the National Missile Defence System (NMD)."
"1204","The system currently being proposed by the USA represents a threat to international stability and arms control agreements."
"1205","Put in place a moratorium on the use of Depleted Uranium Shells until there is clear evidence regarding the health risks involved."
"1207","Trade, Aid and International Development. Genuinely liberal trade benefits all the countries of the world, rich and poor."
"1208","We will press for a fairer global trading system, and do more to assist poor nations."
"1209","We advocate effective aid policies to address the problems of developing countries and promote democracy and good governance."
"1210","We will:  Promote genuine liberal trade."
"1211","The removal of barriers to trade has stimulated economic growth and prosperity throughout much of the world, and the World Trade Organisation has helped establish and maintain international rules which guarantee equal treatment for all members, large or small."
"1212","However, trade liberalisation has sometimes been pursued at the expense of other objectives, such as environmental protection or public health."
"1213","We will work to reform the WTO so that environmental objectives and principles are fully integrated into its activities and poorer countries are helped to participate fully within it."
"1214","Encourage fair competition."
"1215","We would press for a global competition authority within the WTO to encourage co-ordination of the anti-monopoly activities of individual nations to tackle the growing concentration of corporate monopoly power more effectively."
"1216","We want world-wide agreement to reduce subsidies, common in areas such as fossil fuel production, agriculture, forestry and fisheries: this would encourage trade, open markets to poorer countries' exports and reduce environmental damage."
"1217","Honour the UK's commitment to meet the UN target of increasing overseas aid to 0.7% over the next ten years."
"1218","We support the moves already made by the British Government to reduce the debts of the poorest countries."
"1219","But Britain could lead more rapid action on debt relief by bodies such as the International Monetary Fund and the World Bank."
"1220","Their Poverty Reduction Strategy Programmes should attach at least as much importance to governments taking action to tackle poverty as to liberalising their economies."
"1221","End links between aid and trade."
"1222","Tied aid is a form of protectionism which inhibits development."
"1223","We will subject all aid programmes to thorough assessment for their environmental, social and human rights consequences."
"1224","Direct aid towards women."
"1225","Women in developing countries face discrimination and economic exclusion."
"1226","All aid packages should address gender inequality, with a high priority for family planning and maternal health services."
"1227","Step up the fight against HIV/AIDS."
