"","sentence_text_new"
"924","At this election, Labour is proud to be making major strides to rectify the under-representation of women in public life."
"926","Open government. Unnecessary secrecy in government leads to arrogance in government and defective policy decisions."
"927","The Scott Report on arms to Iraq revealed Conservative abuses of power."
"928","We are pledged to a Freedom of Information Act, leading to more open government, and an independent National Statistical Service."
"930","Devolution: strengthening the Union. The United Kingdom is a partnership enriched by distinct national identities and traditions."
"931","Scotland has its own systems of education, law and local government."
"932","Wales has its language and cultural traditions."
"933","We will meet the demand for decentralisation of power to Scotland and Wales, once established in referendums."
"934","Subsidiarity is as sound a principle in Britain as it is in Europe."
"935","Our proposal is for devolution not federation."
"936","A sovereign Westminster Parliament will devolve power to Scotland and Wales."
"937","The Union will be strengthened and the threat of separatism removed."
"938","As soon as possible after the election, we will enact legislation to allow the people of Scotland and Wales to vote in separate referendums on our proposals, which will be set out in white papers."
"939","These referendums will take place not later than the autumn of 1997."
"940","A simple majority of those voting in each referendum will be the majority required."
"941","Popular endorsement will strengthen the legitimacy of our proposals and speed their passage through Parliament."
"942","For Scotland we propose the creation of a parliament with law-making powers, firmly based on the agreement reached in the Scottish Constitutional Convention, including defined and limited financial powers to vary revenue and elected by an additional member system."
"943","In the Scottish referendum we will seek separate endorsement of the proposal to create a parliament, and of the proposal to give it defined and limited financial powers to vary revenue."
"944","The Scottish parliament will extend democratic control over the responsibilities currently exercised administratively by the Scottish Office."
"945","The responsibilities of the UK Parliament will remain unchanged over UK policy, for example economic, defence and foreign policy."
"946","The Welsh assembly will provide democratic control of the existing Welsh Office functions."
"947","It will have secondary legislative powers and will be specifically empowered to reform and democratise the quango state."
"948","It will be elected by an additional member system."
"949","Following majorities in the referendums, we will introduce in the first year of the Parliament legislation on the substantive devolution proposals outlined in our white papers."
"951","Good local government. Local decision-making should be less constrained by central government, and also more accountable to local people."
"952","We will place on councils a new duty to promote the economic, social and environmental well-being of their area."
"953","They should work in partnership with local people, local business and local voluntary organisations."
"954","They will have the powers necessary to develop these partnerships."
"955","To ensure greater accountability, a proportion of councillors in each locality will be elected annually."
"956","We will encourage democratic innovations in local government, including pilots of the idea of elected mayors with executive powers in cities."
"957","Although crude and universal council tax capping should go, we will retain reserve powers to control excessive council tax rises."
"958","Local business concerns are critical to good local government."
"959","There are sound democratic reasons why, in principle, the business rate should be set locally, not nationally."
"960","But we will make no change to the present system for determining the business rate without full consultation with business."
"961","The funnelling of government grant to Conservative-controlled Westminster speaks volumes about the unfairness of the current grant system."
"962","Labour is committed to a fair distribution of government grant."
"963","The basic framework, not every detail, of local service provision must be for central government."
"964","Councils should not be forced to put their services out to tender, but will be required to obtain best value."
"965","We reject the dogmatic view that services must be privatised to be of high quality, but equally we see no reason why a service should be delivered directly if other more efficient means are available."
"966","Cost counts but so does quality."
"967","Every council will be required to publish a local performance plan with targets for service improvement, and be expected to achieve them."
"968","The Audit Commission will be given additional powers to monitor performance and promote efficiency."
"969","On its advice, government will where necessary send in a management team with full powers to remedy failure."
"970","Labour councils have been at the forefront of environmental initiatives under Local Agenda 21, the international framework for local action arising from the 1992 Earth Summit."
"971","A Labour government will encourage all local authorities to adopt plans to protect and enhance their local environment."
"972","Local government is at the sharp end of the fight against deprivation."
"973","Ten years after the Conservatives promised to improve the inner cities, poverty and social division afflict towns and outer estates alike."
"974","A Labour government will join with local government in a concerted attack against the multiple causes of social and economic decline - unemployment, bad housing, crime, poor health and a degraded environment."
"976","London. London is the only Western capital without an elected city government."
"977","Following a referendum to confirm popular demand, there will be a new deal for London, with a strategic authority and a mayor, each directly elected."
"978","Both will speak up for the needs of the city and plan its future."
"979","They will not duplicate the work of the boroughs, but take responsibility for London-wide issues - economic regeneration, planning, policing, transport and environmental protection."
"980","London-wide responsibility for its own government is urgently required."
"981","We will make it happen."
"983","The regions of England. The Conservatives have created a tier of regional government in England through quangos and government regional offices."
"984","Meanwhile local authorities have come together to create a more co-ordinated regional voice."
"985","Labour will build on these developments through the establishment of regional chambers to co-ordinate transport, planning, economic development, bids for European funding and land use planning."
"986","Demand for directly elected regional government so varies across England that it would be wrong to impose a uniform system."
"987","In time we will introduce legislation to allow the people, region by region, to decide in a referendum whether they want directly elected regional government."
"988","Only where clear popular consent is established will arrangements be made for elected regional assemblies."
"989","This would require a predominantly unitary system of local government, as presently exists in Scotland and Wales, and confirmation by independent auditors that no additional public expenditure overall would be involved."
"990","Our plans will not mean adding a new tier of government to the existing English system."
"992","Real rights for citizens. Citizens should have statutory rights to enforce their human rights in the UK courts."
"993","We will by statute incorporate the European Convention on Human Rights into UK law to bring these rights home and allow our people access to them in their national courts."
"994","The incorporation of the European Convention will establish a floor, not a ceiling, for human rights."
"995","Parliament will remain free to enhance these rights, for example by a Freedom of Information Act."
"996","We will seek to end unjustifiable discrimination wherever it exists."
"997","For example, we support comprehensive, enforceable civil rights for disabled people against discrimination in society or at work, developed in partnership with all interested parties."
"998","Labour will undertake a wide-ranging review both of the reform of the civil justice system and Legal Aid."
"999","We will achieve value for money for the taxpayer and the consumer."
"1000","A community legal service will develop local, regional and national plans for the development of Legal Aid according to the needs and priorities of regions and areas."
"1001","The key to success will be to promote a partnership between the voluntary sector, the legal profession and the Legal Aid Board."
"1002","Every country must have firm control over immigration and Britain is no exception."
"1003","All applications, however, should be dealt with speedily and fairly."
"1004","There are, rightly, criteria for those who want to enter this country to join husband or wife."
"1005","We will ensure that these are properly enforced."
"1006","We will, however, reform the system in current use to remove the arbitrary and unfair results that can follow from the existing 'primary purpose' rule."
"1007","There will be a streamlined system of appeals for visitors denied a visa."
"1008","The system for dealing with asylum seekers is expensive and slow - there are many undecided cases dating back beyond 1993."
"1009","We will ensure swift and fair decisions on whether someone can stay or go, control unscrupulous immigration advisors and crack down on the fraudulent use of birth certificates."
"1011","Northern Ireland. Labour's approach to the peace process has been bipartisan."
"1012","We have supported the recent agreements between the two governments - the Anglo-Irish Agreement, the Downing Street Declaration and the Framework Document."
"1013","The government has tabled proposals which include a new devolved legislative body, as well as cross-border co-operation and continued dialogue between the two governments."
"1014","There will be as great a priority attached to seeing that process through with Labour as under the Conservatives, in co-operation with the Irish government and the Northern Ireland parties."
"1015","We will expect the same bipartisan approach from a Conservative opposition."
"1016","We will take effective measures to combat the terrorist threat."
"1017","There is now general acceptance that the future of Northern Ireland must be determined by the consent of the people as set out in the Downing Street Declaration."
"1018","Labour recognises that the option of a united Ireland does not command the consent of the Unionist tradition, nor does the existing status of Northern Ireland command the consent of the Nationalist tradition."
"1019","We are therefore committed to reconciliation between the two traditions and to a new political settlement which can command the support of both."
"1020","Labour will help build trust and confidence among both Nationalist and Unionist traditions in Northern Ireland by acting to guarantee human rights, strengthen confidence in policing, combat discrimination at work and reduce tensions over parades."
"1021","Labour will also foster economic progress and competitiveness in Northern Ireland, so as to reduce unemployment."
"1023","We will give Britain leadership in Europe. Referendum on single currency "
"1024","Lead reform of the EU "
"1025","Retain Trident: strong defence through NATO "
"1026","A reformed United Nations "
"1027","Helping to tackle global poverty Britain, though an island nation with limited natural resources, has for centuries been a leader of nations."
"1028","But under the Conservatives Britain's influence has waned."
"1029","With a new Labour government, Britain will be strong in defence;"
"1030","resolute in standing up for its own interests;"
"1031","an advocate of human rights and democracy the world over;"
"1032","a reliable and powerful ally in the international institutions of which we are a member;"
"1033","and will be a leader in Europe."
"1034","Our vision of Europe is of an alliance of independent nations choosing to co-operate to achieve the goals they cannot achieve alone."
"1035","We oppose a European federal superstate."
"1036","There are only three options for Britain in Europe."
"1037","The first is to come out."
"1038","The second is to stay in, but on the sidelines."
"1039","The third is to stay in, but in a leading role."
"1040","An increasing number of Conservatives, overtly or covertly, favour the first."
"1041","But withdrawal would be disastrous for Britain."
"1042","It would put millions of jobs at risk."
"1043","It would dry up inward investment."
"1044","It would destroy our clout in international trade negotiations."
"1045","It would relegate Britain from the premier division of nations."
"1046","The second is exactly where we are today under the Conservatives."
"1047","The BSE fiasco symbolises their failures in Europe."
"1048","The third is the path a new Labour government will take."
"1049","A fresh start in Europe, with the credibility to achieve reform."
"1050","We have set out a detailed agenda for reform, leading from the front during the UK presidency in the first half of 1998: Rapid completion of the single market: a top priority for the British presidency."
"1051","We will open up markets to competition;"
"1052","pursue tough action against unfair state aids;"
"1053","and ensure proper enforcement of single market rules."
"1054","This will strengthen Europe's competitiveness and open up new opportunities for British firms."
"1055","High priority for enlargement of the European Union to include the countries of central and eastern Europe and Cyprus, and the institutional reforms necessary to make an enlarged Europe work more efficiently."
"1056","Urgent reform of the Common Agricultural Policy. "
"1057","It is costly, vulnerable to fraud and not geared to environmental protection."
"1058","Enlargement and the World Trade talks in 1999 will make reform even more essential."
"1059","We will seek a thorough overhaul of the Common Fisheries Policy to conserve our fish stocks in the long-term interests of the UK fishing industry."
"1060","Greater openness and democracy in EU institutionsÊwith open voting in the Council of Ministers and more effective scrutiny of the Commission by the European Parliament."
"1061","We have long supported a proportional voting system for election to the European Parliament."
"1062","Retention of the national veto over key mattersÊof national interest, such as taxation, defence and security, immigration, decisions over the budget and treaty changes, while considering the extension of Qualified Majority Voting in limited areas where that is in Britain's interests."
"1063","Britain to sign the Social Chapter."
"1064","An 'empty chair' at the negotiating table is disastrous for Britain."
"1065","The Social Chapter is a framework under which legislative measures can be agreed."
"1066","Only two measures have been agreed - consultation for employees of large Europe-wide companies and entitlement to unpaid parental leave."
"1067","Successful companies already work closely with their workforces."
"1068","The Social Chapter cannot be used to force the harmonisation of social security or tax legislation and it does not cost jobs."
"1069","We will use our participation to promote employability and flexibility, not high social costs."
"1071","The single currency. Any decision about Britain joining the single currency must be determined by a hard-headed assessment of Britain's economic interests."
"1072","Only Labour can be trusted to do this: the Tories are riven by faction."
"1073","But there are formidable obstacles in the way of Britain being in the first wave of membership, if EMU takes place on 1 January 1999."
"1074","What is essential for the success of EMU is genuine convergence among the economies that take part, without any fudging of the rules."
"1075","However, to exclude British membership of EMU forever would be to destroy any influence we have over a process which will affect us whether we are in or out."
"1076","We must therefore play a full part in the debate to influence it in Britain's interests."
"1077","In any event, there are three pre-conditions which would have to be satisfied before Britain could join during the next Parliament: first, the Cabinet would have to agree, then Parliament, and finally the people would have to say 'Yes' in a referendum."
"1079","Strong defence through NATO. The post-Cold War world faces a range of new security challenges - proliferation of weapons of mass destruction, the growth of ethnic nationalism and extremism, international terrorism, and crime and drug trafficking."
"1080","A new Labour government will build a strong defence against these threats."
"1081","Our security will continue to be based on NATO."
"1082","Our armed forces are among the most effective in the world."
"1083","The country takes pride in their professionalism and courage."
"1084","We will ensure that they remain strong to defend Britain."
"1085","But the security of Britain is best served in a secure world, so we should be willing to contribute to wider international peace and security both through the alliances to which we belong, in particular NATO and the Western European Union, and through other international organisations such as the UN and the Organisation for Security and Co-operation in Europe."
"1086","Labour will conduct a strategic defence and security review to reassess our essential security interests and defence needs."
"1087","It will consider how the roles, missions and capabilities of our armed forces should be adjusted to meet the new strategic realities."
"1088","The review we propose will be foreign policy led, first assessing our likely overseas commitments and interests and then establishing how our forces should be deployed to meet them."
"1090","Arms control. A new Labour government will retain Trident."
"1091","We will press for multilateral negotiations towards mutual, balanced and verifiable reductions in nuclear weapons."
"1092","When satisfied with verified progress towards our goal of the global elimination of nuclear weapons, we will ensure that British nuclear weapons are included in multilateral negotiations."
"1093","Labour will work for the effective implementation of the Chemical Weapons Convention and for a strengthening of the Biological Weapons Convention."
"1094","Labour will ban the import, export, transfer and manufacture of all forms of anti-personnel landmines."
"1095","We will introduce an immediate moratorium on their use."
"1096","Labour will not permit the sale of arms to regimes that might use them for internal repression or international aggression."
"1097","We will increase the transparency and accountability of decisions on export licences for arms."
"1098","And we will support an EU code of conduct governing arms sales."
"1099","We support a strong UK defence industry, which is a strategic part of our industrial base as well as our defence effort."
"1100","We believe that part of its expertise can be extended to civilian use through a defence diversification agency."
"1102","Leadership in the international community. A new Labour government will use Britain's permanent seat on the Security Council to press for substantial reform of the United Nations, including an early resolution of its funding crisis, and a more effective role in peacekeeping, conflict prevention, the protection of human rights and safeguarding the global environment."
"1103","The Commonwealth provides Britain with a unique network of contacts linked by history, language and legal systems."
"1104","Labour is committed to giving renewed priority to the Commonwealth in our foreign relations."
"1105","We will seize the opportunity to increase trade and economic co-operation and will also build alliances with our Commonwealth partners to promote reform at the UN and common action on the global environment."
"1106","Britain has a real opportunity to provide leadership to the Commonwealth when we host the heads of government meeting in Britain at the end of 1997."
"1108","Promoting economic and social development. Labour will also attach much higher priority to combating global poverty and underdevelopment."
"1109","According to the World Bank, there are 1."
"1110","3 billion people in the world who live in absolute poverty, subsisting on less than US$1 a day, while 35,000 children die each day from readily preventable diseases."
"1111","Labour believes that we have a clear moral responsibility to help combat global poverty."
"1112","In government we will strengthen and restructure the British aid programme and bring development issues back into the mainstream of government decision-making."
"1113","A Cabinet minister will lead a new department of international development."
"1114","We will shift aid resources towards programmes that help the poorest people in the poorest countries."
"1115","We reaffirm the UK's commitment to the 0.7 per cent UN aid target and in government."
"1116","Labour will start to reverse the decline in UK aid spending."
"1117","We will work for greater consistency between the aid, trade, agriculture and economic reform policies of the EU."
"1118","We will use our leadership position in the EU to maintain and enhance the position of the poorest countries during the renegotiation of the Lomo Convention."
"1119","We will support further measures to reduce the debt burden borne by the world's poorest countries and to ensure that developing countries are given a fair deal in international trade."
"1120","It is our aim to rejoin UNESCO."
"1121","We will consider how this can be done most effectively and will ensure that the cost is met from savings elsewhere."
"1123","Human rights. Labour wants Britain to be respected in the world for the integrity with which it conducts its foreign relations."
"1124","We will make the protection and promotion of human rights a central part of our foreign policy."
"1125","We will work for the creation of a permanent international criminal court to investigate genocide, war crimes and crimes against humanity."
"1127","A new environmental internationalism. Labour believes that the threats to the global climate should push environmental concerns higher up the international agenda."
"1128","A Labour government will strengthen co-operation in the European Union on environmental issues, including climate change and ozone depletion."
"1129","We will lead the fight against global warming, through our target of a 20 per cent reduction in carbon dioxide emissions by the year 2010."
"1130","Labour believes the international environment should be safeguarded in negotiations over international trade."
"1131","We will also work for the successful negotiation of a new protocol on climate change to be completed in Japan in 1997."
"1133","Leadership, not isolation. There is a sharp division between those who believe the way to cope with global change is for nations to retreat into isolationism and protectionism, and those who believe in internationalism and engagement."
"1134","Labour has traditionally been the party of internationalism."
"1135","Britain cannot be strong at home if it is weak abroad."
"1136","The tragedy of the Conservative years has been the squandering of Britain's assets and the loss of Britain's influence."
"1137","A new Labour government will use those assets to the full to restore Britain's pride and influence as a leading force for good in the world."
"1138","With effective leadership and clear vision, Britain could once again be at the centre of international decision-making instead of at its margins."
"1139","This manifesto contains the detail of our plans."
"1140","We have promised only what we know we can deliver."
"1141","Britain deserves better and the following five election pledges will be the first steps towards a better Britain."
"1142","If you would like to help us build that better Britain, join us by calling 0990 300 900."
"1143","cut class sizes to 30 or under for 5, 6 and 7 year-olds by using money from the assisted places scheme "
"1144","fast-track punishment for persistent young offenders by halving the time from arrest to sentencing "
"1145","cut NHS waiting lists by treating an extra 100,000 patients as a first step by releasing £100 million saved from NHS red tape "
"1146","get 250,000 under-25 year-olds off benefit and into work by using money from a windfall levy on the privatised utilities "
"1147","no rise in income tax rates, cut VAT on heating to 5 per cent and inflation and interest rates as low as possible  "
