"","sentence_text_new"
"889","Central Government should inform taxpayers of the ways in which their money is raised and spent, just as local councils now do."
"890","2) No promises unless the bill is attached."
"891","People have the right to know the Government's priorities and how much they will cost."
"892","When we make significant changes in our tax and spending priorities we will tell people where the money has come from."
"893","We will ask the National Audit Office to make sure that additional expenditure earmarked for specific projects is spent accordingly."
"894","3) No more tax without tackling waste."
"895","Each year we will set out the measures which we plan to implement in order to reduce wasteful expenditure and deliver best value for money to taxpayers."
"896","We will never raise taxes without first scrutinising Government expenditure for waste."
"897","4) Fair tax for all."
"898","Tax bands, rates and reliefs should ensure that everyone contributes according to their ability to pay and that the tax burden is fairly shared."
"899","We will aim to take more of those on low incomes out of tax completely."
"900","We will clamp down on tax avoidance and evasion."
"901","We will provide a mechanism for people to give their views on tax and spending priorities."
"903","Costing our commitment. We have issued alongside this manifesto a Costings Supplement to show in detail how our proposals will be financed."
"904","We will raise the basic rate of income tax by one penny in the pound - from 23p to 24p - to help finance our £2bn per year programme of Education investment."
"905","We will increase the amount of income which people can receive before they start to pay income tax by £200 per year to £4,245."
"906","This tax cut will be paid for by introducing a new rate of income tax of 50%, payable on taxable income of over £100,000 per year."
"907","Half a million people will be freed from income tax altogether."
"908","We will put 5p on a packet of cigarettes and use the money to restore free eye and dental checks for all and freeze prescription charges."
"910","How the proposals in this manifesto would alter your tax and the Government's spending. Liberal Democrats would increase Government spending on: "
"911","Education +£2,050m. "
"912","Health +£565m. "
"913","Pensions +£265m."
"914","Liberal Democrats would decrease Government spending on: "
"915","Private consultants -£120m. "
"916","Publicity -£50m. "
"917","Empty properties -£25m. "
"919","Main income tax changes. Around 70% of Adults will pay lower or unchanged income tax under our proposals."
"920","Around half of all income taxpayers would be better off or no worse off under our income tax proposals."
"921","Excluding those earning over £100,000 per year, the average income taxpayer will pay only around 45p extra per week in income tax under our plans."
"922","In this manifesto, we have set out a practical, forward-looking programme to modernise Britain."
"923","Its central theme is the widening of opportunities."
"924","And its aim is to make Britain a nation of self-reliant individuals, living in strong communities, backed by an enabling government."
"925","We do not duck the choices that have to be faced in this election."
"926","And we do not pretend that they are easy - or free."
"927","High-quality education has to be paid for."
"928","As do decent public services and a more secure society."
"929","You cannot, in the present climate, have these and tax cuts as well."
"930","You have to choose."
"931","We ask you to do so."
"932","Your vote can make a real difference in turning our country away from short-term politics towards a more constructive long-term approach."
"933","And with your support we believe we can make a difference too."
"934","Every vote we receive is a vote for better education, the modern isation of our politics, a cleaner environment, a better health service and more crime free communities."
"935","Every vote we get and every seat we win will ensure that in the next Parliament, Britain, can at last face, up to the challenge, as we enter the next millennium. "
