"","sentence_text_new"
"883","We will push ahead with the major reforms now under way which will greatly speed up the process and improve the delivery of justice without imposing additional burdens on the taxpayer."
"885","The Legal Profession. We will ensure that the framework in which the legal profession operates is responsive to the changing needs of our people and is one in which unjustified restrictions have no place."
"886","We have, for example, given most solicitors rights of audience in the higher courts under appropriate conditions."
"888","Legal Aid. People are rightly concerned about the rising costs of legal aid."
"889","We have taken many steps to control the burden and to deny access to legal aid to the apparently wealthy - those who qualified technically, but whose lifestyles suggested they should not."
"890","But more is required: We will change the structure of legal aid to ensure that it, like other vital public services, functions within defined cash limits."
"891","This will enable us to identify priorities and serve them much more efficiently than the present system."
"893","Drugs. Drugs are a menace to the very fabric of our society."
"894","They ruin the lives of addicts and their families."
"895","They can destroy whole neighbourhoods."
"896","The promising youth of today can too easily become the sad dropouts of tomorrow turning to crime and violence."
"897","The Conservative Government has a comprehensive strategy, launched in 1995, committed to fighting drugs in communities and in schools."
"898","It is tough on criminals and vigilant at our ports."
"899","It is respected throughout the world."
"900","We spend over £500m every year in tackling all aspects of drug problems."
"901","We will continue the fight against drugs through a coordinated approach: being tough on pushers"
"902","reducing demand by educating young people"
"903","tackling drug abuse at local level through Drug Action Teams"
"904","saying No to legalising drugs"
"905","and working with international agencies and foreign governments to resist the menace spreading."
"906","This pernicious evil has to be fought by all of us."
"909","A Confident, United and Sovereign Nation. Our Record - The Nation. Many of our old cities have been rejuvenated through a partnership of public and private investment."
"910","The area of green belt has doubled since 1979."
"911","Water and air quality in the UK have improved significantly."
"912","We are one of only a few nations on course to meet our commitment to return emissions of all greenhouse gases to 1990 levels by 2000."
"913","The Lottery has been established as the most successful in the world - raising £3 billion for good causes in a little over 2 years."
"914","More support is now given to arts and heritage than at any time in our nation's history."
"915","We now provide nearly 20% more for the arts than the last Labour Government, over and above inflation."
"916","British talent was this year nominated for 30 Oscars."
"917","British music is again receiving international acclaim."
"918","The industry is worth £2.5 billion, more than shipbuilding or electric components: one in 5 CDs and records sold anywhere has a British connection."
"919","There is record investment in our sports facilities."
"920","Already the Lottery has provided £480 million for sport, including the planned British Academy of Sport, English National Stadium and, for the first time, direct funding for British athletes."
"921","We have continued to stand up for British interests in Europe, protecting our opt-out from the Social Chapter, maintaining our border controls, and preserving our budget rebate - worth £18 billion since it was introduced."
"922","We have the most professional armed forces in the world."
"923","We have modernised our nuclear deterrent by replacing Polaris with Trident."
"925","8. The Best Place in the World to Live. Britain is admired the world oven."
"926","Every year, millions of tourists travel here to enjoy our heritage and culture, our cities and countryside, our way of life."
"927","Our nation's history is an anchor in a sea of change."
"928","We need to protect, cherish and build upon what is great about our country so our children grow up in a better Britain."
"929","We also must make sure that everyone, wherever they live, has the support of a strong, tolerant and civilised community."
"930","Our aim is for this generation and future generations to take pride in Britain as the best place in the world to live."
"932","Britain's Cities. London is one of the world's greatest cities."
"933","It is livelier than even."
"934","Our vision of its future is set out in a separate manifesto."
"935","Many of our cities have undergone a complete transformation over the last decade."
"936","We have promoted partnerships - through schemes such as Urban Development Corporations, the Single Regeneration Budget and City Pride - to attract private enterprise and investment back to inner-cities."
"937","These initiatives are bringing hope, opportunity and prosperity to what were once wastelands of urban decline."
"938","As the country thrives and becomes more prosperous, one of our central tasks is to apply the same approach in transforming the legacy of soulless, decaying public housing estates."
"939","They are places that suffer from the very worst kind of poverty - poverty of aspiration."
"940","We have already made a start - spending more than £2bn over the last 10 years on improving 500 of the worst estates."
"941","And we have shown how it is possible to tackle the economic and social problems alongside new investment in buildings - where possible, bringing in a greater mix of public tenants and private housing to recreate a more balanced community."
"942","Now we will extend this approach, focusing the Single Regeneration Budget to launch a combined attack on crime, unemployment and under-achievement, and developing the government's partnership with the private sector to help fund the massive investment that will be required."
"943","Over the next decade, we aim to raise some £25bn of new private investment in housing estates by encouraging tenants in more than half of the remaining public sector housing stock to opt for transferring their homes to new landlords."
"944","These transfers will only occur where tenants choose this mute to improve theft estates."
"945","We will use this approach to regenerate the worst housing estates and transform the lives of those who live in them - targeting support for programmes to improve education standards, employment and crime prevention alongside new private sector investment."
"946","As well as this attack on poor housing, we will continue to help the homeless."
"947","We will carry through our planned extension of the Rough Sleeper Initiative from London to other big cities."
"948","We will provide sufficient hostel places to ensure that no-one need sleep out on the streets."
"950","Rural Communities. Britain is blessed with some of the most beautiful countryside in Europe."
"951","We need to protect the best of the countryside whilst ensuring good jobs and living conditions for people who live there."
"952","We have to strike a balance: our rural communities must not become rural museums, but remain vibrant places to live and work."
"953","We will make sure government departments work together to ensure that balance is kept."
"954","We will continue to protect the green belt from development, making sure that derelict and under-used urban land is developed in preference to greenfield sites."
"955","We will use the planning system to ensure that more new homes are built on reclaimed sites in our towns and cities."
"956","We will aim for more than 60 per cent of all new homes to be built on derelict sites."
"957","This will reduce the pressure to build in our countryside and expand choice where it is needed most."
"958","We will support our rural communities, by giving special rate support to small village shops and post offices."
"959","The planning system can do more to help too."
"960","We will introduce a new Rural Business Use Class to encourage job creation in the countryside."
"961","We will increase support for schemes which promote care for the countryside - like Countryside Stewardship."
"962","We believe participation in traditional country pursuits, including fishing, is a matter for individuals."
"963","A Conservative Government will not introduce legislation that interferes with the rights of people to take part in these activities."
"964","We will also encourage managed public access to private land - in agreement with farmers and landowners - but strongly resist a general right to roam, which would damage the countryside and violate the right to private property."
"965","We aim to double Britain's forest cover over the next fifty years."
"966","We will continue to encourage tree planting by targeting grants, encouraging investment in wood processing, and using new freedoms with the reform of the Common Agricultural Policy."
"968","Agriculture and Fisheries. We will continue to provide robust support to the British beef industry through the BSE crisis until its long term strength is restored."
"969","We will vigorously pursue the eradication of BSE in the United Kingdom, as we have been doing successfully for the last eight years."
"970","We will spare no efforts in our fight against the unwarranted ban on British beef exports."
"971","Public health and food safety have been the government's top priorities throughout the BSE crisis."
"972","We will tighten up control over food safety by appointing a powerful and independent Chief Food Safety Adviser and Food Safety Council to advise government."
"973","We will continue to push for fundamental reform of the Common Agricultural Policy, moving away from production support to measures that will give our farmers the opportunity to compete while safeguarding the rural environment."
"974","We will ensure that no change to the Common Agricultural Policy unfairly disadvantages British farmers."
"975","Fishing is a vital industry in many parts of coastal Britain."
"976","We will continue our fight to secure a prosperous long term future for the industry and sustainable management of our fish stocks."
"977","We will insist at the IGC and elsewhere on measures to stop quota hopping and prevent the vessels of other countries from using UK fishing quotas."
"978","The integrity of our 6 and 12 mile fishing limits is not negotiable."
"979","We reject any idea of a single European fishing fleet."
"980","We believe that fishermen should have more say in decisions affecting their industry."
"981","We will press the European Commission to establish regional committees to give fishermen a direct influence in fishing policy."
"982","We will use these committees to develop new ways of managing quotas and regulating fisheries which are more sensitive to the industry's needs."
"984","Animal Welfare. A civilised society respects animals."
"985","Britain will continue to take the lead in improving standards of animal welfare in Europe."
"986","In 1995 we secured a major breakthrough in the treatment of animals in transport"
"987","in 1996 we won victory in our campaign to ban veal crates throughout the EU."
"988","We are determined that standards should continue to rise and that all EU countries should have to meet them."
"989","We will seek to ensure that all European countries have to raise animal welfare standards."
"990","We are not going to take any risks with rabies."
"991","There may however be ways other than quarantine which maintain or increase protection for public health, while improving the welfare of pets and reducing the costs to travellers."
"992","We will publish a Green Paper on rabies protection, setting out all the options including the existing controls, early in the new parliament."
"994","Britain's Environment. Britain has an enviable track record in protecting our environment."
"995","Our rivers, beaches and water are cleaner and we are using our energy more efficiently."
"996","We are leading the world in reducing the level of the greenhouse gases that cause global warming and pressing for policies that will enable the world to sustain development without long-term damage to the environment."
"997","Our Green Manifesto is published separately."
"998","We have clear objectives to build on this record."
"999","We will set tough, but affordable targets, with published environmental strategies to improve air quality and banish city smog - with tighter standards on vehicle emissions and pollution crackdowns around the country. "
"1000","We aim for sustained improvements in water quality, at a pace which industry and consumers can afford."
"1001","We will develop labelling of products that gives consumers information to show the environmental impact of how they were made."
"1002","In addition, we will continue to use the tax system and other incentives to encourage the use of vehicles and fuel which do not pollute the environment."
"1003","And we will continue to explore policies based on the principle of polluter pays: those who contaminate land, pollute the environment or produce harmful waste should be made responsible for their actions and pay for the consequences."
"1005","Britain - A Tolerant Country. Tolerance, civility and respect have always been hallmarks of our nation."
"1006","It is thanks to them that we have an excellent record in race relations."
"1007","Everybody, regardless of colour or creed, has the right to go about his or her life free from the threat of intimidation."
"1008","We are taking tough action to tackle harassment."
"1009","Under proposals in the Protection from Harassment Act 1997, it will be a crime to behave in a way which causes someone else to be harassed."
"1010","The maximum penalty will be 6 months in prison."
"1011","Firm, but fair, immigration controls underpin good race relations."
"1012","We will ensure that, while genuine asylum seekers are treated sympathetically, people do not abuse these provisions to avoid normal immigration controls."
"1014","A World Leader In Sports, Arts and Culture. Britain is enjoying a cultural renaissance."
"1015","British music, films, television, fashion, art and food are winning plaudits the world oven."
"1016","They add excitement, fun and enjoyment to our lives."
"1017","Our success brings pride to everyone."
"1018","The National Lottery, which John Major set up, will pump billions of pounds into Britain's good causes."
"1019","Its proceeds will weave a new, rich thread of opportunity and charity into the tapestry of British life."
"1020","In addition to benefitting major national institutions, about half of the awards are for amounts under £25,000 - benefitting local communities up and down the country."
"1021","We will encourage new ways of distributing awards to support the performing arts - through support for amateur productions and community events, providing more musical instruments, and helping productions tour round the country."
"1022","The National Lottery will also help us train and promote British sporting talent."
"1023","The English National Stadium and British Academy of Sport, funded by the Lottery, will be new focal points for sporting events and excellence."
"1024","We will encourage more young people to play sport by ensuring every school plays a minimum level of sport, including competitive sports, and developing a network of Sporting Ambassadors - sporting celebrities who will visit schools to inspire young people."
"1025","We will also encourage the Sports Council to use Lottery money to employ over 1000 additional community sports coaches to assist in schools."
"1026","We will encourage the use of Lottery money to train young athletes and artists, with revenue funding for bursaries, concessionary tickets to professional performances and support for young people's organisations and productions."
"1027","The development of young talent is important in all fields."
"1028","The Lottery will also fund our Millennium celebrations."
"1029","They will be inspirational as well as enjoyable."
"1030","We want these be a showcase of British excellence."
"1031","Britain will be able to look back on past achievements with pride, and look forward with confidence."
"1033","9. Europe and the World. Britain is a world leader as well as a European nation."
"1034","Our economic strength, our history and our language make us a global trading nation with links right around the world."
"1035","Only the United Kingdom is a member of the European Union, the United Nations Security Council, the Commonwealth, NATO and the Group of Seven leading industrial nations."
"1036","In the Gulf, Bosnia, Cyprus and Northern Iraq, John Major has shown how our nation can contribute to world peace."
"1037","We will continue to work with international partners to secure peace and stability in areas of tension such as former Yugoslavia"
"1038","in Kashmir"
"1039","in Cyprus"
"1040","and in the Middle East."
"1041","We will promote reform of the United Nations to make it a more effective organisation for securing international stability."
"1042","Britain will continue to deploy our outstanding Armed Forces as peacekeepers under the United Nations."
"1043","And we will support the aspirations of the Poles, Czechs, Hungarians and others to join the European Union and NATO."
"1044","After the transfer of Hong Kong, we will work under the terms of the Joint Declaration to help sustain the prosperity and way of life of the people of Hong Kong and build on the substantial British interests that will remain."
"1045","We will continue to support the Commonwealth, our unique global network, to encourage the spread of democracy"
"1046","as set out in the Harare Declaration."
"1047","We will focus our aid programme to encourage sustainable development in countries that are growing towards self sufficiency under democratic government."
"1048","We have taken the lead in alleviating the burden of debt for the world's poorest countries."
"1049","We also have significant flows of private investment to developing economies."
"1050","We are more than achieving the long term UN target of 1% of GDP for the transfer of wealth to less developed countries."
"1051","We will continue to maintain a significant bilateral and multilateral aid programme reflecting the aspiration of meeting the UN's target of 0.7% of GDP for aid as a long-term objective."
"1052","We will also continue to provide leadership in Europe and internationally on environmental issues, building on the Rio Conference to encourage sustainable development - meeting our commitment to reduce Carbon Dioxide (CO2) emissions by 10% on 1990 levels by 2010 to prevent climate change."
"1053","The Prime Minister has committed himself to attending the next UN Environmental Conference in June."
"1055","Britain and the European Union. We believe that in an uncertain, competitive world, the nation state is a rock of security."
"1056","A nation's common heritage, culture, values and outlook are a precious source of stability."
"1057","Nationhood gives people a sense of belonging."
"1058","The government has a positive vision for the European Union as a partnership of nations."
"1059","We want to be in Europe but not run by Europe."
"1060","We have much to gain from our membership of the European Union - in trade, in co-operation between governments, and in preserving European peace."
"1061","We benefit from the huge trade opportunities that have opened up since Britain led the way in developing Europe's single market."
"1062","We want to see the rest of Europe follow the same deregulated, enterprise policies that have transformed our economic prospects in Britain."
"1063","However, in June, the nations of the European Union will gather in Amsterdam to negotiate possible amendments to the Treaty of Rome."
"1064","It is a moment of truth, setting the direction in which the European Union will go."
"1065","It will also be crucial in ensuring that we have a relationship with the rest of Europe with which we can be comfortable."
"1066","A Conservative Government will seek a partnership of nation states."
"1067","Some others would like to build a federal Europe."
"1068","A British Conservative Government will not allow Britain to be part of a federal European state."
"1069","The diversity of Europe's nations is its strength."
"1070","As more nations join the European Union, it needs to become flexible not more rigid. "
"1071","We must also ensure that any developments which only include some members do not work to the disadvantage of others."
"1072","Our priorities for Europe's development will be enlargement of the Community, completion of the single market, reform of the European Court of Justice, and further strengthening of the role of national parliaments."
"1073","We will seek more co-operation between national governments on areas of common interest - defence, foreign policy and the fight against international crime and drugs."
"1074","We also believe the European Union itself should do less, but do it better."
"1075","So we have proposed incorporating the principle of subsidiarity - that the European Union should only do that which cannot be done by member states acting alone - into the Treaty."
"1076","This is how we are approaching the Inter-Governmental Conference."
"1077","We will argue for a flexible Europe which fully accommodates the interests and aspirations of all its member states and where any new proposals have to be open to all and agreed by all."
"1078","We will not accept other changes to the Treaty that would further centralise decision-making, reduce national sovereignty, or remove our right to permanent opt-outs."
"1079","We will retain Britain's veto and oppose further extension of qualified majority voting in order to ensure we can prevent policies that would be harmful to the national interest."
"1080","We will defend the rights of national parliaments and oppose more powers being given to the European Parliament at the expense of national parliaments."
"1081","We will take whatever steps are necessary to keep our frontier controls."
"1082","We will resist attempts to change the inter-governmental nature of co-operation in justice and home affairs."
"1083","We will not accept the development of new legal rights that extend the concept of European citizenship."
"1084","Britain's rebate has so far saved British taxpayers £18bn and we will protect it."
"1085","One of the greatest challenges Europe faces is to cut unemployment and make its businesses competitive."
"1086","Here Britain is leading the way."
"1087","We will continue to argue for deregulation and lower costs on Europe's businesses, the policies that have helped give Britain one of the strongest economies in Europe."
"1088","We will not put that achievement at risk by signing up to the Social Chapter, which would open the door to imposing the high costs of the European social model on British business."
"1089","Once Britain accepted the Social Chapter we could not stop many of these damaging policies being imposed on us by qualified majority voting."
"1090","We will insist that any new Treaty recognises that our opt-out from the Social Chapter enables Britain to be exempt from the Working Time Directive, and prevents any abuse of our opt-out."
"1091","And we will not accept a new employment chapter in any revised Treaty, which would expose British businesses to new costs."
"1092","We made it clear in the previous chapter that we will continue to work for further reform of the Common Agricultural Policy and the lifting of the worldwide ban on British beet and will insist on measures to stop quota hopping by foreign fishing vessels."
"1093","Protecting Britain's interests demands tough, experienced negotiation."
"1094","John Major has proved he has these qualities - including the resolve to say no when necessary even if that means being isolated."
"1095","Labour have said they would never let Britain be isolated in Europe: they would damage Britain's success by undermining our veto, signing up to the Social Chapter and following in others' footsteps - even where they lead in the wrong direction."
"1096","They support policies that would fragment the United Kingdom's influence within a Europe of Regions."
"1097","The Liberal Democrats welcome the end of the nation state."
"1098","Only the Conservatives can be trusted to stand up for Britain in Europe: our national interest must be protected."
"1100","A Single Currency: Our Referendum Guarantee. The creation of a European single currency would be of enormous significance for all European states whether they are members or not."
"1101","We must take account of all the consequences for Britain of such a major development of policy."
"1102","John Major secured for us at Maastricht an opt-out from the commitment to enter a single currency."
"1103","It is only because of this opt-out that we have the right to negotiate and then decide whether it is in Britain's interest to join."
"1104","It is in our national interest to take part in the negotiations."
"1105","Not to do so would be an abdication of responsibility."
"1106","A single currency would affect us whether we were in or out."
"1107","We need to participate in discussions in order to ensure the rules are not fixed against our interests."
"1108","The national interest is not served by exercising our option - one way or the other - before we have to."
"1109","For a single currency to come into effect, European economies will have to meet crucial criteria."
"1110","On the information currently available, we believe that it is very unlikely that there will be sufficient convergence of economic conditions across Europe for a single currency to proceed safely on the target date of January 1st 1999."
"1111","We will not include legislation on the single currency in the first Queen's Speech."
"1112","If it cannot proceed safely, we believe it would be better for Europe to delay any introduction of a single currency rather than rush ahead to meet an artificial timetable."
"1113","We will argue this case in the negotiations that lie ahead."
"1114","We believe it is in our national interest to keep our options open to take a decision on a single currency when all the facts are before us."
"1115","If a single currency is created, without sustainable convergence, a British Conservative government will not be part of it."
"1116","If, during the course of the next parliament, a Conservative government were to conclude that it was in our national interest to join a single currency, we have given a guarantee that no such decision would be implemented unless the British people gave their express approval in a referendum."
"1118","Defence in an Unstable World. The old rivalries of the Cold War have been replaced by new tensions."
"1119","Britain must be able to react rapidly to protect our security and interests around the globe."
"1120","Our armed forces are the most professional in the world."
"1121","We have cut unnecessary bureaucracy and increased efficiency, and directed money to support our Services in the frontline."
"1122","We have made the changes necessary to adapt our Services to the threats which we might now face."
"1123","We have set out defence plans based on stable levels of funding."
"1124","There is no need for a defence review, which would raise fear and uncertainty about the future."
"1125","We will continue to ensure the Services have the modern weapons they need to guarantee their superiority against potential aggressors."
"1126","We will make sure we can conduct military operations throughout the world, and develop our capability to deploy the three services together and rapidly, including the ability to transport heavy equipment into an operational zone."
"1127","We will take part in ballistic missile defence research so we can decide whether we should procure any such system for the United Kingdom."
"1128","We will continue to target our efforts on recruiting for the armed forces."
"1129","We will set up an Army Foundation College, which will provide 1,300 places for 16 and 17 year olds who want to join the Army."
"1130","We will also enable the reserve forces to play a more active role in operations."
"1131","We appreciate the enormous value of cadet forces, and our current plans include resources to encourage their further development."
"1132","We will continue to support Britain's defence industry, and we will work with companies to identify the technologies of the future."
"1133","NATO will remain the cornerstone of our security."
"1134","We will resist attempts to bring the Western European Union under the control of the European Union, and ensure that defence policy remains a matter for sovereign nations."
"1136","10. The Constitution. Alone in Europe, the history of the United Kingdom has been one of stability and security"
"1137","We owe much of that to the strength and stability of our constitution - the institutions, laws and traditions that bind us together as a nation."
"1138","Our constitution has been stable, but not static."
"1139","It has been woven over the centuries - the product of hundreds of years of knowledge, experience and history."
"1140","Radical changes that alter the whole character of our constitutional balance could unravel what generations of our predecessors have created."
"1141","To preserve that stability in future - and the freedoms and rights of our citizens - we need to continue a process of evolution, not revolution."
"1142","Conservatives embrace evolutionary change that solves real problems and improves the way our constitution works."
"1143","In recent years we have opened up government, devolved power and accountability, and introduced reforms to make parliament work more effectively."
"1144","It is that evolutionary process that we are committed to continue."
"1146","Open, Accountable Government. In recent years we have taken significant steps to open up government to public scrutiny, and give individuals more information to hold government and public services to account."
"1147","We have introduced a code on access to government information, policed by the Ombudsman."
"1148","We have published information on the workings of government previously held secret -including the composition of cabinet committees, and the structure of the security and intelligence services."
"1149","We have introduced a new civil service code, and reformed the process for public appointments."
"1150","We are pledged to legislate on the commitments in our 1993 White Paper on Open Government, including a statutory right of access by citizens to personal records held about them by the government and other public authorities."
"1151","And we have set up the Nolan Committee and have implemented its proposals to ensure that the highest standards are maintained in public life."
"1152","But our reforms go even wider than that."
"1153","We have transferred power from central bureaucracies to local organisations such as school governors and hospital trusts."
"1154","We have introduced the Citizen's Charter."
"1155","We have also required them to publish information on their performance - information which enables the local community to keep a check on standards and apply pressure where needed."
"1156","Wherever possible, we are widening competition and choice in public services."
"1157","We showed in Chapter 6 how we wished to push this agenda forward."
"1158","Regional government would be a dangerously centralising measure - taking power away from elected local authorities."
"1159","We wish to go in the opposite direction, shifting power to the local neighbourhood - for example, by giving more power to parish councils."
"1161","Parliament. Parliament - alongside the Crown and our legal system - is one of the three key institutions that uphold our constitution."
"1162","The supremacy of parliament is fundamental to our democracy, and the guarantee of our freedoms."
"1163","The last 17 years have seen many changes to strengthen parliament and make it more effective - the flourishing of select committees, new procedures to scrutinise European legislation, reform of parliament's working day, and a budget that brings together tax and spending."
"1164","We have therefore already done much to improve the way parliament works and will do more."
"1165","We have accepted the proposal from the Public Service Select Committee and put before the House of Commons a clear new statement of the principles underlying ministerial accountability to parliament."
"1166","All these developments have made parliament open to the citizen, and the government more accountable."
"1167","In the next session of parliament we will continue this careful reform."
"1168","To give parliament more time to consider legislation thoroughly we will extend the Queen's Speech to cover not only legislation for the immediate year but also provisional plans for legislation in the year after that."
"1169","This will mean that more draft bills will be subject to public scrutiny before they reach the floor of the House of Commons."
"1170","It will give select committees more time to take evidence and report."
"1171","And this should also mean better legislation."
"1172","We do not believe there is a case for more radical reform that would undermine the House of Commons."
"1173","A new Bill of Rights, for example, would risk transferring power away from parliament to legal courts - undermining the democratic supremacy of parliament as representatives of the people."
"1174","Whilst this may be a necessary check in other countries which depend upon more formalised written constitutions, we do not believe it is appropriate to the UK."
"1175","Nor do we favour changes in the system of voting in parliamentary elections that would break the link between an individual member of parliament and his constituents."
"1176","A system of proportional representation would be more likely to produce unstable, coalition governments that are unable to provide effective leadership - with crucial decisions being dependent on compromise deals hammered out behind closed doors."
"1177","This is not the British way."
"1178","We have demonstrated we are not against change where it is practical and beneficial."
"1179","But fundamental changes which have not been fully thought through - such as opposition proposals on the House of Lords - would be extremely damaging."
"1180","We will oppose change for change's sake."
"1182","The Union. The Union between Scotland, Wales, Northern Ireland and England underpins our nation's stability."
"1183","The Conservative commitment to the United Kingdom does not mean ignoring the distinctive individuality of the different nations."
"1184","On the contrary, we have gone further in recognising that diversity than any previous government."
"1185","We are publishing separate manifestos for Wales and Scotland."
"1186","While preserving the role of parliament at the centre of the Union, we have given new powers to the Scottish Grand Committee and Welsh Grand Committee - enabling Scottish and Welsh MPs to call Ministers to account and debate legislation which affects those countries - something that would be impossible with separate Assemblies."
"1187","For the first time, Welsh members of parliament can ask their questions to Ministers in Welsh in Wales."
"1188","Most recently we have similarly extended the basic powers of the Northern Ireland Grand Committee."
"1189","We believe this is the right way to go."
"1190","By contrast, the development of new assemblies in Scotland and Wales would create strains which could well pull apart the Union."
"1191","That would create a new layer of government which would be hungry for power."
"1192","It would risk rivalry and conflict between these parliaments or assemblies and the parliament at Westminster."
"1193","And it would raise serious questions about whether the representation of Scottish and Welsh MPs at Westminster - and their role in matters affecting English affairs - could remain unchanged."
"1194","Nor do we believe it would be in the interests of the Scottish or Welsh people."
"1195","A Scottish tax-raising parliament, for example, could well affect the choice of where new investment locates in the United Kingdom."
"1196","In a world where people want security, nothing would be more dangerous than to unravel a constitution that binds our nation together and the institutions that bring us stability."
"1197","We will continue to fight for the strength and diversity that benefits all of us as a proud union of nations."
"1199","Northern Ireland. While we cherish the Union and Northern Ireland's place within it, we recognise that there exist within the Province special circumstances which require further action to be taken."
"1200","After a quarter of a century we wish to see the unique and originally temporary system of direct rule ended and a successful restoration of local accountable democracy achieved."
"1201","We want to see this brought about in a form which carries the broadest agreement possible."
"1202","And we want to see the rights, traditions and interests of all parts of the community recognised within any such agreement."
"1203","We will accordingly continue to pursue a policy of dialogue and negotiation with and between the democratic Northern Ireland parties."
"1204","We will continue to underpin such negotiations with the guarantee that the constitutional position of Northern Ireland cannot and will not be changed without the broad consent of the people of Northern Ireland."
"1205","At the same time we will continue to take whatever security measures are required to protect the people of Northern Ireland from those who seek to achieve their political goals by violent means."
"1206","We seek peace."
"1207","But we will never be swayed by terrorist violence nor will we ever compromise our principles with those who seek to overthrow the rule of law by force."
"1209","A Choice of Two Futures. At this election the British people face a stark choice."
"1210","A choice of two futures."
"1211","They can elect to continue down the road of success and achievement."
"1212","An opportunity that has been hard won by the efforts and sacrifices of the British people."
"1213","An opportunity that has only come about because successive Conservative governments have been determined to face up to the long term problems facing Britain, and take the tough steps needed to arrest our slow decline."
"1214","Or they can elect to take a huge risk with that future - the future of themselves, their children, their nation - by handing over the government of the country to politicians who have fought, opposed and denigrated every step that has been taken to restore Britain's economic health and standing in the world."
"1215","Politicians whose own declared policies would burden the United Kingdom with new spending and taxation, new regulations, and new threats to the stability and sovereignty of the nation itself."
"1216","You can only be sure with the Conservatives."
"1220","Our Vision for Britain:. 25 Pledges for the Nation. The Enterprise Centre of Europe. TAX AND SPENDING: keep tight control of public spending priorities, aiming for our target of a 20p basic rate of income tax over the next parliament."
"1221","PRICES AND MORTGAGES: Stick to the policies which have delivered the lowest inflation levels and mortgage rates for a generation, meeting our inflation target of 2.5% or less."
"1222","JOBS: Protect jobs by keeping Britain out of the European Social Chapter"
"1223","build on our record of falling unemployment"
"1224","and help get the long term unemployed back to work - including by requiring those on benefit for some time to undertake work experience on a community project."
"1225","ENTERPRISE: Support growth and investment by keeping Britain the lowest tax major economy in Europe."
"1226","pursuing Britain's global trade opportunities."
"1227","and curbing unnecessary regulations."
"1228","SMALL BUSINESS: Reform business rates to help small businesses."
"1229","THE FUTURE: Keep Britain ahead in the technologies of the future."
"1230","encouraging new entertainment arid information services."
"1231","and using the Millennium Lottery Fund to give people access to new computers and information links in schools, libraries, arid other public places."
"1233","Opportunity and Ownership for Individuals and Families. HELP FOR FAMILIES: Give priority to reducing tax bills for families looking after dependent children or relatives by allowing one partner's unused personal allowance to be transferred to a working spouse where they have these responsibilities."
"1234","HELP FOR CARERS: Help family members with heavy responsibilities caring for a relative to take a much needed break through a new Respite Care Programme."
"1235","OWNERSHIP: Encourage schemes that help employees build a shareholding in the company they work for, alongside tax benefits for other savings schemes."
"1236","PENSIONS: Transform pensions by providing all young people entering the workforce with a personal pension fund paid for by a rebate on their national insurance contributions, while maintaining a state pension guarantee."
"1237","CARE IN OLD AGE: Make it easier for people to afford the cost of care in old age without giving up their house and savings."
"1238","SCHOOL STANDARDS: Guarantee school standards by intervening directly to raise standards where schools or local education authorities are letting children down."
"1239","SCHOOL CHOICE: Widen choice and diversity in schools, with more freedom for schools to develop their own character, more specialist schools, and a grammar school in every town where parents want that choice."
"1240","We will also maintain our nursery voucher scheme offering a choice of places for parents of all 4 year olds."
"1242","World Class Health and Public Services. NHS FUNDING PLEDGE: Continue, year by year, to increase the real resources committed to the NHS, so NHS spending will continue to share in a growing economy."
"1243","FAMILY DOCTORS: Enable all family doctors to provide a wider range of services in their surgeries and in practice-based cottage hospitals - offering faster and more local treatment."
"1244","CITIZEN'S CHARTER: Continue to improve the standards and value for money of Britain's public services, giving those who use them more information and, where possible, wider choice."
"1245","ESSENTIAL SERVICES: Introduce measures to protect the public against strikes that cause excessive disruption to essential services."
"1247","A Safe and Civil Society. PUBLIC SAFETY: Support local police schemes to crack down on petty crime, and continue our funding for the installation of TV security cameras in town centres and public places that want them throughout the next parliament."
"1248","JUVENILE CRIME: Give the courts power to impose speedy sanctions on youngsters, including an element of reparation to the victim"
"1249","and continue our war against drugs."
"1250","PERSISTENT CRIMINALS: Ensure persistent house burglars and dealers in hard drugs receive mandatory minimum prison sentences."
"1252","A Confident, United and Sovereign Nation. QUALITY OF LIFE: Continue the renaissance of our towns and cities, in particular harnessing private capital to regenerate the worst public housing estates"
"1253","continue to protect our countryside and heritage"
"1254","and use the National Lottery to help promote British sports, arts and culture."
"1255","THE ENVIRONMENT: Maintain our international leadership role in protecting the environment, and continue improving air and water quality at home alongside effective conservation of our wildlife."
"1256","THE NATION: Maintain the unity of the United Kingdom and preserve the stability of the Nation through an evolutionary - rather than revolutionary - approach to constitutional change."
"1257","EUROPE: Seek a partnership of nation states in Europe, and not allow Britain to be part of a federal European state."
"1258","THE POUND: Guarantee that Britain will not join a single currency in the next parliament unless the British people give their express approval in a referendum."
