"","sentence_text_new"
"744","Better pensions for all, tackling pensioner poverty. Our commitment to fairness has put pensioner poverty at the top of our agenda for Britain."
"745","Older-age poverty has been dramatically reduced compared to a generation ago."
"746","We recognise that it is right that pensions should rise in line with the nation's wealth."
"747","So to increase security in retirement, we will restore the link between the basic state pension and earnings from 2012 - a link broken by the Tories in 1980."
"748","Pension credit, which ensures that no pensioner need live on less than £132.60 per week or £202.40 for couples, and supports the income of 2.7 million pensioner households, will also rise in line with earnings."
"749","Six in ten pensioners currently pay no income tax."
"750","We will continue to provide help to pensioners, with the Winter Fuel Payments (maintained this winter at £250 for those over state retirement age and £400 for those aged 80 or over)"
"751","concessionary public-transport fares"
"752","free TV licences for the over-75s"
"753","and free eye tests and prescriptions."
"755","Saving for pensions. As a country, we need to save more for retirement - individuals, employers, and the Government will all need to play their part."
"756","We will support ten million low-and middle-income people to build up savings through automatic enrolment in occupational pensions and new Personal Pension Accounts, ensuring that everyone in work is entitled to matched contributions from employers and government."
"757","We will continue to make pension saving more attractive for individuals through favourable tax treatment."
"758","And we will promote stakeholder pensions offering simple, low-cost and flexible products, obliging employers to provide access to a pension for all employees."
"759","We will continue to protect pension schemes when a firm's company scheme goes bust."
"760","We are also introducing more flexibility to make it easier for companies to run good schemes."
"761","Between now and 2020 the State Pension Age for woman will rise to 65"
"762","and between 2024 and 2046, it will rise to 68 for both men and women, helping to keep state pensions affordable in the long term."
"763","The reforms we are making to public-sector pensions will keep them sustainable and affordable over the long term."
"765","The National Care Service and an age-friendly NHS. The cornerstone of a fair future is ensuring everyone who needs care and support, whether through old age or disability, is properly looked after."
"766","We will establish a new National Care Service and forge a new settlement for our country as enduring as that which the Labour Government built after 1945."
"767","It will be a new settlement for all those who need care, for the carers who devote their time and energy for the good of others, and for families across the country."
"768","The care of both older people and disabled adults will be transformed"
"769","unfair postcode lotteries removed"
"770","more people will be looked after at home"
"771","and family homes and savings will be protected from catastrophic care costs."
"772","To provide independence and control for everyone with a care need we will continue to expand the use of individual budgets."
"773","And to drive up standards, we will develop a skilled and highly motivated workforce."
"774","The first stage of reform will be to create a step-change in the provision of services in the home and in our communities."
"775","From 2011 we will protect more than 400,000 of those with the greatest needs from all charges for care in the home, and we will create a national physio support service helping people in every area of the country to regain their independence and confidence after a crisis or the first time they need care."
"776","These services are essential if we are to ensure more people are looked after in their homes and overall costs are to be controlled."
"777","They will be funded through savings and efficiencies in the health budget and in local government."
"778","During the next Parliament, the second stage of reform will centre on the development of national standards and entitlements to ensure high-quality care for all, and an end to the unfair postcode lotteries that affect too many families."
"779","We also want to remove the fear that families will lose the family home in order to pay for care bills."
"780","So, from 2014, the National Care Service will cap the costs of residential care so that everyone's homes and savings are protected from care charges after two years."
"781","We will pay for this through our decision to freeze Inheritance Tax Thresholds until 2014-15, by supporting more people over the State Pension Age to stay in work if they so wish, and through efficiencies across the NHS and the care system."
"782","The final stage of reform, after 2015, will be a comprehensive National Care Service, free at the point of use not just for older people, but all adults with an eligible care need whoever they are, wherever they live and whatever condition leads to them needing care."
"783","At the start of the next Parliament we will establish a Commission to reach a consensus on the right way of financing this system."
"784","The Commission will determine the options which should be open to individuals so that people can have choice and flexibility about how they pay and to ensure that the National Care Service is funded in a fair way."
"785","The Commission will make recommendations in time for implementation of the third stage of reform after 2015, once these proposals have been put to the public at a general election."
"786","Across the NHS we will improve and personalise care for the elderly and their families."
"787","This will mean more NHS services available in the home, with greater use of tele-care and personal nursing"
"788","reform of the GP contract to help ensure those with late-life depression and anxiety are diagnosed and supported"
"789","and better services for those with dementia and Alzheimer's so that every area of the country has access to psychological therapy, counselling and memory clinics."
"790","There will be an end to the age-discrimination that has too often seen older people disadvantaged in the provision of health services."
"793","Strengthening our communities, securing our borders. The challenge for Britain. To reduce the fear of crime by protecting frontline policing while making the police more responsive and accountable, and taking faster action on anti-social behaviour."
"794","The Tories talk tough but vote soft on issues from gun crime to DNA retention"
"795","would cut police and PCSO numbers"
"796","and favour political police chiefs over real reform."
"797","We will control immigration with our new Australian-style points-based system — unlike the arbitrary Tory quota, which would damage business and growth."
"799","The next stage of national renewal. Provide the funding to maintain police and PCSO numbers with neighbourhood police teams in every area, spending 80 per cent of their time on the beat visible in their neighbourhood"
"800","improve police performance through online police report cards and ensure failing forces are taken over by the best."
"801","Intervene earlier to prevent crime, with no-nonsense action to tackle the problems caused by 50,000 dysfunctional families."
"802","Guarantee fast and effective action to deal with anti-social behaviour, including a right to legal injunctions for repeat victims, funded by the police or council who let them down."
"803","Expand tough 'Community Payback' for criminals who don't go to prison, giving everyone the right to vote on the work they do."
"804","Control immigration through our Australian-style points-based system, ensuring that as growth returns we see rising levels of employment and wages, not rising immigration, and requiring newcomers to earn citizenship and the entitlements it brings."
"805","Britain is far safer now than when the Tories left office."
"806","Crime is down by more than a third"
"807","violent crime is down by over 40 per cent, and the risk of being a victim of crime is the lowest since 1981."
"808","But people are still worried about binge drinking, problem families and anti-social behaviour."
"809","We are committed to tackling these problems, not talking them up to run Britain down."
"810","We understand people's concerns about immigration - about whether it will undermine their wages or job prospects, or put pressure on public services or housing - and we have acted."
"811","Asylum claims are down to the levels of the early 1990s and net inward migration has fallen."
"812","We will use our new Australian-style points-based system to ensure that as growth returns we see rising employment and wages, not rising immigration - but we reject the arbitrary and unworkable Tory quota."
"814","Protecting frontline policing. There are now record numbers of police officers - nearly 17,000 more than in 1997 - backed up by 16,000 Police Community Support Officers."
"815","We are committed to giving the police the resources to maintain these numbers, with funding assured for the next three years."
"816","To protect the front line we are making tough choices elsewhere: continuing to cut bureaucracy and inefficiency in procurement, IT and overtime."
"817","Every community now has a neighbourhood police team committed to spending at least 80 per cent of their time on the beat visible in their neighbourhood, and responding to non-emergency issues within 24 hours."
"818","To ensure that communities can determine local policing priorities, neighbourhood police teams will hold monthly beat meetings - at which local people will have a right to hold senior commanders to account."
"819","We will protect the police from politicisation, but take swift action where they are not performing."
"820","Online crime maps now give everyone monthly information on crime in their area, and we have supported the Policing Inspectorate in publishing new online 'report cards', comparing how forces perform."
"821","Where a police force or local Basic Command Unit consistently fails local people, we will ensure either that the senior management team including the borough commander or chief constable is replaced, or it is taken over by a neighbouring force or BCU."
"823","Early intervention and preventing crime. We need to do more and act earlier to stop children going down the wrong path."
"824","So we will expand Family Nurse Partnerships to all vulnerable young mothers, reducing future crime and behavioural problems."
"825","For the 50,000 most dysfunctional families who cause misery to their neighbours, we will provide Family Intervention Projects - proven to tackle anti-social behaviour - a no-nonsense regime of one-to-one support with tough sanctions for non-compliance."
"826","Youth reoffending is now falling, and the numbers in youth custody have fallen by 30 per cent."
"827","We will expand US-style street teams which use youth pastors and vetted ex-offenders to reach out to disaffected young people"
"828","Youth Conditional Cautions which focus on rehabilitation and reparation"
"829","and we will introduce a preventative element for all Anti-Social Behaviour Orders for under 16s."
"830","To ensure there are more things for teenagers to do we will double the availability of organised youth activities on Friday and Saturday nights."
"831","We will expand joint working between police and the probation service to supervise prolific young offenders after they get out of prison, and the use of mentors including vetted ex-prisoners to meet offenders 'at the gate' so they don't slip back into crime."
"832","And alcohol treatment places will be trebled to cover all persistent criminals where alcohol is identified as a cause of their crimes."
"833","We need to try new approaches to solving the most intractable problems."
"834","So we will pioneer Social Impact Bonds, encouraging private investors to support social entrepreneurs and the third sector - and harnessing additional investment for crime prevention at minimal cost to the taxpayer."
"835","We have shown that Restorative Justice can increase satisfaction for victims and the police, and we will bring in a Restorative Justice Act to ensure it is available wherever victims approve it."
"836","On drugs, our message is clear: we will not tolerate illegal drug use."
"837","We have reclassified cannabis to Class B and banned 'legal highs'."
"838","More addicts are being treated, with a higher proportion going on to drug-free lives."
"839","We will switch investment towards those programmes that are shown to sustain drug-free lives and reduce crime."
"841","Tough action on crime and anti-social behavioral. Crime continued to fall during the recession, in marked contrast to the recessions of the 1980s and 1990s."
"842","Homicides are at the lowest level for a decade - gun murders are at their lowest for 20 years, and our gun laws are among the toughest in the world."
"843","We have strengthened the law on knife crime with jail more likely, sentences longer, and more police searches and scanners - and knife crime has fallen."
"844","We are tackling territorial youth gangs with specific police powers, and new approaches that confront gangs while supporting those who want to leave gang life."
"845","Domestic violence has fallen by over 50 per cent since 1997, reporting of rape has doubled, and rape convictions have increased by more than 50 per cent."
"846","But we are committed to zero tolerance of violence against women, so we will continue to drive up prosecution rates, tackle causes, and raise awareness - as well as maintaining women-only services including a Sexual Assault Referral Centre in every area."
"847","Labour is proud to be the party that legislated first to criminalise incitement to racial hatred, religious hatred, and homophobic hatred - and we will reverse the Tory attempt to undermine this latest legislation, invoking the Parliament Act if necessary to force it through."
"848","To tackle the binge drinking which can leave people reluctant to venture into town centres at night, we have banned irresponsible promotions and strengthened police and council powers to close down rowdy pubs and clubs, cracking down on under-age and public drinking."
"849","We have brought in a right to petition local authorities to end 24-hour licensing where problems arise."
"850","There were no specific powers against anti-social behaviour in 1997."
"851","Now there are ASBOs, parenting orders and dispersal powers."
"852","Because we know people want faster action on ASB, we will guarantee an initial response to any complaint within 24 hours."
"853","Local authorities and other agencies will be required to give people a named case worker who will report back on progress, and escalate action if the problem persists."
"854","All relevant agencies - not just neighbourhood police teams - will hold monthly public meetings to hear people's concerns"
"855","all PCSOs will have stronger powers to tackle ASB"
"856","a 'Respect' standard for the private rented sector will be introduced"
"857","and local ASB champions will make agencies work together to tackle cases."
"858","Enforcement will also be strengthened: we will ensure that the great majority of applications for ASBOs take under a month and that whenever an ASBO is breached there is an expectation of prosecution."
"859","And when someone suffers repeated ASB and the police, council, courts or other agencies fail to act, there must be a stronger form of redress."
"860","So we will legislate to give people financial support to pursue legal injunctions, with the costs met by the agency that let them down."
"862","Using technology to cut crimes. We will continue to make full use of CCTV and DNA technology: new weapons deployed to strengthen our fight against crime."
"863","We are proud of our record on civil liberties and have taken the DNA profiles of children off the database and tightened the rules around the use of surveillance - but we are also determined to keep our streets safe."
"864","CCTV reduces the fear of crime and anti-social behaviour."
"865","We have funded cameras in nearly 700 areas, and brought in a new power for people to petition their local authority for more CCTV."
"866","Advances in DNA technology have been critical in solving serious crimes - last year alone there were 832 positive matches to the DNA database in cases of rape, murder and manslaughter."
"867","Labour will ensure that the most serious offenders are added to the database no matter where or when they were convicted - and retain for six years the DNA profiles of those arrested but not convicted."
"868","The new biometric ID scheme which already covers foreign nationals will be offered to an increasing number of British citizens, but will not be compulsory for them."
"869","It will help fight the growing threat of identity theft and fraud, as well as crime, illegal immigration and terrorism."
"870","In the next Parliament ID cards and the ID scheme will be self-financing."
"871","The price of the passport and ID cards together with savings from reduced fraud across the public services will fully cover the costs of the scheme."
"873","Punishment and reform. We have provided over 26,000 more prison places since 1997."
"874","There are more criminals in prison - not because crime is rising but because violent and serious offenders are going to prison for longer."
"875","We will ensure a total of 96,000 prison places by 2014."
"876","More EU and other foreign prisoners will be transferred abroad, and we will work to reduce the number of women, young and mentally ill people in prison."
"877","Any spare capacity generated will reduce costs while protecting the public."
"878","For offenders not sentenced to prison we have brought in tough new 'Community Payback': hard work in public, wearing orange jackets."
"879","We will extend nationwide the right for local people to vote on what work offenders do to pay back to the communities they have harmed."
"880","We will always put the victim first in the criminal justice system."
"881","We are creating a National Victims Service to guarantee all victims of crime and anti-social behaviour seven-day-a-week cover and a named, dedicated worker offering one-to-one support through the trial and beyond."
"882","The compensation offenders have to pay to victims has been increased, and we will now ensure victims get this payment up front."
"883","To help protect frontline services, we will find greater savings in legal aid and the courts system - increasing the use of successful 'virtual courts' which move from arrest, to trial, to sentencing in hours rather than weeks or months."
"884","We will use the tax system to claw back from higher-earning offenders a proportion of the costs of prison."
"885","Asset confiscation will be a standard principle in sentencing, extended from cash to houses and cars."
"886","Every community will have the right to vote on how these assets are used to pay back to the community."
"888","Terrorism and organised crime. Our counter-terrorism approach is one of the most sophisticated in the world, and investment has trebled since 2001, with thousands more counter-terrorist police and a doubling of security service numbers."
"889","We will continue to give the police the tools they need to fight terrorism while giving Parliament and the courts oversight to ensure these powers are not overused."
"890","We condemn torture, and our police and security services will not co-operate with those who use torture."
"891","We will develop our Prevent strategy to combat extremism."
"892","We will continue to make Britain a hostile place for organised criminals, harassing them with asset seizures, tax investigations and other powers"
"893","strengthening the Serious Organised Crime Agency and encouraging police forces to co-operate across force boundaries and international borders"
"894","and responding quickly to new threats including cybercrime."
"896","Strong borders and immigration controls. We are committed to an immigration system that promotes and protects British values."
"897","People need to know that immigration is controlled, that the rules are firm and fair, and that there is support for communities in dealing with change."
"898","Our borders are stronger than ever."
"899","A new Border Agency has police-level powers and thousands more immigration officers, 100 per cent of visas are now biometric, and new electronic border controls will be counting people in and out by the end of the year."
"900","Asylum claims are back down to early 1990s levels, and the cost of asylum support to the taxpayer has been cut by half in the last six years."
"901","Genuine refugees will continue to receive protection."
"902","Our new Australian-style points-based system is ensuring we get the migrants our economy needs, but no more."
"903","We will gradually tighten the criteria in line with the needs of the British economy and the values of British citizenship, and step up our action against illegal immigration."
"904","There will be no unskilled migration from outside the EU."
"905","Skilled jobs are now advertised here first for four weeks with more vacancies going to local workers, and public procurement will in future give priority to local people."
"906","The points-based system will be used to control migration with limits for high-skilled workers and university students."
"907","As growth returns we want to see rising levels of employment and wages, not rising immigration."
"908","We recognise that immigration can place pressures on housing and public services in some communities so we will expand the Migration Impact Fund, paid for by contributions from migrants, to help local areas."
"909","We know that migrants who are fluent in English are more likely to work and find it easier to integrate."
"910","So as well as making our English test harder, we will ensure it is taken by all applicants before they arrive."
"911","Local councils and other public services should keep funding for translation services to a minimum."
"912","Many public-sector workers are already required to meet minimum standards of English"
"913","we will build on this to ensure that all employees who have contact with the public possess an appropriate level of English language competence."
"914","Because we believe coming to Britain is a privilege and not a right, we will break the automatic link between staying here for a set period and being able to settle or gain citizenship."
"915","In future, staying will be dependent on the points-based system, and access to benefits and social housing will increasingly be reserved for British citizens and permanent residents - saving the taxpayer hundreds of millions of pounds each year."
"916","We will continue to emphasise the value we place on citizenship, and the responsibilities as well as rights it brings, through the citizenship pledge and ceremony, and by strengthening the test of British values and traditions."
"918","Creative Britain: active and flourishing communities. To build on the renaissance that British sport, culture and the arts have enjoyed in the last decade in the new climate of financial restraint."
"919","The voluntary and community sector has a new lease of life, but needs its potential to be fully harnessed."
"920","The Tories have always neglected the arts and sport, regarding them as an easy target for cuts."
"922","The next stage of national renewal. A golden decade of sport with the 2012 Olympics as a great national and world-wide celebration."
"923","Registered Supporters Trusts enabled to buy stakes in their club bringing mutualism to the heart of football."
"924","Operational independence for major museums and galleries, with more lottery funding returning to the arts, sport and culture after 2012."
"925","Protection for the post offices and pubs on which community life depends."
"926","The BBC's independence upheld"
"927","and Britain equipped with a world-leading digital and broadband infrastructure."
"928","The sporting, artistic and cultural life of Britain is rich and diverse, internationally renowned, and as vital to our quality of life as it is to our national prosperity."
"929","Since 1997, our creative industries, arts and sport have become the envy of the world."
"930","As the 2012 Olympics draw near, we will make the most of our place in the world's spotlight to showcase Britain, getting more people playing sport and attracting more visitors to the UK."
"931","Culture and the arts are vital to a modern economy."
"932","But they stand for more than material success, reminding us that society is not just a marketplace."
"933","Promoting well-being means sustaining the community institutions that we most cherish, and protecting those areas of our public life that embody the common good.   "
"935","2012: creating an Olympic generation. Hosting the 2012 Olympics provides a once-in-a-lifetime opportunity to showcase our country's great sporting talent."
"936","The eyes of the world will be on us as Team GB inspires enthusiasm and national pride."
"937","Our aim is to achieve outstanding medal success at the Olympics and Paralympics, with a talent development system striving for excellence, and successful British athletes spanning all disciplines and events."
"938","The Games will deliver a golden legacy for future generations, ushering in a new era of sporting excellence."
"939","The Olympics are already inspiring a new generation of British volunteers: over a quarter of a million young people have signed up to help run the Games."
"940","We will ensure that the Olympics are delivered on time and on budget, to the highest standards."
"941","Britain will be the first Olympic hosts to create a world-class sports system, from elite level to the grass roots."
"942","The impact of the Olympics will be felt throughout the country, helping to boost the UK tourist industry."
"944","Sport for All. We approach 2012 with a proud record."
"945","Investment in sport has increased eightfold."
"946","We have begun a renaissance of competitive sport in our schools, investing as never before in our sporting facilities."
"947","Taking part in sport uncovers talent, improves physical fitness, and encourages important social skills."
"948","We are providing more resources to give every child the opportunity to do at least five hours' sport per week."
"949","This will be provided through extended schools, community sports clubs and 3,000 new Olympic-inspired sports clubs."
"950","We will invest in a new national network of school sports coaches to increase the quality and quantity of coaching in some of the most deprived areas."
"951","This will be backed by a Pupil Guarantee ensuring that every pupil should have access to regular competitive sport along with coaching, a choice of different sports, and pathways to elite and club development."
"952","We will continue our investment in free swimming for children and the over-60s."
"953","People of all ages and abilities can apply to join one of the tens of thousands of sports clubs receiving public funding."
"954","And there are over half a million more adults taking part in regular sporting activity than a decade ago."
"955","Protecting the integrity of professional sport is vital: we will toughen measures to combat cheating and the use of illegal substances in sport."
"956","We will work with governing authorities to ensure that professional clubs are accountable to their stakeholders, and run transparently on sound financial principles, with greater involvement of local communities and supporter representation."
"957","Sports governing bodies will be empowered to scrutinise takeovers of clubs, ensuring they are in the long-term interests of the club and the sport."
"958","We will develop proposals to enable registered Supporters Trusts to buy stakes in their club."
"959","The 2010s promise to be a golden decade for British sport: as well as the 2012 Olympics, we will host the 2013 Rugby League World Cup, the 2014 Commonwealth Games, and the 2015 Rugby Union World Cup."
"960","We aim to bring more major international sporting competitions to Britain, beginning with our current partnership with the English FA to bring the 2018 World Cup to England."
"962","Arts, culture and museums. We have made unprecedented investment in Britain's cultural life, widening access by introducing free admission to museums and galleries."
"963","Every child and young person should be entitled to five hours of art, music and culture per week, through learning to play a musical instrument, visiting local museums and joining film clubs, or taking part in local theatre."
"964","Through Creative Partnerships we are ensuring that young people in the most deprived parts of the country are able to fulfil their artistic talents by working with local arts and cultural organisations."
"965","We have provided the first nationwide programme of free theatre to young people"
"966","now we will build on the success of the National Theatre's £10 Season to work with theatres and sponsors to provide reduced-rate tickets for theatrical productions around Britain."
"967","Our national cultural life and creative industries can prosper only by developing young artistic talent."
"968","Creative Bursaries will support the most artistically gifted young people in their early professional careers."
"969","So that our cultural facilities remain world-class, charities, businesses and cultural organisations must collaborate more closely in the future."
"970","We will review how incentives for philanthropic support can be strengthened."
"971","Our major museums and galleries should be operationally independent of government, so we will legislate to ensure their managerial and financial autonomy."
"972","We will maintain our commitment to free admissions, encouraging people of all ages and a wide range of backgrounds to visit."
"973","Every child will have lifetime library membership from birth."
"974","Britain is enriched by its unique historical heritage."
"975","We will review the structures that oversee English Heritage, putting mutual principles at the heart of its governance so that people can have a direct say over the protection and maintenance of Britain's built historical legacy."
"976","We will give public institutions new rights to borrow works of art from the national collection, so that more people can benefit from access to our national artistic heritage."
"977","National Lottery funding is more in tune with people's priorities than ever."
"978","We will promote greater public involvement in the way that National Lottery proceeds are spent on good causes."
"979","A proportion of Lottery funding is going to the Olympics."
"980","After 2012, this proportion will return to culture, heritage and sport."
"982","Improving your community. The nature of the places in which we live matters enormously."
"983","We are happier, more engaged and better able to enjoy family life where there are safe and welcoming public spaces, good local amenities and buildings in which we can take pride."
"984","Britain's towns and cities have undergone a renaissance in the last decade."
"985","Our great cities have been rebuilt and revitalised and dilapidated schools and hospitals replaced with modern buildings."
"986","We will continue to promote excellence in architecture and design, helping to foster civic pride and build world-class places in which people want to live and work."
"987","We have introduced new design standards for schools, to ensure the very best architecture and building design"
"988","we will extend these to all new government-funded building programmes."
"990","Protecting community life. Strong community life also depends on protecting the places in which people come together."
"991","To give families access to good recreational facilities, we are investing £235 million to create new or refurbished play spaces and adventure playgrounds."
"992","We will protect the Post Office network, so that it can fulfil its historic role as a trusted institution serving the community."
"993","The local pub and social club are also hubs of community life."
"994","Too many pubs have closed that could have been sustained by local people."
"995","We will support pubs that have a viable future with a new fund for community ownership in 2010-11."
"996","Councils must take full account of the importance of pubs to the local community when assessing proposals that change their use, and we will make it more difficult to demolish pubs."
"997","Restrictive covenants applied by pub companies to property sales will be curbed and flexibility for pubs to provide related services promoted, making it easier to have live entertainment without a licence."
"998","A non-tie option should be available for pub tenants"
"999","we will act if the industry fails to make progress on this."
"1000","To protect the character of their areas, local authorities now have greater powers to reject applications for lap-dancing clubs and we will give councils new powers to oppose gambling licences if there are too many betting shops operating in a high street."
"1001","The 'cleaner neighbourhoods' legislation will be used to clamp down on litter, fly-tipping and vandalism."
"1002","We will extend the use of participatory budgeting to give local people a stronger say."
"1003","Community Land Trusts enable local people to purchase and run local amenities and assets in their area such as youth facilities, parks and open spaces."
"1004","We will promote the transfer of buildings and land to the ownership or control of voluntary and community groups."
"1006","Supporting social enterprise. The Social Investment Bank will make additional capital available to social enterprises with an initial endowment of £75 million funded by dormant accounts alongside existing funding streams."
"1007","We will promote the creation of more social enterprise hubs in every community - helping more to get off the ground."
"1008","We will extend the right of public-sector workers to request that they deliver frontline services through a social enterprise."
"1009","Public-sector workers in the NHS currently enjoy this right."
"1010","We will extend this to more public services, including social care, with greater community involvement in their governance."
"1012","The new mutualism. There is growing interest in co-operative and mutual organisations that people trust, and that have the capacity to unleash creativity and innovation, creating new jobs and services - particularly in disadvantaged neighbourhoods where traditional approaches have failed in the past."
"1013","We want to see more local organisations run on co-operative principles with an expansion of Community Interest Companies and third-sector mutual organisations that reinvest profits for the public good."
"1014","We will promote this through the Co-operative Party, Business Link, enterprise education and the Regional Development Agencies."
"1015","To give more people a stake in a highly valued national asset, British Waterways will be turned into a mutually owned co-operative."
"1016","We will promote the use of community shares that support investment in football clubs, pubs, renewable energy and shops."
"1018","A vibrant voluntary sector. Britain has among the highest levels of voluntary membership in the world."
"1019","We strongly value the independence of the voluntary and community sector, including its campaigning role, and will act to maintain it."
"1020","There will be greater support for third-sector organisations in competing for public-sector contracts, ensuring there is a level playing field with the public and private sectors."
"1021","We will consult on putting the Compact Commission - which sets guidelines for effective partnership working between government and the third sector in Britain - on a statutory footing, and ensure greater support for the Compact at local level."
"1022","All young people should be active and engaged in their communities, so that it becomes a normal part of growing up to undertake service in the community."
"1023","We are taking forward plans for a National Youth Community Service, with the goal that all young people contribute at least 50 hours to their communities by the age of 19, building on citizenship education and community engagement in schools."
"1024","Faith is enormously important to millions of people in Britain, shaping their values and the way they live."
"1025","We respect the importance of belief and welcome the contribution that people of faith make to our communities and society more widely."
"1026","We will actively combat extremist groups who promote fear, hatred and violence on the basis of faith or race."
"1028","Britain's creative industries. In every nation and region of Britain a wealth of creative talent - in industries ranging from film to fashion, design and video games - has flourished, and creative industries now account for ten per cent of the national economy."
"1029","The strength of Britain's film industry is a source of pride."
"1030","Through Labour's film tax credit we have ensured that Britain - with its unique range of skills and facilities - is the right place to invest in film production."
"1031","So that films can be enjoyed more widely too, we will maintain the film tax credit and create a merged British Film Institute and UK Film Council to establish a single body to promote film production and film heritage."
"1032","Subject to state aid clearance, we will introduce a tax relief for the UK video games industry."
"1033","We will support film festivals around the country, and establish a new biennial Festival of Britain, beginning in 2013, showcasing our major cultural achievements and young British talent across all of our creative industries."
"1034","The BBC is the most admired and trusted broadcaster in the world: respected internationally for its objectivity and its creative excellence, and here in Britain as a pillar of our cultural life."
"1035","We support an independent and world-class BBC at the heart of a vibrant public broadcasting system."
"1036","Our strong support for its editorial independence and the licence fee that finances the BBC's programmes and activities will continue."
"1037","The BBC Trust should fully involve the public in decision-making."
"1038","The licence-fee is guaranteed for the ten-year Royal Charter that took effect on 1 January 2007."
"1039","Channel 4 will continue as a public-service broadcaster providing distinctive competition to the BBC, alongside ITV and Channel 5."
"1040","We are committed to maintaining plurality in regional news provision."
"1041","We will fund three regional news programme pilots from the digital switchover under-spend in the current licence-fee period."
"1042","The digital revolution is transforming the world of broadcasting."
"1043","We are working with the BBC and Digital UK to ensure that TV's digital switch-over takes place smoothly by 2012, providing financial support and helping elderly people and the most vulnerable households in the UK."
"1044","To ensure we preserve competition and protect children and consumers on the Internet, we will safeguard the independence of Ofcom."
"1045","We are extending broadband access to every business and home, ensuring universal access within a decade to high-speed broadband across the country."
"1046","We will update the intellectual property framework that is crucial to the creative industries - and take further action to tackle online piracy."
"1048","A green future for Britain. To be on track for the transition to a low-carbon economy in a way that is fair, secure and helps create the jobs of the future, as we protect and enhance our natural environment and quality of life."
"1049","For the Tories the environment has been all about image — by failing to deliver on our renewable energy targets, reversing our planning reforms and giving up on our new industrial strategy, they would put Labour's low-carbon revolution in jeopardy."
"1051","The next stage of national renewal. Achieve around 40 per cent low-carbon electricity by 2020 and create 400,000 new green jobs by 2015."
"1052","Make greener living easier and fairer through 'pay as you save' home energy insulation, energy-bill discounts for pensioners and requiring landlords to properly insulate rented homes."
"1053","Move towards a 'zero waste' Britain, banning recyclable and biodegradable materials from landfill."
"1054","Link together new protected areas of habitat"
"1055","maintain the Green Belt"
"1056","increase forest and woodland areas."
"1057","Ensure fairness for food producers through EU reform and a Supermarkets Ombudsman"
"1058","and support post offices, shops and pubs in rural communities."
"1059","Britain is a transition economy: from high carbon to low carbon."
"1060","To avert the catastrophe of unchecked climate change we have begun the shift to a different kind of economic future."
"1061","Our vision is of a society where economic prosperity and quality of life come not from exploiting the natural world but from its defence."
"1062","This is a huge challenge, not just for Britain but for the world."
"1063","Living within our environmental means will require a dramatic shift using resources more efficiently and reducing waste."
"1064","We will need to find new ways of balancing the multiple uses of land: safeguarding food security at the same time as enriching our natural environment"
"1065","protecting distinctive landscapes while enabling environmentally sensitive development."
"1066","Labour's environmental agenda reflects our values."
"1067","Only active government can shape markets to prioritise green growth and job creation."
"1068","Environmental sustainability cannot be left to individuals and businesses acting alone."
"1069","We believe that people have the right to a healthy environment."
"1070","That means giving everyone access to the beauty and amenity of natural places"
"1071","we want to make it easier to live in a sustainable way whatever your standard of living."
"1072","We believe in local community action - enabling both elected councils and community and social enterprises to provide environmental benefits to local people."
"1073","We are internationalists too: only co-operative global action - including a strong European Union - can tackle climate change and protect the world's precious environments."
"1075","Towards a green economy. We have established low-carbon policy as one of the principal engines of our economic recovery and future growth."
"1076","Our aim is to create 400,000 new green jobs by 2015."
"1077","The foundation of Labour's approach has been leadership on climate change."
"1078","The 2008 Climate Change Act made Britain the first country in the world to put its carbon targets into law."
"1079","Internationally, we will continue to work for n ambitious, fair and legally binding climate change agreement, building on the Copenhagen Accord to limit global temperature rises to two degrees Celsius."
"1080","In the next Parliament, we will use our leadership in the EU to push for a strengthening of Europe's 2020 emission reductions from 20 to 30 per cent by 2020 as part of an ambitious global deal."
"1081","This would mean the UK increasing its current target of a 34 per cent reduction."
"1082","As part of the negotiations, we believe Europe should agree a second Kyoto commitment period, provided all countries are brought within a clear legal framework."
"1083","Developing countries need help to adapt, reduce deforestation and emissions."
"1084","From 2013 we will provide climate assistance additional to our commitment to provide 0.7 per cent of national income in overseas aid."
"1085","No more than ten per cent of our aid will be counted towards climate finance."
"1087","Clean energy. This Government is revolutionising Britain's energy policy."
"1088","We are building a clean energy system which will reduce Britain's dependence on imported oil and gas and increase our energy security."
"1089","We are planning for around 40 per cent of our electricity to come from low-carbon sources by 2020 - renewables, nuclear and clean fossil fuels."
"1090","A major drive for energy efficiency will be enhanced by a 'smart grid' using new information technologies."
"1091","We are committed to meeting 15 per cent of our energy demand from renewables by 2020."
"1092","We already have more offshore wind-power than any other country in the world, and our plans could see this increase up to 40 times, alongside other renewable technologies such as tidal and marine, solar and sustainable bio-energy."
