"","sentence_text_new"
"870","and that the people of Northern Ireland themselves should determine their constitutional position."
"871","We will maintain, against Socialist opposition, for as long as is necessary the special powers which the police need throughout the UK to prevent terrorism and bring terrorists to justice."
"872","There will be no change in the present status of Northern Ireland as part of the United Kingdom unless the people of Northern Ireland so wish it."
"873","That is at the heart of the Anglo-Irish Agreement which was signed with the Republic of Ireland in 1985."
"874","The Agreement offers reassurance to both sides of the community that their identities and interests will be respected, and that any change in the status of Northern Ireland would only come about with the consent of a majority of the people of the Province."
"875","It commits both governments to work together in the fight against terrorism."
"876","We will continue to work within the Province for a devolved government in which both communities can have confidence and will feel able to participate."
"878","Local Government and Inner Cities. The Conservative view of local government is that local people should look after the interests of the local community which they were elected to serve, maintaining and improving essential services at a price people can afford."
"879","That is an honourable tradition of public service, still upheld by councillors in most local authorities."
"880","But the abuses of left-wing Labour councils have shocked the nation."
"881","The Labour Party leadership pretends that this is a problem in only a few London boroughs."
"882","The truth is that the far Left control town halls in many of our cities."
"883","The extremists have gained power in these areas partly because too few ratepayers have an interest in voting for responsible councillors pursuing sensible policies."
"884","Many people benefit from local services yet make little or no contribution towards them: this throws too heavy a burden on too few shoulders."
"885","There is much else wrong with the present system of domestic rates."
"886","They seem unfair and arbitrary."
"887","And companies are left with little protection against huge rate rises levied by councils controlled by Labour, Liberals and Social Democrats, which drive them out of business and destroy jobs."
"888","We have acted to protect ratepayers' interests in a number of ways."
"889","The wasteful and unnecessary tier of the GLC and metropolitan counties has been eliminated - to the substantial benefit of ratepayers."
"890","Our rate-capping legislation so bitterly opposed by the Labour, SDP and Liberal parties in Parliament has protected ratepayers from huge rate increases."
"891","This year alone, twenty councils will be rate-capped nineteen of them Labour and one controlled by the Liberals and the SDP saving ratepayers several hundred million pounds."
"892","We will now tackle the roots of the problem."
"893","We will reform local government finance to strengthen local democracy and accountability."
"894","Local electors must be able to decide the level of service they want and how much they are prepared to pay for it."
"895","We will legislate in the first Session of the new Parliament to abolish the unfair domestic rating system and replace rates with a fairer Community Charge."
"896","This will be a fixed rate charge for local services paid by those over the age of 18, except the mentally ill and elderly people living in homes and hospitals."
"897","The less-well-off and students will not have to pay the full charge but everyone will be aware of the costs as well as the benefits of local services."
"898","This should encourage people to take a greater interest in the policies of their local council and in getting value for money."
"899","Business ratepayers will pay a Unified Business Rate at a standard rate pegged to inflation."
"900","We will require local authorities to put out to tender a range of services, including refuse collection, the cleaning of streets and buildings, vehicle maintenance, catering and ground maintenance."
"901","Ratepayers expect councils to provide their services as efficiently as possible."
"902","Yet some local authorities steadfastly oppose private sector companies tendering for services even though they could provide them more cheaply and effectively."
"903","The independent Audit Commission has estimated that some £500 million a year could be saved if all councils followed the practices of the best sums which could be used to lower rates or improve services."
"904","The Widdicombe Report into the conduct of local authority business painted a disturbing picture of the breakdown of democratic processes in a number of councils."
"905","We will take action to strengthen democratic processes in local authorities."
"907","Inner Cities. The regeneration of the inner cities must be tackled."
"908","The growth in our national prosperity in recent years has been founded on a rebirth of enterprise."
"909","But in many of our inner cities the conditions for enterprise and pride of ownership have been systematically extinguished by Socialist councils."
"910","For the sake of those living in our inner cities we must remove the barriers against private investment, jobs and prosperity which such councils have erected."
"911","We are setting up five new Urban Development Corporations which will have the powers, resources and management structure to reclaim and redevelop great tracts of derelict land: these new Corporations will follow the model successfully applied in London Docklands and on Merseyside."
"912","Our Unified Business Rate will ensure that companies and jobs are not driven out of inner city areas by the high rates of profligate councils."
"913","We have roughly doubled the resources to reclaim derelict land."
"914","We will improve procedures to accelerate the process of bringing vacant and under-used public sector land back into productive use."
"915","We will build on the experience of Urban Development Corporations by creating new mini-UDCs."
"916","These will operate on a smaller scale in areas where there is clear economic potential but where the local authorities are failing to tackle the problem."
"917","Our Urban Programme provides a range of grants to help industry and local councils undertake projects that will improve the environment and encourage new investment."
"918","We are helping to lead local action through our five City Action Teams, sixteen Inner City Task Forces and the Inner City Partnerships."
"919","All of them draw on government assistance and work with local business and local people to promote enterprise, employment and training."
"920","Great cities are built on the enterprise and vitality of the individuals who live there."
"921","Our aim is to create a climate which encourages and harnesses that energy in the interests of all."
"924","A Better Society. Planning and the Environment. Conservatives are by instinct conservationists - committed to preserve all that is best of our country's past."
"925","We are determined to maintain our national heritage of countryside and architecture."
"926","Since taking office we have: more than doubled the area of specially protected Green Belt: we will continue to defend it against unsuitable development"
"927","established new arrangements, backed with public funds, to make farming more sensitive to wildlife and to conservation"
"928","completed the work of listing pre-war buildings which receive legal protection and extended such protection to the best post-war buildings"
"929","established a new, powerful Pollution Inspectorate"
"930","passed new laws on the control of pesticides and implemented new controls on the pollution of water"
"931","put in hand plans for cleaning up Britain's beaches, costing over £300 million over the next four years"
"932","more than doubled spending after allowing for inflation on countryside and nature conservation since 1979"
"933","set in hand the establishment of the new Norfolk Broads Authority - a major environmental initiative"
"934","established a huge programme, costing over £4,000 million, to clean up the environment of the Mersey Basin by the early years of the next century."
"935","We are determined to maintain the Green Belt."
"936","We will protect the countryside for its own sake and conserve its wildlife, while allowing for those small scale and well planned developments which are needed to provide jobs and keep country areas thriving."
"937","Wherever possible we want to encourage large-scale developments to take place on unused and neglected land in our towns and cities rather than in the countryside."
"938","We want to improve on our performance in 1986 when nearly half of all new development took place on reused land."
"940","A Practical Agenda. Only the Conservatives have a serious costed agenda for further environmental action for another five years of Government."
"941","We will: continue our £600 million programme of modifying power stations, to combat acid rain"
"942","adopt improved standards, in concert with Europe, for reducing pollution from cars."
"943","We have already reduced tax on lead-free petrol and will encourage its wider use"
"944","introduce new laws on air pollution and dangerous wastes"
"945","double the funding for Environmentally Sensitive Areas"
"946","introduce new laws giving extra protection to the landscape of our National Parks"
"947","encourage more small woodlands in lowland areas through new grants"
"948","legislate to safeguard common land on the basis of the Common Land Forum, and continue to protect public access to the countryside through footpaths"
"949","support scientifically justified, international action to protect the atmosphere and the sea from damage from pollutants"
"950","establish a National Rivers Authority to take over responsibilities for ensuring strict safeguards against the pollution of rivers and water courses and to pursue sound conservation policies."
"951","The water supply and sewage functions of the water authorities will be transferred to the private sector"
"952","set up safe facilities for disposing of radioactive waste from power stations, hospitals and other sources: we have asked UK NIREX to come forward with proposals for deep disposal."
"954","The Arts. Our international reputation in the arts has never been higher."
"955","Tourists flock to this country to enjoy the highest standards of theatre, music, artistic excellence and our museums."
"956","Art centres have nearly doubled in number since 1979."
"957","Attendances at theatres, concerts, cinemas and historic houses have all risen significantly."
"958","Under the Conservatives, spending on the arts has risen by 15 per cent since 1979 after allowing for inflation."
"959","Over the same period, the Arts Council grant has risen from £61 million to nearly £139 million."
"960","And schemes like the Business Sponsorship Incentive Scheme have pushed the value of such sponsorship from £72 million to £25 million over the last decade."
"961","In future years: We will maintain government support for the arts and continue to encourage private support."
"962","We will make it a major objective to ensure that excellence in the arts is available in all parts of the country."
"963","We will continue to safeguard our heritage, particularly through the National Heritage Memorial Fund, created by this Government in 1980 to assist the preservation, maintenance and acquisition of items of outstanding merit which might otherwise be lost to the nation."
"964","We will encourage our great national museums and galleries to make the national treasures which they house more widely accessible."
"966","Sport. We have increased funding for the Sports Council from £15 million in 1978/79 to £37 million in 1987/88."
"967","We will continue to work with the Council and, through our funding of the Sports Council National Centres, we will encourage the pursuit of excellence in our sports."
"968","We want to encourage competitive sports through schools and clubs and we strongly oppose any attempts to ban competitive sports in schools."
"969","We will continue to encourage schools and colleges to open their facilities for community use wherever possible to co-operate with other owners to achieve public access to sport premises."
"970","Football hooliganism has tarnished the good name of British sportsmanship."
"971","We have acted to control the sale of alcohol at sports grounds."
"972","We have enhanced police powers to stop and search at football grounds and we have encouraged tougher sentencing of hooligans."
"974","Broadcasting. Our objectives for broadcasting are to provide consumers with a wider range of programmes, to encourage independent producers, and to preserve the high standards which we have traditionally enjoyed in British broadcasting."
"975","Vital decisions will need to be made in the next Parliament."
"976","We have already published proposals for a less regulated and more diverse radio system."
"977","We shall follow a policy of more competition, variety and innovation in our domestic networks and encourage the export of British programmes to international audiences and markets."
"978","The development of the broadcasting industry will be allowed to occur, wherever possible, commercially."
"979","We will therefore introduce a major new Broadcasting Bill in the new Parliament."
"980","It will enable the broadcasters to take full advantage of the opportunities presented by technological advances and to broaden the choice of viewing and listening."
"981","The broadcasters owe it to the lively talent in the independent sector to take more programmes from them."
"982","We will ensure that at least 25 per cent of programmes broadcast on both ITV and BBC will be supplied by independent producers as soon as possible."
"983","The responsibility for enforcing broadcasting standards must rest with the broadcasting authorities."
"984","The present Broadcasting Complaints Commission has a relatively narrow remit."
"985","But there is deep public concern over the display of sex and violence on television."
"986","We will therefore bring forward proposals for stronger and more effective arrangements to reflect that concern."
"987","We will remove the current exemption enjoyed by broadcasters under the Obscene Publications Act 1959."
"989","Britain and The World. Britain is once again giving a lead in world affairs."
"990","We are forthright in support of freedom and justice."
"991","We stand up vigorously for Britain's interests abroad."
"992","Our voice is heard with respect on the crucial issues of war and peace, of finance and trade."
"994","Defending the Nation. The first duty of government is the defence of the realm and the preservation of peace."
"995","Nuclear weapons are vital to that task."
"996","In the 40 years since 1945, more than 10 million people have died in wars around the globe."
"997","But there has been peace in Europe."
"998","Conventional weapons did not succeed in deterring war."
"999","But nuclear weapons have prevented, not only nuclear war, but conventional war in Europe as well."
"1000","A strong defence policy has proved to be the most effective peace policy."
"1001","Labour's policy is to give up Britain's independent nuclear deterrent without asking anything in return."
"1002","The Labour Party would require the United States to withdraw its nuclear weapons from our soil and to close down NATO nuclear bases in Britain."
"1003","It would remove Britain altogether from the protection of the United States' nuclear umbrella."
"1004","That policy would abandon the defence policy followed by every British government, Labour or Conservative, since the Second World War."
"1005","It would expose us to nuclear blackmail from the vast Soviet armoury, to which we would have no reply."
"1006","It would inflict damage, perhaps fatal damage, on the Atlantic Alliance on which we and Western Europe depend for our security."
"1007","It would strike at our relations with our most important ally, weakening the American commitment to Europe's defences."
"1008","It would, in short, be the biggest victory for the Soviet Union in 40 years."
"1009","The defence policy of the Liberals and Social Democrats is muddled and confused."
"1010","They would cancel Trident and they have no clear idea of what to put in its place."
"1011","Their suggested replacements are much more expensive than Trident, which costs only 3p in every £ of defence spending."
"1012","None would be available in time."
"1013","None would provide equal security."
"1014","The Liberal and SDP defence policy would be one-sided disarmament by default or inadvertence."
"1015","The only difference between it and Labour policy is a matter of timing."
"1016","Labour would scrap Britain's deterrent immediately upon entering office."
"1017","The Liberals and Social Democrats would allow it to wither on the vine."
"1018","Only the Conservative Party stands by the defence policy which every post-war government has seen to be necessary and which has kept the peace of Europe for more than a generation."
"1019","We are not prepared to take risks with Britain's security: We will stand fully by our obligations to our European and American allies in NATO."
"1020","We will retain our independent nuclear deterrent and modernise it with Trident."
"1021","Because of improvements in Soviet defences we need the greater capability of Trident to retain the necessary deterrence which Polaris gives."
"1022","No amount of money spent on conventional defence would ever buy us the same degree of deterrence."
"1023","We will continue to increase the effectiveness of our conventional forces, to provide them with the most modern equipment and to obtain better value for money from the defence budget."
"1024","We have already increased defence spending by more than 20 per cent in real terms since 1979 and restored the pay and conditions of our servicemen."
"1025","But we also want to see a world in which there are fewer nuclear weapons."
"1026","That is why Britain is at the forefront of arms control negotiations."
"1027","We strive with our allies to achieve balanced and verifiable agreements for: the elimination of medium-range nuclear missiles in Europe and preferably world-wide"
"1028","agreed constraints on shorter-range missiles"
"1029","a 50 per cent cut in strategic nuclear missiles"
"1030","and a world-wide ban on chemical weapons."
"1031","Western strength and resolution are essential to achieve these aims."
"1032","That is why the Conservative Government deployed Cruise missiles."
"1033","All the Opposition parties - Labour, Liberals and SDP - voted against deployment in the House of Commons."
"1034","Yet it was the deployment of Cruise and Pershing missiles which brought the Soviet Union back to the negotiating table."
"1035","We can look forward to an agreement this year which will, for the first time, reduce the numbers of nuclear weapons."
"1036","With the Conservatives Britain is also taking the lead in working towards greater trust and confidence between East and West, and to encourage changes in the East, where disillusion with totalitarian Socialism grows inexorably."
"1037","The Prime Minister's historic visit to Moscow was a major contribution to this."
"1038","We shall welcome any move by the Soviet Union towards respect for basic human rights."
"1039","But we must not lower our guard."
"1040","Strong defence is still the surest foundation for building peace."
"1042","Europe Grows in Strength. This Government has taken Britain from the sidelines into the mainstream of Europe."
"1043","But being good Europeans does not prevent us from standing up for British interests."
"1044","The agreement we negotiated on the Community Budget has saved Britain £4,500 million since 1984."
"1045","We will continue to work for strict controls on the Community Budget."
"1046","Britain has led the way in establishing a genuine common market, with more trade and services moving freely across national boundaries."
"1047","We will campaign for the opening of the market in financial and other services and the extension of cheaper air fares in Europe."
"1048","We will also continue to work with our European partners to defend our own trading interests and press for freer trade among all nations."
"1049","All of this will help safeguard existing jobs and create new ones."
"1050","We will continue to play a responsible leading role in the development of the Community, while safeguarding our essential national interests."
"1052","Firm Against Terrorism and Aggression. Britain has stood at the forefront in the fight against international terrorism."
"1053","No democracy has a better record than Britain in standing up to the terrorists, who threaten the most basic values of civilised life."
"1054","We will seek the support of other democratic nations for the provisions of the European Convention on the Suppression of Terrorism."
"1055","We stood up to aggression in the Falklands and would do so again, if necessary."
"1056","We want normal relations with Argentina."
"1057","We have made numerous proposals to that end."
"1058","But we stand by our pledges to the Islanders."
"1059","We will not negotiate on the sovereignty of the Falklands."
"1061","The Wider World. When other countries are prepared to act in good faith, the Conservative Government has shown the will and the diplomatic skill to find solutions to age-old conflicts and misunderstandings."
"1062","Our record of tackling long-standing problems in Hong Kong, Zimbabwe and Gibraltar demonstrates our determination to seek peaceful and imaginative settlements of difficult international disputes."
"1063","We have played a prominent part in bringing Israel and the moderate Arab states closer to peace negotiations in the framework of an international conference."
"1064","We believe that the issues of Southern Africa, too, will be tackled best by dialogue, not violence."
"1065","We want to see an end to apartheid in South Africa."
"1066","But trade and economic sanctions would only serve to entrench apartheid, increase the risk of bloodshed and inflict severe hardship on black South Africans without bringing a settlement any nearer."
"1067","Negotiations between the leaders of the South African people are the best way to resolve the problems of that unhappy country."
"1069","Overseas Aid. We have the sixth largest aid programme in the western world, and the third largest in Europe, spending about £1,300 million each year."
"1070","Britain pioneered the reform of Europe's food aid policy, to make it more rapid and effective."
"1071","We have substantially increased our support for the disaster, famine and refugee relief activities of voluntary agencies, as well as for their long-term development work."
"1072","We have led the way in giving help to the people of Ethiopia, ravaged by famine."
"1073","Our Aid and Trade Provision funds have helped win good development contracts for British firms worth over £2 billion since 1979."
"1074","We will maintain our substantial aid programme and direct it ever more effectively."
"1075","We will bring more young people from Commonwealth and other countries to train and study in Britain."
"1076","We ourselves have made positive and practical proposals for international action to help some of the poorest and most indebted countries of sub-Saharan Africa."
"1077","Labour's proposal of selective import controls would damage developing countries, open the door to protectionism and harm those poorest countries which most need our help."
"1078","It would also be bad for Britain."
"1079","The best contribution Britain can make to developing countries is to champion open trade and free enterprise abroad and to practise them at home."
"1081","A Fateful Choice. For decades there was basic agreement between political parties on defence and foreign policy."
"1082","That agreement was firmly in the national interest."
"1083","It has been torn up by our opponents."
"1084","Labour's policy would mean not a secure Britain, but a neutralist Britain."
"1085","And eventually for there can be no trifling with Soviet power a frightened and fellow-travelling Britain."
"1086","The Liberals and Social Democrats would take us more slowly down that same disastrous road."
"1087","This election matters more for our safety and freedom than any election since the Second World War."
"1089","Conclusion: The Way Forward. The proposals outlined in this manifesto are the extension of policies which have already proved outstandingly successful."
"1090","Today Britain is a stable and well-governed country which exercises great influence in the world."
"1091","We seek the support of the British people to make this achievement truly secure, to build upon it and to extend its benefits to all."
"1092","No previous government with eight years of office to its credit has ever presented the electorate with such a full programme of radical reform."
"1093","No other party, presenting its manifesto proposals to the nation, has been able to support them with such a solid record of achievement."
"1094","We commend them with confidence to the British people."
