sentenceid,manifestoid,sentence_text,area,scale,policy_area_gold_reason,Ncodes,EconNeg2,EconNeg1,Econ0,EconPos1,EconPos2,SocNeg2,SocNeg1,Soc0,SocPos1,SocPos2,Neither,propEcon,propSoc,propNone,propEconLeft,propEconMiddle,propEconRight,propSocLeft,propSocMiddle,propSocRight,gold_scale,expanded_gold_scale,gold_position
40001461,Con 1997,Our low tax structure has been crucial to our industrial revival.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001481,Con 1997,"As we want small businesses to flourish, we will go even further.",Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001491,Con 1997,We will cut the small companies rate of corporation tax in line with personal taxation as we move towards a 20p basic rate.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001501,Con 1997,Investment and enterprise are deterred if the taxman takes too much of the capital that is built up by a successful business.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001521,Con 1997,We will continue to reduce the burden of capital gains tax and inheritance tax as it is prudent to do so.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001601,Con 1997,We have already abolished over a thousand regulations.,Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001611,Con 1997,New regulations must only be introduced if it is clear that their benefits exceed their costs and they do not place an undue burden on a small firm.,Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001621,Con 1997,We will introduce sunset requirements into new regulations whenever appropriate so that they are automatically reviewed or dropped after a specific period.,Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001631,Con 1997,Many businessmen suffer regulatory burdens imposed by local government and quangos.,Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001641,Con 1997,We will therefore insist that the whole of the public sector adopts the same stringent rules that we require of central government in justifying the benefits of new regulations against their costs.,Econ,Somewhat Right,The issue of cost accountability for the public sector concerns economic policy. The right favors more cost monitoring of public bureaucracy.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001661,Con 1997,Any extra burden on business will destroy jobs.,Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001781,Con 1997,No Conservative government will sign up to the Social Chapter or introduce a national minimum wage.,Econ,Somewhat Right,"The social chapter of the Maastricht Treaty is a form of regulations imposed on employment, a form of economic policy. The right is opposed to the burdens that this system of social protections would impose on businesses.",6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40001801,Con 1997,We will resist the imposition of other social burdens on the work place through a new European employment chapter.,Econ,Somewhat Right,"The social chapter of the Maastricht Treaty is a form of regulations imposed on employment, a form of economic policy. The right is opposed to the burdens that this system of social protections would impose on businesses.",6,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002511,Con 1997,Families and Tax. We believe families should be left with as much of their own money as possible.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002531,Con 1997,"We have already cut the basic rate of income tax from 33p to 23p, and our aim is to get it down to 20p, benefitting 18 million taxpayers.",Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002591,Con 1997,We will give priority to future reductions in personal taxation that help families looking after dependent children or relatives by allowing one partner's unused personal allowance to be transferred to a working spouse where they have these responsibilities.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002601,Con 1997,This will provide a targeted reduction in the tax bill to those families who need it most.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002721,Con 1997,It is the Conservative vision of security through personal savings - not a socialist vision of security through the state.,Econ,Somewhat Right,Savings versus spending is something that economic policy targets. The right favors private savings for security rather than state-provided guarantees.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002731,Con 1997,We want people to enjoy Britain's success - especially by owning shares in the companies for which they work.,Econ,Somewhat Right,Government regulations to encourage share ownership is a form of economic policy. The right has traditionally favored private ownership of private firms through owning shares (stocks).,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002741,Con 1997,We have already introduced a number of schemes to encourage employee share ownership.,Econ,Somewhat Right,Government regulations to encourage share ownership is a form of economic policy. The right has traditionally favored private ownership of private firms through owning shares (stocks).,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002751,Con 1997,"To encourage a further expansion of worker shares, our new Share Match Scheme will allow employees to be rewarded with additional free shares if they acquire a stake in their company.",Econ,Somewhat Right,Government regulations to encourage share ownership is a form of economic policy. The right has traditionally favored private ownership of private firms through owning shares (stocks).,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002761,Con 1997,"Our goal is that by 2000, more than half of the employees of Britain's larger companies will own shares in those companies.",Econ,Somewhat Right,Government regulations to encourage share ownership is a form of economic policy. The right has traditionally favored private ownership of private firms through owning shares (stocks).,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002781,Con 1997,We will continue to build on this success by exploring ways in which existing tax exemptions for savings can be developed - allowing individuals to secure their future and protect their families against unexpected contingencies.,Econ,Somewhat Right,Savings versus spending is something that economic policy targets. The right favors private savings for security rather than state-provided guarantees.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002791,Con 1997,We will continue to raise the threshold for inheritance tax as it is prudent to do so.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002811,Con 1997,These savings should not be penalised by the tax system.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002851,Con 1997,We will make it easier for small employers to set up personal pension plans for groups of employees.,Econ,Somewhat Right,Pension plans and the regulations that govern them is economic policy. Reducing regulations to make it easier for businesses to provide private pensions for employees is favored by the right.,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002861,Con 1997,We will create more flexibility for people who save in personal pension plans to continue investing in those schemes if they subsequently move to jobs with company pension schemes.,Econ,Somewhat Right,Pension plans and the regulations that govern them is economic policy. Reducing regulations to make it easier for businesses to provide private pensions for employees is favored by the right.,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40002911,Con 1997,At the start of the next parliament we will set out proposals to provide all young people entering the workforce with a personal pension fund paid for through a rebate on their national insurance contributions.,Econ,Somewhat Right,Pension plans and the regulations that govern them is economic policy. Reducing regulations to make it easier for businesses to provide private pensions for employees is favored by the right.,6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006461,Con 1997,"We will ensure private ownership, competition and regulation continue to deliver lower prices and better services for consumers.",Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms and increasing competition.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006471,Con 1997,"We will extend competition for domestic gas users, and introduce competition in the water industry, starting with large users.",Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms and increasing competition.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006551,Con 1997,"We will guarantee to preserve the national identity, universal service and distinctive characteristics of the Royal Mail, while considering options - including different forms of privatisation - to introduce private capital and management skills into its operations.",Econ,Somewhat Right,"Privatization of services is an economic policy. The right has favored partially or entirely privatizing the Royal Mail, and making it compete with other services.",6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006561,Con 1997,We will transfer Parcelforce to the private sector whilst ensuring that every Post Office in the land continues to provide a full parcel service at an economical price.,Econ,Somewhat Right,"Privatization of services is an economic policy. The right has favored partially or entirely privatizing the Royal Mail, and making it compete with other services.",6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006581,Con 1997,We will therefore continue to pass government activities into private ownership where this can bring benefits to consumers and taxpayers.,Econ,Somewhat Right,Public ownership of firms is an element of economic policy. Advocating private ownership (as opposed to public ownership or nationalization) is a position of the right.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006801,Con 1997,We will legislate to remove legal immunity from industrial action which has disproportionate or excessive effect.,Econ,Somewhat Right,Government relations with trade unions are a part of economic policy. Advocating a more limited role for trade unions and less rights for workers to call strikes is generally a policy of the right.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006811,Con 1997,Members of the public and employers will be able to seek injunctions to prevent industrial action in these circumstances.,Econ,Somewhat Right,Government relations with trade unions are a part of economic policy. Advocating a more limited role for trade unions and less rights for workers to call strikes is generally a policy of the right.,6,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40006821,Con 1997,Any strike action will also have to be approved by a majority of all members eligible to vote and ballots will have to be repeated at regular intervals if negotiations are extended.,Econ,Somewhat Right,Government relations with trade unions are a part of economic policy. Advocating a more limited role for trade unions and less rights for workers to call strikes is generally a policy of the right.,6,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40011361,Con 1997,"Our Vision for Britain:. 25 Pledges for the Nation. The Enterprise Centre of Europe. TAX AND SPENDING: keep tight control of public spending priorities, aiming for our target of a 20p basic rate of income tax over the next parliament.",Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40011381,Con 1997,JOBS: Protect jobs by keeping Britain out of the European Social Chapter,Econ,Somewhat Right,"The social chapter of the Maastricht Treaty is a form of regulations imposed on employment, a form of economic policy. The right is opposed to the burdens that this system of social protections would impose on businesses.",6,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40011411,Con 1997,ENTERPRISE: Support growth and investment by keeping Britain the lowest tax major economy in Europe.,Econ,Somewhat Right,Taxation is economic policy. Lowering taxes and cutting spending are positions favoured by the right.,6,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
40011431,Con 1997,and curbing unnecessary regulations.,Econ,Somewhat Right,State regulation of private firms is a form of economic policy. The right favours reducing regulations imposed on private firms and increasing competition.,6,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
60000851,Lab 1997,"InÌ_industrial relations, we make it clear that there will be no return to flying pickets, secondary action, strikes with no ballots or the trade union law of the 1970s.",Econ,Somewhat Right,Government relations with trade unions are a part of economic policy. Advocating a more limited role for trade unions and less rights for workers to call strikes is generally a policy of the right.,6,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Economic,Economic,Economic
10000031,Con 1987,We have risen to fresh challenges at home and abroad.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000151,Con 1987,A Conservative dream is at last becoming a reality.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000161,Con 1987,This Manifesto points the way forward.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000171,Con 1987,"The British Revival. This manifesto sets out our vision for the Britain of the 1990s and beyond, a future based on the aspirations of millions of individuals and their families their hopes, their needs, their security.",None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000241,Con 1987,It seems in retrospect to be the history of another country.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000251,Con 1987,Yet these things happened and people had to accept them as an unavoidable part of everyday life.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000261,Con 1987,Reversing the Decline. Remember the conventional wisdom of the day.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000281,Con 1987,We were in the grip of an incurable British disease.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000431,Con 1987,Britain is also playing a major part on the international stage.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000441,Con 1987,"From the White House through Europe to the Kremlin our voice is heard on arms control, on East-West issues, on human rights, on the Middle East and on African affairs.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000451,Con 1987,"With the Conservative Government, Britain has played a strong and responsible role internationally.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000471,Con 1987,"We have secured our national interests, as when we liberated the Falklands.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000491,Con 1987,Time and again we have shown that we possess the essential requirements of successful diplomacy: we stand firm on principles yet are ready to negotiate and prepared to take decisive action.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000501,Con 1987,Founded in Strength. The ability to act internationally does not come without effort.,None,Neutral,The reference to defense policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000561,Con 1987,We gave a lead in NATO and installed Cruise missiles.,None,Neutral,The reference to defense policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000571,Con 1987,"Today, as a result, the Soviet Union is at last prepared to negotiate to remove its own missiles targeted against us.",None,Neutral,The reference to defense policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000581,Con 1987,This Government is modernising our own independent deterrent.,None,Neutral,The reference to defense policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000591,Con 1987,Today Britain retains an independent influence in arms control negotiations between the superpowers.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000611,Con 1987,we have also regained our national self-respect.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000621,Con 1987,But restoring a country's greatness is not easy.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000701,Con 1987,And let us not forget the challenge of the Falklands War.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000711,Con 1987,"How many of the alternative governments on offer would have stood firm, overcome, or even survived such difficulties?",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000751,Con 1987,A Strong and Stable Government. How has it been done?,None,Neutral,This sentence contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000761,Con 1987,All these improvements in the wealth and standing of our country have only been possible because we have had a strong government with sound policies and a decisive majority in Parliament.,None,Neutral,"This statement is about confidence in the party's ability to govern, not specifically about either economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000771,Con 1987,A weak government with uncertain policies would not have known how to withstand the pressures upon it,None,Neutral,"This statement is about confidence in the party's ability to govern, not specifically about either economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000781,Con 1987,a government without a good overall majority in Parliament would not have been allowed to do so,None,Neutral,"This statement is about confidence in the party's ability to govern, not specifically about either economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000791,Con 1987,and a strong government with unso1ind policies would have been a positive force for disaster.,None,Neutral,"This statement is about confidence in the party's ability to govern, not specifically about either economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000801,Con 1987,"In this election, only the Conservative Party is offering strong, decisive and united government.",None,Neutral,"This statement is about confidence in the party's ability to govern, not specifically about either economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000811,Con 1987,The Next Moves Forward. The next Conservative Government will build on the achievements of the past eight years with a full programme of positive reform.,None,Neutral,"This statement is about confidence in the party's ability to govern, not specifically about either economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10000881,Con 1987,"We intend to press on with the radical Conservative reform which we embarked upon in 1979, and which has already revived the spirit of our people and restored the reputation of our country.",None,Neutral,"This statement is about confidence in the party's ability to govern, not specifically about either economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10002211,Con 1987,"It is vital to ensure that all pupils between the ages of 5 to 16 study a basic range of subjects - including maths, English and science.",None,Neutral,This reference to the educational curriculum does not specifically entail economic or social policy content.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10002221,Con 1987,"In each of these basic subjects syllabuses will be published and attainment levels set so that the progress of pupils can be assessed at around ages 7, 11 and 14, and in preparation for the GCSE at 16.",None,Neutral,This reference to the educational curriculum does not specifically entail economic or social policy content.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10002231,Con 1987,"Parents, teachers and pupils will then know how well each child is doing.",None,Neutral,This reference to the educational curriculum does not specifically entail economic or social policy content.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008021,Con 1987,"Northern Ireland. The British people have shown their commitment to the people of Northern Ireland in the common fight against terrorism, and in helping improve the economic and social situation in the Province.",None,Neutral,"Policy towards Northern Ireland concerns decentralization of powers, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008061,Con 1987,and that the people of Northern Ireland themselves should determine their constitutional position.,None,Neutral,"Policy towards Northern Ireland concerns decentralization of powers, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008081,Con 1987,There will be no change in the present status of Northern Ireland as part of the United Kingdom unless the people of Northern Ireland so wish it.,None,Neutral,"Policy towards Northern Ireland concerns decentralization of powers, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008091,Con 1987,That is at the heart of the Anglo-Irish Agreement which was signed with the Republic of Ireland in 1985.,None,Neutral,"Policy towards Northern Ireland concerns decentralization of powers, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008101,Con 1987,"The Agreement offers reassurance to both sides of the community that their identities and interests will be respected, and that any change in the status of Northern Ireland would only come about with the consent of a majority of the people of the Province.",None,Neutral,"Policy towards Northern Ireland concerns decentralization of powers, not economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008161,Con 1987,The Labour Party leadership pretends that this is a problem in only a few London boroughs.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008561,Con 1987,A Better Society. Planning and the Environment. Conservatives are by instinct conservationists - committed to preserve all that is best of our country's past.,None,Neutral,"This sentence is general, not specifically about economic or social policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008571,Con 1987,We are determined to maintain our national heritage of countryside and architecture.,None,Neutral,"This sentence is about preservation of the natural environment, with no specific economic implications.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008841,Con 1987,The Arts. Our international reputation in the arts has never been higher.,None,Neutral,Reputation in the arts is not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008851,Con 1987,"Tourists flock to this country to enjoy the highest standards of theatre, music, artistic excellence and our museums.",None,Neutral,Reputation in the cultural arena is not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008861,Con 1987,Art centres have nearly doubled in number since 1979.,None,Neutral,Reputation in the arts is not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10008871,Con 1987,"Attendances at theatres, concerts, cinemas and historic houses have all risen significantly.",None,Neutral,Reputation in the arts is not specifically about economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009031,Con 1987,Vital decisions will need to be made in the next Parliament.,None,Neutral,This sentence is mainly for rhetorical emphasis and contains no direct reference to either economic or social policy.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009161,Con 1987,Britain and The World. Britain is once again giving a lead in world affairs.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009181,Con 1987,We stand up vigorously for Britain's interests abroad.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009191,Con 1987,"Our voice is heard with respect on the crucial issues of war and peace, of finance and trade.",None,Neutral,"This sentence mentions finance and trade but is about global image, not a specific aspect of economic policy.",6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009221,Con 1987,"In the 40 years since 1945, more than 10 million people have died in wars around the globe.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009231,Con 1987,But there has been peace in Europe.,None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009241,Con 1987,Conventional weapons did not succeed in deterring war.,None,Neutral,The reference to defense policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
10009621,Con 1987,"With the Conservatives Britain is also taking the lead in working towards greater trust and confidence between East and West, and to encourage changes in the East, where disillusion with totalitarian Socialism grows inexorably.",None,Neutral,The reference to international policy is not specifically about anything economic or social.,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,NA,NA,NA,NA,NA,NA,Neither,Neither,Neither
