"","X_unit_id","X_created_at","X_golden","X_id","X_missed","X_started_at","X_tainted","X_channel","X_trust","X_worker_id","X_country","X_region","X_city","X_ip","subsidy_scale","orig__golden","language","post_sentence","pre_sentence","screener","sentence_text","sentenceid","speechno","orig_subsidy_scale","subsidy_scale_gold","subsidy_scale_gold_reason"
"2400",620361110,"12/4/2014 19:06:07","false",1493952329,"","12/4/2014 19:03:21","false","clixsense",1,30205806,"PRT","17","Porto","188.83.85.12",1,NA,"EN","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.","Our group will give Mr Rapkay’s report its unrestricted support. We want to encourage Mr Almunia to prompt the Commission to put forward a new proposal of 2018 and we want to amend two points in the report that has been adopted.",FALSE,"One of these concerns the question of the way in which the aid is to be gradually reduced.",5013,5,NA,NA,""
"2401",620361110,"12/4/2014 19:12:14","false",1493955158,"","12/4/2014 19:07:47","false","clixsense",1,25657133,"RUS","70","Stavropol","5.138.2.114",-1,NA,"EN","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.","Our group will give Mr Rapkay’s report its unrestricted support. We want to encourage Mr Almunia to prompt the Commission to put forward a new proposal of 2018 and we want to amend two points in the report that has been adopted.",FALSE,"One of these concerns the question of the way in which the aid is to be gradually reduced.",5013,5,NA,NA,""
"2402",620361111,"12/4/2014 19:07:03","false",1493952743,"","12/4/2014 19:04:56","false","neodev",0.8947,27790533,"IND","25","Chennai","182.65.236.197",0,NA,"EN","The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation. Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","We want to encourage Mr Almunia to prompt the Commission to put forward a new proposal of 2018 and we want to amend two points in the report that has been adopted. One of these concerns the question of the way in which the aid is to be gradually reduced.",FALSE,"We are of the opinion that this should be left to the Member States over this eight-year period.",5014,5,NA,NA,""
"2403",620361111,"12/4/2014 19:07:56","false",1493953135,"","12/4/2014 19:04:44","false","clixsense",0.8333,30046542,"HRV","21","Zagreb","93.136.127.76",1,NA,"EN","The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation. Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","We want to encourage Mr Almunia to prompt the Commission to put forward a new proposal of 2018 and we want to amend two points in the report that has been adopted. One of these concerns the question of the way in which the aid is to be gradually reduced.",FALSE,"We are of the opinion that this should be left to the Member States over this eight-year period.",5014,5,NA,NA,""
"2404",620361111,"12/4/2014 19:08:52","false",1493953704,"","12/4/2014 19:05:04","false","clixsense",0.8235,15254810,"PRT","19","Setúbal","85.240.64.41",0,NA,"EN","The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation. Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","We want to encourage Mr Almunia to prompt the Commission to put forward a new proposal of 2018 and we want to amend two points in the report that has been adopted. One of these concerns the question of the way in which the aid is to be gradually reduced.",FALSE,"We are of the opinion that this should be left to the Member States over this eight-year period.",5014,5,NA,NA,""
"2405",620361111,"12/4/2014 19:09:44","false",1493954046,"","12/4/2014 19:05:06","false","clixsense",0.8182,20685623,"IND","35","Indore","101.56.56.67",-1,NA,"EN","The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation. Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","We want to encourage Mr Almunia to prompt the Commission to put forward a new proposal of 2018 and we want to amend two points in the report that has been adopted. One of these concerns the question of the way in which the aid is to be gradually reduced.",FALSE,"We are of the opinion that this should be left to the Member States over this eight-year period.",5014,5,NA,NA,""
"2406",620361111,"12/4/2014 19:11:49","false",1493954972,"","12/4/2014 19:09:57","false","neodev",0.9412,28375885,"ESP","39","Santander","83.35.78.161",1,NA,"EN","The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation. Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","We want to encourage Mr Almunia to prompt the Commission to put forward a new proposal of 2018 and we want to amend two points in the report that has been adopted. One of these concerns the question of the way in which the aid is to be gradually reduced.",FALSE,"We are of the opinion that this should be left to the Member States over this eight-year period.",5014,5,NA,NA,""
"2407",620361112,"12/4/2014 19:03:14","false",1493950633,"","12/4/2014 19:01:45","false","neodev",0.8947,27790533,"IND","25","Chennai","182.65.236.197",0,NA,"EN","Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","One of these concerns the question of the way in which the aid is to be gradually reduced. We are of the opinion that this should be left to the Member States over this eight-year period.",FALSE,"The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",5015,5,NA,NA,""
"2408",620361112,"12/4/2014 19:05:04","false",1493951698,"","12/4/2014 19:02:22","false","neodev",0.75,26271914,"PAK","08","Islamabad","39.36.64.193",0,NA,"EN","Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","One of these concerns the question of the way in which the aid is to be gradually reduced. We are of the opinion that this should be left to the Member States over this eight-year period.",FALSE,"The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",5015,5,NA,NA,""
"2409",620361112,"12/4/2014 19:05:32","false",1493951918,"","12/4/2014 19:02:31","false","neodev",0.9286,30264023,"SRB","00","Belgrade","109.121.2.153",0,NA,"EN","Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","One of these concerns the question of the way in which the aid is to be gradually reduced. We are of the opinion that this should be left to the Member States over this eight-year period.",FALSE,"The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",5015,5,NA,NA,""
"2410",620361112,"12/4/2014 19:05:59","false",1493952237,"","12/4/2014 19:01:44","false","neodev",0.8571,30166879,"BIH","01","Sarajevo","109.175.100.49",1,NA,"EN","Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","One of these concerns the question of the way in which the aid is to be gradually reduced. We are of the opinion that this should be left to the Member States over this eight-year period.",FALSE,"The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",5015,5,NA,NA,""
"2411",620361112,"12/4/2014 19:07:52","false",1493953080,"","12/4/2014 19:02:22","false","neodev",0.9167,29756512,"MEX","09","Mexico","189.249.249.214",1,NA,"EN","Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","One of these concerns the question of the way in which the aid is to be gradually reduced. We are of the opinion that this should be left to the Member States over this eight-year period.",FALSE,"The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",5015,5,NA,NA,""
"2412",620361112,"12/4/2014 19:10:16","false",1493954286,"","12/4/2014 19:07:27","false","clixsense",1,29191275,"ESP","60","Castellón","83.37.135.216",0,NA,"EN","Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.","One of these concerns the question of the way in which the aid is to be gradually reduced. We are of the opinion that this should be left to the Member States over this eight-year period.",FALSE,"The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",5015,5,NA,NA,""
"2413",620361113,"12/4/2014 18:59:36","false",1493948588,"","12/4/2014 18:57:35","false","clixsense",0.7647,29352985,"GRC","","","46.198.121.244",1,NA,"EN","","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",FALSE,"Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.",5016,5,NA,NA,""
"2414",620361113,"12/4/2014 19:00:40","false",1493949257,"","12/4/2014 18:57:33","false","clixsense",0.8182,30359365,"BIH","01","Tuzla","31.47.21.235",1,NA,"EN","","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",FALSE,"Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.",5016,5,NA,NA,""
"2415",620361113,"12/4/2014 19:01:35","false",1493949678,"","12/4/2014 18:57:22","false","clixsense",1,29191275,"ESP","60","Castellón","83.37.135.216",1,NA,"EN","","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",FALSE,"Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.",5016,5,NA,NA,""
"2416",620361113,"12/4/2014 19:07:41","false",1493952995,"","12/4/2014 19:02:18","false","clixsense",0.8,28847890,"BGR","64","Kozloduj","78.90.234.169",1,NA,"EN","","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",FALSE,"Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.",5016,5,NA,NA,""
"2417",620361113,"12/4/2014 19:08:40","false",1493953620,"","12/4/2014 19:06:27","false","clixsense",0.8462,30597534,"CHL","12","Santiago","200.68.52.194",1,NA,"EN","","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",FALSE,"Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.",5016,5,NA,NA,""
"2418",620361113,"12/4/2014 19:14:27","false",1493956234,"","12/4/2014 19:07:39","false","neodev",1,30685823,"PER","15","Lima","190.234.190.237",0,NA,"EN","","We are of the opinion that this should be left to the Member States over this eight-year period. The second point concerns the fact that the regulation as a whole will be phased out in 2030. That is also the stage which the Council’s discussions have reached on this regulation.",FALSE,"Only when Parliament makes a clear decision in favour of 2018 will we be able to carry out an appropriate evaluation of the social, political, energy policy, economic and regional grounds.",5016,5,NA,NA,""
"2419",620361114,"12/4/2014 19:07:19","false",1493952836,"","12/4/2014 19:05:36","false","clixsense",0.8182,30359365,"BIH","01","Tuzla","31.47.21.235",0,NA,"EN","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.","",FALSE,"Madam President, this is not a straightforward matter.",6001,6,NA,NA,""
"2420",620361114,"12/4/2014 19:08:00","false",1493953199,"","12/4/2014 19:05:47","false","neodev",0.75,14454588,"MAR","45","Casablanca","196.217.182.137",-1,NA,"EN","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.","",FALSE,"Madam President, this is not a straightforward matter.",6001,6,NA,NA,""
"2421",620361114,"12/4/2014 19:08:48","false",1493953660,"","12/4/2014 19:07:06","false","neodev",0.8947,27790533,"IND","25","Chennai","182.65.236.197",0,NA,"EN","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.","",FALSE,"Madam President, this is not a straightforward matter.",6001,6,NA,NA,""
"2422",620361114,"12/4/2014 19:10:28","false",1493954421,"","12/4/2014 19:07:04","false","neodev",1,12290437,"IND","09","Ahmedabad","122.179.148.167",0,NA,"EN","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.","",FALSE,"Madam President, this is not a straightforward matter.",6001,6,NA,NA,""
"2423",620361114,"12/4/2014 19:17:28","false",1493957612,"","12/4/2014 19:10:54","false","neodev",0.8889,30691414,"BIH","01","Sarajevo","77.221.23.121",0,NA,"EN","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.","",FALSE,"Madam President, this is not a straightforward matter.",6001,6,NA,NA,""
"2424",620361115,"12/4/2014 19:14:31","false",1493956277,"","12/4/2014 19:13:15","false","neodev",0.9583,28840507,"GBR","J7","Thirsk","86.165.46.248",0,NA,"EN","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.","Madam President, this is not a straightforward matter.",FALSE,"It is therefore important for us in Parliament to establish a well-balanced position.",6002,6,NA,NA,""
"2425",620361115,"12/4/2014 19:14:44","false",1493956428,"","12/4/2014 19:13:29","false","neodev",0.9231,23548402,"BIH","02","Banja Luka","79.143.165.32",0,NA,"EN","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.","Madam President, this is not a straightforward matter.",FALSE,"It is therefore important for us in Parliament to establish a well-balanced position.",6002,6,NA,NA,""
"2426",620361115,"12/4/2014 19:15:11","false",1493956656,"","12/4/2014 19:13:34","false","neodev",0.9333,12383470,"IND","","","14.96.72.71",0,NA,"EN","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.","Madam President, this is not a straightforward matter.",FALSE,"It is therefore important for us in Parliament to establish a well-balanced position.",6002,6,NA,NA,""
"2427",620361115,"12/4/2014 19:15:56","false",1493956922,"","12/4/2014 19:13:06","false","neodev",0.9286,30264023,"SRB","00","Belgrade","109.121.2.153",0,NA,"EN","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.","Madam President, this is not a straightforward matter.",FALSE,"It is therefore important for us in Parliament to establish a well-balanced position.",6002,6,NA,NA,""
"2428",620361115,"12/4/2014 19:15:58","false",1493956974,"","12/4/2014 19:13:08","false","neodev",0.9167,28896660,"BIH","02","Prijedor","92.241.131.8",0,NA,"EN","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.","Madam President, this is not a straightforward matter.",FALSE,"It is therefore important for us in Parliament to establish a well-balanced position.",6002,6,NA,NA,""
"2429",620361115,"12/4/2014 19:16:16","false",1493957156,"","12/4/2014 19:13:25","false","neodev",1,30473188,"HRV","","","93.143.176.254",-1,NA,"EN","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.","Madam President, this is not a straightforward matter.",FALSE,"It is therefore important for us in Parliament to establish a well-balanced position.",6002,6,NA,NA,""
"2430",620361115,"12/4/2014 19:17:04","false",1493957442,"","12/4/2014 19:13:19","false","clixsense",1,6335233,"ROU","07","Botosani","86.122.101.151",0,NA,"EN","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.","Madam President, this is not a straightforward matter.",FALSE,"It is therefore important for us in Parliament to establish a well-balanced position.",6002,6,NA,NA,""
"2431",620361116,"12/4/2014 18:59:48","false",1493948722,"","12/4/2014 18:58:47","false","neodev",0.9231,23548402,"BIH","02","Banja Luka","79.143.165.20",0,NA,"EN","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.","Madam President, this is not a straightforward matter. It is therefore important for us in Parliament to establish a well-balanced position.",FALSE,"There are two main aspects to take into consideration.",6003,6,NA,NA,""
"2432",620361116,"12/4/2014 18:59:57","false",1493948836,"","12/4/2014 18:58:18","false","neodev",0.9286,30264023,"SRB","00","Belgrade","109.121.2.153",0,NA,"EN","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.","Madam President, this is not a straightforward matter. It is therefore important for us in Parliament to establish a well-balanced position.",FALSE,"There are two main aspects to take into consideration.",6003,6,NA,NA,""
"2433",620361116,"12/4/2014 19:00:39","false",1493949244,"","12/4/2014 18:58:42","false","clixsense",0.8235,15254810,"PRT","19","Setúbal","85.240.64.41",-1,NA,"EN","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.","Madam President, this is not a straightforward matter. It is therefore important for us in Parliament to establish a well-balanced position.",FALSE,"There are two main aspects to take into consideration.",6003,6,NA,NA,""
"2434",620361116,"12/4/2014 19:00:54","false",1493949344,"","12/4/2014 18:58:40","false","neodev",0.9333,30571937,"GRC","35","Athens","79.166.125.87",0,NA,"EN","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.","Madam President, this is not a straightforward matter. It is therefore important for us in Parliament to establish a well-balanced position.",FALSE,"There are two main aspects to take into consideration.",6003,6,NA,NA,""
"2435",620361116,"12/4/2014 19:04:00","false",1493951036,"","12/4/2014 18:58:40","false","neodev",0.8333,29281739,"IND","24","Jaipur","117.197.8.134",-1,NA,"EN","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.","Madam President, this is not a straightforward matter. It is therefore important for us in Parliament to establish a well-balanced position.",FALSE,"There are two main aspects to take into consideration.",6003,6,NA,NA,""
"2436",620361116,"12/4/2014 19:08:13","false",1493953336,"","12/4/2014 19:03:45","false","neodev",0.9091,24864724,"MAR","55","Agadir","41.143.57.252",0,NA,"EN","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.","Madam President, this is not a straightforward matter. It is therefore important for us in Parliament to establish a well-balanced position.",FALSE,"There are two main aspects to take into consideration.",6003,6,NA,NA,""
"2437",620361117,"12/4/2014 19:05:58","false",1493952209,"","12/4/2014 19:04:39","false","neodev",0.9231,23548402,"BIH","02","Banja Luka","79.143.165.20",-1,NA,"EN","For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues. It is therefore logical for the subsidies for this activity now to be phased out.","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.",FALSE,"On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",6004,6,NA,NA,""
"2438",620361117,"12/4/2014 19:07:26","false",1493952864,"","12/4/2014 19:04:38","false","clixsense",1,29191275,"ESP","60","Castellón","83.37.135.216",-1,NA,"EN","For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues. It is therefore logical for the subsidies for this activity now to be phased out.","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.",FALSE,"On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",6004,6,NA,NA,""
"2439",620361117,"12/4/2014 19:07:56","false",1493953132,"","12/4/2014 19:04:44","false","clixsense",0.8333,30046542,"HRV","21","Zagreb","93.136.127.76",-1,NA,"EN","For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues. It is therefore logical for the subsidies for this activity now to be phased out.","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.",FALSE,"On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",6004,6,NA,NA,""
"2440",620361117,"12/4/2014 19:10:03","false",1493954203,"","12/4/2014 19:04:39","false","coinworker",1,30656293,"COL","29","Cali","181.62.143.252",-1,NA,"EN","For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues. It is therefore logical for the subsidies for this activity now to be phased out.","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.",FALSE,"On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",6004,6,NA,NA,""
"2441",620361117,"12/4/2014 19:11:49","false",1493954978,"","12/4/2014 19:09:57","false","neodev",0.9412,28375885,"ESP","39","Santander","83.35.78.161",-1,NA,"EN","For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues. It is therefore logical for the subsidies for this activity now to be phased out.","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.",FALSE,"On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",6004,6,NA,NA,""
"2442",620361117,"12/4/2014 19:12:35","false",1493955285,"","12/4/2014 19:09:43","false","neodev",0.8462,30008108,"BIH","01","Sarajevo","109.175.50.133",-1,NA,"EN","For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues. It is therefore logical for the subsidies for this activity now to be phased out.","It is therefore important for us in Parliament to establish a well-balanced position. There are two main aspects to take into consideration.",FALSE,"On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",6004,6,NA,NA,""
"2443",620361118,"12/4/2014 19:07:19","false",1493952822,"","12/4/2014 19:05:36","false","clixsense",0.8182,30359365,"BIH","01","Tuzla","31.47.21.235",-1,NA,"EN","It is therefore logical for the subsidies for this activity now to be phased out. On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining.","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",FALSE,"For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",6005,6,NA,NA,""
"2444",620361118,"12/4/2014 19:08:00","false",1493953204,"","12/4/2014 19:05:47","false","neodev",0.75,14454588,"MAR","45","Casablanca","196.217.182.137",-1,NA,"EN","It is therefore logical for the subsidies for this activity now to be phased out. On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining.","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",FALSE,"For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",6005,6,NA,NA,""
"2445",620361118,"12/4/2014 19:08:48","false",1493953663,"","12/4/2014 19:07:06","false","neodev",0.8947,27790533,"IND","25","Chennai","182.65.236.197",-1,NA,"EN","It is therefore logical for the subsidies for this activity now to be phased out. On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining.","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",FALSE,"For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",6005,6,NA,NA,""
"2446",620361118,"12/4/2014 19:10:28","false",1493954420,"","12/4/2014 19:07:04","false","neodev",1,12290437,"IND","09","Ahmedabad","122.179.148.167",-1,NA,"EN","It is therefore logical for the subsidies for this activity now to be phased out. On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining.","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",FALSE,"For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",6005,6,NA,NA,""
"2447",620361118,"12/4/2014 19:17:28","false",1493957615,"","12/4/2014 19:10:54","false","neodev",0.8889,30691414,"BIH","01","Sarajevo","77.221.23.121",-1,NA,"EN","It is therefore logical for the subsidies for this activity now to be phased out. On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining.","There are two main aspects to take into consideration. On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially.",FALSE,"For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",6005,6,NA,NA,""
"2448",620361119,"12/4/2014 19:15:53","false",1493956896,"","12/4/2014 19:14:16","false","clixsense",0.8182,20685623,"IND","35","Indore","101.56.56.67",-1,NA,"EN","On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining. It will be a very difficult adjustment for the people living in the regions affected.","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",FALSE,"It is therefore logical for the subsidies for this activity now to be phased out.",6006,6,NA,NA,""
"2449",620361119,"12/4/2014 19:16:04","false",1493957043,"","12/4/2014 19:14:13","false","coinworker",1,30656293,"COL","29","Cali","181.62.143.252",-1,NA,"EN","On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining. It will be a very difficult adjustment for the people living in the regions affected.","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",FALSE,"It is therefore logical for the subsidies for this activity now to be phased out.",6006,6,NA,NA,""
"2450",620361119,"12/4/2014 19:16:07","false",1493957061,"","12/4/2014 19:14:15","false","clixsense",0.8333,30063176,"MAR","45","Casablanca","41.251.189.76",-1,NA,"EN","On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining. It will be a very difficult adjustment for the people living in the regions affected.","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",FALSE,"It is therefore logical for the subsidies for this activity now to be phased out.",6006,6,NA,NA,""
"2451",620361119,"12/4/2014 19:16:18","false",1493957174,"","12/4/2014 19:14:05","false","clixsense",1,27694255,"BRA","05","Salvador","177.159.53.216",-1,NA,"EN","On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining. It will be a very difficult adjustment for the people living in the regions affected.","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",FALSE,"It is therefore logical for the subsidies for this activity now to be phased out.",6006,6,NA,NA,""
"2452",620361119,"12/4/2014 19:28:22","false",1493961850,"","12/4/2014 19:14:05","false","neodev",1,30387970,"VNM","20","Ho Chi Minh City","42.116.161.31",-1,NA,"EN","On the other hand, the abolition of subsidies will have a huge impact, not only on the tens of thousands of coal miners who will be forced to look for new jobs, but also on their families and everyone else who depends on mining. It will be a very difficult adjustment for the people living in the regions affected.","On the one hand, it is unreasonable, in the long term, to continue to keep this uncompetitive form of mining alive artificially. For reasons relating to both the environment and competition, it is unsustainable to use public subsidy programmes to ensure that unprofitable coal mining continues.",FALSE,"It is therefore logical for the subsidies for this activity now to be phased out.",6006,6,NA,NA,""
